assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position
0,0,12,0,0.9,173,0.01,0.01,0.0,0.83,149,1,0,2.4,17.4,2023-12-05,90,20,0,0,0,0,15,0,20734,1,0,1,6.0,2,643,1718,1075,44,False,0,173,,,Dara O'Shea,0,0,0.0,90,DC,Wolverhampton Wanderers,Burnley,1,0,22042,2023,627888,0.0,0,0,0,0.0,0.0,0.0,22042,Burnley,Dara O'Shea,Dara O&#039;Shea,2,2,15,2.0,DEF
0,0,9,0,0.7,173,0.01,0.01,0.0,2.72,152,1,0,3.1,25.8,2023-12-09,90,5,0,0,0,0,16,0,20106,1,1,1,4.0,1,-655,706,1361,44,False,1,173,,,Dara O'Shea,0,0,0.0,90,DC,Brighton,Burnley,1,1,22046,2023,628709,0.0,0,0,0,0.0,0.06282839179039,0.06282839179039,22046,Burnley,Dara O'Shea,Dara O&#039;Shea,2,3,16,1.7,DEF
0,0,13,0,3.3,173,0.02,0.02,0.0,1.34,164,2,0,2.1,17.4,2023-12-16,90,9,0,0,0,0,17,0,19223,1,2,0,0.0,1,-1016,379,1395,44,True,0,173,,,Dara O'Shea,0,0,0.0,90,DC,Burnley,Everton,0,2,22058,2023,630482,0.0,0,0,0,0.0,0.1868530809879303,0.1868530809879303,22058,Burnley,Dara O'Shea,Dara O&#039;Shea,2,2,17,1.7,DEF
0,0,21,1,0.5,173,0.0,0.06,0.06,1.38,173,0,0,2.4,16.2,2023-12-23,90,10,0,0,0,0,18,0,19699,1,2,0,7.0,6,403,955,552,44,False,0,173,,,Dara O'Shea,0,1,0.0816008895635604,90,DC,Fulham,Burnley,0,2,22067,2023,632714,0.0,0,0,0,0.0816008895635604,0.0375764593482017,0.0375764593482017,22067,Burnley,Dara O'Shea,Dara O&#039;Shea,2,3,18,2.3,DEF
0,0,7,0,10.3,173,0.01,0.02,0.01,1.69,185,2,0,3.5,16.2,2023-12-26,90,11,0,0,0,0,19,0,19876,1,2,0,8.0,0,75,830,755,44,True,1,173,,,Dara O'Shea,0,1,0.0126938940957188,90,DC,Burnley,Liverpool,0,2,22079,2023,633006,0.1457758992910385,0,1,0,0.0126938940957188,0.3437114357948303,0.3437114357948303,22079,Burnley,Dara O'Shea,Dara O&#039;Shea,4,2,19,2.0,DEF
1,0,20,0,13.5,173,0.11,0.15,0.04,3.15,191,3,0,4.3,22.6,2023-12-30,90,2,0,0,0,0,20,0,19827,1,2,3,7.0,4,-155,766,921,44,False,0,173,,,Dara O'Shea,0,1,0.0470056757330894,90,DC,Aston Villa,Burnley,3,2,22085,2023,633534,0.5993819236755371,1,1,0,0.0470056757330894,0.2100660800933838,0.1630604118108749,22085,Burnley,Dara O'Shea,Dara O&#039;Shea,2,4,20,1.8,DEF
0,0,13,0,11.0,173,0.03,0.03,0.0,0.85,205,1,0,3.1,14.2,2024-01-12,90,12,0,0,0,0,21,0,29133,1,1,1,6.0,2,7862,9756,1894,44,True,0,173,,,Dara O'Shea,0,0,0.0,90,DC,Burnley,Luton,1,1,22096,2023,634529,0.0697410777211189,0,1,0,0.0,0.0893280506134033,0.0893280506134033,22096,Burnley,Dara O'Shea,Dara O&#039;Shea,2,2,21,2.5,DEF
0,0,13,0,0.3,173,0.0,0.0,0.0,1.75,220,3,0,2.1,20.6,2024-01-31,90,13,0,0,0,0,22,0,23643,1,1,3,0.0,1,-4645,440,5085,44,False,0,173,,,Dara O'Shea,0,0,0.0,90,DC,Manchester City,Burnley,3,1,22114,2023,637942,0.0,0,0,0,0.0,0.1121188998222351,0.1121188998222351,22114,Burnley,Dara O'Shea,Dara O&#039;Shea,2,5,22,0.5,DEF
0,0,16,0,0.8,173,0.0,0.0,0.0,1.28,225,2,0,2.4,23.6,2024-02-03,90,10,0,0,0,0,23,0,25588,1,2,2,0.0,1,1774,2796,1022,44,True,0,173,,,Dara O'Shea,0,0,0.0,90,DC,Burnley,Fulham,2,2,22119,2023,638574,0.0,0,0,0,0.0,0.1000561416149139,0.1000561416149139,22119,Burnley,Dara O'Shea,Dara O&#039;Shea,2,2,23,1.3,DEF
0,0,21,0,10.4,173,0.03,0.05,0.02,2.86,234,3,1,8.5,55.4,2024-02-10,90,11,0,0,0,0,24,0,23949,1,1,3,19.0,6,-1711,1140,2851,44,False,1,173,,,Dara O'Shea,1,1,0.0217612907290458,90,DC,Liverpool,Burnley,3,1,22128,2023,640105,0.0689048543572425,0,1,1,0.0217612907290458,0.0153768276795744,0.0153768276795744,22128,Burnley,Dara O'Shea,Dara O&#039;Shea,2,5,24,2.2,DEF
0,0,11,0,0.8,173,0.01,0.06,0.05,2.42,242,5,0,2.4,13.2,2024-02-17,90,1,0,0,0,0,25,0,25329,1,5,0,10.0,0,1142,2758,1616,44,True,0,173,,,Dara O'Shea,0,2,0.0587298311293125,90,DC,Burnley,Arsenal,0,5,22136,2023,641733,0.0,0,0,0,0.0587298311293125,0.1450788527727127,0.1450788527727127,22136,Burnley,Dara O'Shea,Dara O&#039;Shea,5,2,25,1.5,DEF
0,0,11,0,0.6,173,0.0,0.0,0.0,2.39,256,3,0,1.2,11.6,2024-02-24,90,8,0,0,0,0,26,0,27559,1,0,3,0.0,1,1753,3564,1811,44,False,0,173,,,Dara O'Shea,0,0,0.0,90,DC,Crystal Palace,Burnley,3,0,22150,2023,643253,0.0,0,0,0,0.0,0.0,0.0,22150,Burnley,Dara O'Shea,Dara O&#039;Shea,2,2,26,0.0,DEF
0,0,11,0,3.0,173,0.02,0.1,0.08,1.1,262,2,0,2.2,9.8,2024-03-03,89,3,0,0,0,0,27,0,24673,1,2,0,9.0,0,-2627,883,3510,44,True,1,173,,,Dara O'Shea,0,1,0.0892248228192329,90,DC,Burnley,Bournemouth,0,2,22156,2023,645459,0.0,0,0,0,0.0892248228192329,0.1405706256628036,0.1405706256628036,22156,Burnley,Dara O'Shea,Dara O&#039;Shea,2,2,27,1.3,DEF
0,0,9,0,0.4,173,0.01,0.01,0.0,1.82,279,2,0,2.3,18.6,2024-03-10,90,19,0,0,0,0,28,0,23777,1,2,2,4.0,1,-956,414,1370,44,False,0,173,,,Dara O'Shea,0,0,0.0,90,DC,West Ham,Burnley,2,2,22173,2023,647323,0.0,0,0,0,0.0,0.0097148064523935,0.0097148064523935,22173,Burnley,Dara O'Shea,Dara O&#039;Shea,2,3,28,0.0,DEF
0,0,10,0,2.0,173,0.01,0.01,0.0,1.07,283,1,0,1.8,16.2,2024-03-16,90,4,0,0,0,0,29,0,84980,1,1,2,0.0,2,8949,10074,1125,44,True,0,173,,,Dara O'Shea,0,0,0.0,90,DC,Burnley,Brentford,2,1,22177,2023,648335,0.0,0,0,0,0.0,0.0224042050540447,0.0224042050540447,22177,Burnley,Dara O'Shea,Dara O&#039;Shea,2,2,29,0.5,DEF
0,0,25,0,21.8,173,0.05,0.09,0.04,4.11,294,2,1,9.8,55.0,2024-03-30,90,7,0,0,0,0,30,0,30279,1,2,2,21.0,7,-2479,1340,3819,44,False,0,173,,,Dara O'Shea,1,1,0.0675757229328155,90,DC,Chelsea,Burnley,2,2,22188,2023,649783,0.0721279829740524,0,2,1,0.0675757229328155,0.1299534142017364,0.1124453842639923,22188,Burnley,Dara O'Shea,Dara O&#039;Shea,2,3,30,2.0,DEF
1,1,20,0,17.4,173,0.1,0.13,0.03,0.84,304,1,0,5.2,29.0,2024-04-02,90,20,0,0,0,0,31,0,35269,1,1,1,6.0,6,4653,6034,1381,44,True,0,173,,,Dara O'Shea,0,1,0.0205387882888317,90,DC,Burnley,Wolverhampton Wanderers,1,1,22197,2023,651067,0.2887606620788574,1,1,0,0.0205387882888317,0.3650802969932556,0.0763196423649787,22197,Burnley,Dara O'Shea,Dara O&#039;Shea,2,2,31,3.5,DEF
0,0,0,0,0.0,173,0.01,0.01,0.0,1.12,314,1,0,0.3,2.8,2024-04-06,66,9,0,0,0,1,32,0,38104,1,0,1,0.0,-1,2580,5209,2629,44,False,0,173,,,Dara O'Shea,0,0,0.0,70,DC,Everton,Burnley,1,0,22208,2023,651726,0.0,0,0,0,0.0,0.0575912036001682,0.0575912036001682,22208,Burnley,Dara O'Shea,Dara O&#039;Shea,2,2,32,2.5,DEF
0,0,14,0,1.8,173,0.02,0.02,0.0,2.43,338,1,0,2.2,20.0,2024-04-20,90,17,0,0,0,0,34,0,33770,1,4,1,0.0,2,3190,5088,1898,44,False,0,173,,,Dara O'Shea,0,0,0.0,90,DC,Sheffield United,Burnley,1,4,22232,2023,654880,0.0,0,0,0,0.0,0.289735198020935,0.289735198020935,22232,Burnley,Dara O'Shea,Dara O&#039;Shea,2,2,34,2.8,DEF
0,0,11,0,3.8,173,0.01,0.12,0.11,2.71,345,1,0,2.9,19.4,2024-04-27,90,14,0,0,0,0,35,0,31885,1,1,1,6.0,2,-2252,1435,3687,44,False,0,173,,,Dara O'Shea,0,1,0.0213243421167135,90,DC,Manchester United,Burnley,1,1,22239,2023,656994,0.0,0,0,0,0.0213243421167135,0.2049466073513031,0.2049466073513031,22239,Burnley,Dara O'Shea,Dara O&#039;Shea,2,4,35,0.3,DEF
0,0,25,0,0.8,173,0.03,0.06,0.03,3.58,354,4,1,8.7,62.8,2024-05-04,90,15,0,0,0,0,36,0,32002,1,4,1,23.0,6,-117,1948,2065,44,True,0,173,,,Dara O'Shea,1,2,0.0311792809516191,90,DC,Burnley,Newcastle United,1,4,22248,2023,658868,0.0,0,0,1,0.0311792809516191,0.0939811542630195,0.0939811542630195,22248,Burnley,Dara O'Shea,Dara O&#039;Shea,3,2,36,2.0,DEF
0,0,14,0,14.2,173,0.09,0.12,0.03,2.5,368,2,0,4.6,26.8,2024-05-11,90,18,0,0,0,0,37,0,28970,1,1,2,5.0,1,-2918,844,3762,44,False,0,173,,,Dara O'Shea,0,1,0.0325727984309196,90,DC,Tottenham,Burnley,2,1,22262,2023,660644,0.0377850756049156,0,1,0,0.0325727984309196,0.4168872237205505,0.4168872237205505,22262,Burnley,Dara O'Shea,Dara O&#039;Shea,2,4,37,1.8,DEF
0,0,15,0,3.3,173,0.02,0.02,0.0,1.45,374,2,0,2.1,18.0,2024-05-19,90,16,0,0,0,0,38,0,33408,1,2,1,0.0,1,3849,5148,1299,44,True,0,173,,,Dara O'Shea,0,0,0.0,90,DC,Burnley,Nottingham Forest,1,2,22268,2023,663146,0.0,0,0,0,0.0,0.4597690403461456,0.4597690403461456,22268,Burnley,Dara O'Shea,Dara O&#039;Shea,2,2,38,2.0,DEF
