goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,3,0.6213542222976685,90,AMC,RasenBallsport Leipzig,Borussia Dortmund,2,0,2025-03-15,27968,2024,713265,0.667897641658783,1,2,0,0.6213542222976685,1.367181420326233,0.0779295563697815
0,4,0.25563398003578186,79,FW,Freiburg,RasenBallsport Leipzig,0,0,2025-03-08,27963,2024,711592,0.09253227710723877,0,1,0,0.25563398003578186,0.4773389995098114,0.16148285567760468
0,5,0.3855557441711426,90,FW,RasenBallsport Leipzig,Mainz 05,1,2,2025-03-01,27950,2024,709744,0,0,0,0,0.3855557441711426,0.8003845810890198,0.4481292963027954
1,5,0.8568141460418701,90,FW,RasenBallsport Leipzig,FC Heidenheim,2,2,2025-02-23,27941,2024,708419,0.269309401512146,1,3,0,0.09903748333454132,0.45605194568634033,0.12208399921655655
0,1,0.581829309463501,83,FW,Augsburg,RasenBallsport Leipzig,0,0,2025-02-14,27936,2024,705802,0.04655275121331215,0,1,0,0.581829309463501,0.7719355225563049,0.1435534805059433
1,1,0.40056368708610535,74,FW,RasenBallsport Leipzig,St. Pauli,2,0,2025-02-09,27923,2024,705283,0.3975954055786133,1,1,1,0.40056368708610535,0.798159122467041,0.3975954055786133
0,2,0.07548487186431885,90,FW,Union Berlin,RasenBallsport Leipzig,0,0,2025-02-01,27913,2024,703628,0,0,0,0,0.07548487186431885,0.10187318176031113,0.0831768661737442
0,1,0.27982473373413086,90,FW,RasenBallsport Leipzig,Bayer Leverkusen,2,2,2025-01-25,27904,2024,701354,0,0,0,0,0.27982473373413086,0.06252913177013397,0.06252913177013397
1,2,0.4424597918987274,88,FW,VfB Stuttgart,RasenBallsport Leipzig,2,1,2025-01-15,27887,2024,699500,0,0,0,1,0.4424597918987274,0.4424597918987274,0
1,3,0.14110688865184784,89,FW,RasenBallsport Leipzig,Werder Bremen,4,2,2025-01-12,27877,2024,698632,0.29906338453292847,0,1,1,0.14110688865184784,0.5323861837387085,0.09221590310335159
1,1,0.35109347105026245,76,FW,Bayern Munich,RasenBallsport Leipzig,5,1,2024-12-20,27870,2024,694947,0.08213316649198532,0,1,1,0.35109347105026245,0.43322664499282837,0
1,3,0.8724398016929626,90,FW,RasenBallsport Leipzig,Eintracht Frankfurt,2,1,2024-12-15,27859,2024,694657,0.10041166096925735,0,1,1,0.8724398016929626,1.0854926109313965,0.2130528837442398
1,3,0.21219541132450104,64,FW,Holstein Kiel,RasenBallsport Leipzig,0,2,2024-12-07,27856,2024,692155,0,0,0,1,0.21219541132450104,0.21219541132450104,0
0,1,0.2825711667537689,71,FW,RasenBallsport Leipzig,Wolfsburg,1,5,2024-11-30,27841,2024,689844,0,0,0,0,0.2825711667537689,0,0
0,1,0.1083703488111496,61,AMC,Hoffenheim,RasenBallsport Leipzig,4,3,2024-11-23,27837,2024,688225,0,0,0,0,0.1083703488111496,0.16938355565071106,0.061013199388980865
0,0,0,22,Sub,RasenBallsport Leipzig,Borussia M.Gladbach,0,0,2024-11-09,27824,2024,686921,0,0,0,0,0,0.030268613249063492,0.030268613249063492
1,2,0.09758640825748444,74,FW,Borussia Dortmund,RasenBallsport Leipzig,2,1,2024-11-02,27816,2024,685196,0.01941194012761116,0,1,1,0.09758640825748444,0.1169983446598053,0
0,2,0.3525434732437134,66,FW,RasenBallsport Leipzig,Freiburg,3,1,2024-10-26,27806,2024,682876,0,0,0,0,0.3525434732437134,0.6590918898582458,0.34021762013435364
0,3,0.7113902568817139,75,AMC,Mainz 05,RasenBallsport Leipzig,0,2,2024-10-19,27802,2024,681154,0,0,0,0,0.7113902568817139,0.7113902568817139,0
0,3,0.22887344658374786,76,FW,FC Heidenheim,RasenBallsport Leipzig,0,1,2024-10-06,27788,2024,680288,0,0,0,0,0.22887344658374786,1.1307185888290405,0.9018451571464539
2,3,0.5186488032341003,86,FW,RasenBallsport Leipzig,Augsburg,4,0,2024-09-28,27783,2024,677626,0.05781930685043335,1,1,2,0.5186488032341003,0.6933375597000122,0.1168694943189621
0,1,0.06690413504838943,75,FW,St. Pauli,RasenBallsport Leipzig,0,0,2024-09-22,27777,2024,676735,0,0,0,0,0.06690413504838943,0.37242311239242554,0.3055189847946167
0,1,0.022154947742819786,66,AMC,RasenBallsport Leipzig,Union Berlin,0,0,2024-09-14,27763,2024,673554,0,0,0,0,0.022154947742819786,0.12358114868402481,0.10142619907855988
0,1,0.5654087662696838,74,AMC,Bayer Leverkusen,RasenBallsport Leipzig,2,3,2024-08-31,27757,2024,671994,0.3341667652130127,1,2,0,0.5654087662696838,1.3787329196929932,0.479157418012619
0,1,0.08341822773218155,78,FW,RasenBallsport Leipzig,Bochum,1,0,2024-08-24,27743,2024,667893,0,0,0,0,0.08341822773218155,0.19786906242370605,0.19786906242370605
1,3,0.17471398413181305,90,FW,Eintracht Frankfurt,RasenBallsport Leipzig,2,2,2024-05-18,23365,2023,662609,0,0,0,1,0.17471398413181305,0.14965258538722992,0
1,1,0.05575412139296532,41,Sub,RasenBallsport Leipzig,Werder Bremen,1,1,2024-05-11,23354,2023,660486,0,0,0,1,0.05575412139296532,0.0813983902335167,0.025644266977906227
1,2,0.3181056082248688,61,FW,Hoffenheim,RasenBallsport Leipzig,1,1,2024-05-03,23349,2023,658458,0,0,0,1,0.3181056082248688,0.876731812953949,0.5586261749267578
1,1,0.43856775760650635,75,FW,RasenBallsport Leipzig,Borussia Dortmund,4,1,2024-04-27,23336,2023,656871,0.06625630706548691,0,2,1,0.43856775760650635,0.06625630706548691,0
1,3,0.3288866877555847,82,FW,FC Heidenheim,RasenBallsport Leipzig,1,2,2024-04-20,23334,2023,654696,0.0346962995827198,0,1,1,0.3288866877555847,0.3635829985141754,0.18926189839839935
1,3,0.37768298387527466,79,FW,RasenBallsport Leipzig,Wolfsburg,3,0,2024-04-13,23318,2023,653113,0,0,0,1,0.37768298387527466,0.37768298387527466,0
1,1,0.8880771398544312,90,FW,Freiburg,RasenBallsport Leipzig,1,4,2024-04-06,23310,2023,651672,0.12637968361377716,0,1,1,0.8880771398544312,1.0819069147109985,0.06745009869337082
0,2,0.6320769786834717,19,Sub,RasenBallsport Leipzig,Mainz 05,0,0,2024-03-30,23300,2023,649720,0,0,0,0,0.6320769786834717,0.5262924432754517,0
0,2,0.5221526026725769,78,FW,FC Cologne,RasenBallsport Leipzig,1,5,2024-03-15,23295,2023,647949,0.3368058204650879,1,1,0,0.5221526026725769,2.2811572551727295,1.4653222560882568
0,1,0.14839644730091095,10,Sub,RasenBallsport Leipzig,Darmstadt,2,0,2024-03-09,23282,2023,646573,0.03381121903657913,0,1,0,0.14839644730091095,0.18220765888690948,0.03381121903657913
0,1,0.05280707776546478,69,FW,Bochum,RasenBallsport Leipzig,1,4,2024-03-02,23278,2023,644743,0.05531594157218933,1,1,0,0.05280707776546478,0.10812301933765411,0
1,3,0.24041421711444855,90,FW,Bayern Munich,RasenBallsport Leipzig,2,1,2024-02-24,23271,2023,643477,0,0,0,1,0.24041421711444855,0.24041421711444855,0
0,1,0.1319858729839325,19,Sub,RasenBallsport Leipzig,Borussia M.Gladbach,2,0,2024-02-17,23254,2023,642016,0,0,0,0,0.1319858729839325,0.1319858729839325,0
1,1,0.12251009792089462,76,FW,Augsburg,RasenBallsport Leipzig,2,2,2024-02-10,23251,2023,640015,0,0,0,1,0.12251009792089462,0.4137226641178131,0.2912125587463379
1,3,0.46589910984039307,90,FW,RasenBallsport Leipzig,Union Berlin,2,0,2024-02-04,23237,2023,639381,0.07622285187244415,0,1,1,0.46589910984039307,0.18247313797473907,0.05974013730883598
1,1,0.43443942070007324,90,FW,VfB Stuttgart,RasenBallsport Leipzig,5,2,2024-01-27,23235,2023,636823,0,0,0,1,0.43443942070007324,0,0
0,3,0.7396472692489624,78,FW,RasenBallsport Leipzig,Bayer Leverkusen,2,3,2024-01-20,23219,2023,636008,0,0,0,0,0.7396472692489624,0.803094208240509,0.06344691663980484
0,2,0.48227983713150024,70,FW,RasenBallsport Leipzig,Eintracht Frankfurt,0,1,2024-01-13,23210,2023,634804,0.05830550938844681,0,1,0,0.48227983713150024,0.6489099860191345,0.10832466185092926
0,0,0,10,Sub,Werder Bremen,RasenBallsport Leipzig,1,1,2023-12-19,23206,2023,631472,0,0,0,0,0,0.043268922716379166,0.043268922716379166
0,1,0.13693250715732574,4,Sub,RasenBallsport Leipzig,Hoffenheim,3,1,2023-12-16,23192,2023,630433,0,0,0,0,0.13693250715732574,0.13693250715732574,0
0,1,0.40226033329963684,8,Sub,Borussia Dortmund,RasenBallsport Leipzig,2,3,2023-12-09,23182,2023,629017,0,0,0,0,0.40226033329963684,0.8501091003417969,0.44784876704216003
0,0,0,10,Sub,RasenBallsport Leipzig,FC Heidenheim,2,1,2023-12-02,23174,2023,626605,0,0,0,0,0,0.37526872754096985,0.37526872754096985
0,1,0.04337715730071068,69,FW,RasenBallsport Leipzig,Freiburg,3,1,2023-11-12,23156,2023,624299,0.0869523137807846,0,2,0,0.04337715730071068,0.47190311551094055,0.38495081663131714
0,0,0,19,Sub,Mainz 05,RasenBallsport Leipzig,2,0,2023-11-04,23150,2023,621398,0,0,0,0,0,0.057327788323163986,0.057327788323163986
1,2,0.5331257581710815,11,Sub,RasenBallsport Leipzig,FC Cologne,6,0,2023-10-28,23138,2023,620062,0,0,0,1,0.5331257581710815,0.09347500652074814,0
0,3,0.11183534562587738,59,FW,RasenBallsport Leipzig,Bochum,0,0,2023-10-07,23121,2023,616316,0,0,0,0,0.11183534562587738,0.2583092749118805,0.1464739441871643
0,0,0,15,Sub,RasenBallsport Leipzig,Bayern Munich,2,2,2023-09-30,23116,2023,614946,0,0,0,0,0,0,0
0,1,0.08230649679899216,71,FW,Borussia M.Gladbach,RasenBallsport Leipzig,0,1,2023-09-23,23103,2023,612081,0,0,0,0,0.08230649679899216,0.08230649679899216,0
0,1,0.017543865367770195,22,Sub,RasenBallsport Leipzig,Augsburg,3,0,2023-09-16,23093,2023,610320,0,0,0,0,0.017543865367770195,0.057259269058704376,0.03971540182828903
2,2,0.6079687476158142,14,Sub,Union Berlin,RasenBallsport Leipzig,0,3,2023-09-03,23091,2023,609642,0.042274147272109985,0,1,2,0.6079687476158142,0.7115077972412109,0.4450378715991974
0,1,0.10649202764034271,4,Sub,RasenBallsport Leipzig,VfB Stuttgart,5,1,2023-08-25,23074,2023,606535,0,0,0,0,0.10649202764034271,0.10649202764034271,0
