assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5
0,0,10,0,11.1,583,0.15,0.15,0.0,0.99,146,1,0,2.4,10.6,2022-11-05,65,4,0,0,0,0,15,0,21922,1,2,2,2.0,2,-1197,1035,2232,4.5,True,0,583,0,0,0.0,71,Nottingham Forest,Brentford,2,2,18347,2022,561915,0.0656929016113281,0,1,0,0.0,0.0656929016113281,0.0656929016113281,532,Nottingham Forest,Cheikhou Kouyaté,Cheikhou Kouyaté,3,2,15,1.5,MID,0.0,0.0,0.0,0.0,2.08,5.0,0.0,1.4,9.8,0.3,4.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.33,0.04,0.06,0.02,1.18,1.67,0.0,3.1,10.67,14.07,6.33,62.67,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,2.0,2.0,0.0,0.33,0.02,0.24,0.0,0.0,1.33,0.0,0.02,0.26,0.21,0.27,0.2,0.02,0.05,0.03,1.11,1.4,0.0,3.12,12.24,8.96,10.0,69.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,1.6,2.0,0.0,0.8,0.02,0.15,0.0,0.0,0.8,0.0,0.02,0.18,0.14,0.36
0,0,12,1,0.2,583,0.0,0.0,0.0,0.98,157,0,0,0.7,6.4,2022-11-12,70,7,0,0,0,0,16,0,20309,1,0,1,0.0,3,-1701,655,2356,4.5,True,0,583,0,0,0.0,72,Nottingham Forest,Crystal Palace,1,0,18358,2022,564507,0.0,0,0,0,0.0,0.0,0.0,532,Nottingham Forest,Cheikhou Kouyaté,Cheikhou Kouyaté,2,2,16,1.3,MID,0.0,0.15,0.15,0.0,0.99,1.0,0.0,2.4,10.6,11.1,2.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.07,0.0,0.0,1.0,0.0,0.0,0.07,0.07,1.5,0.33,0.08,0.1,0.02,1.4,2.0,0.0,3.33,12.13,14.27,7.0,74.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,2.67,2.33,0.0,0.33,0.02,0.24,0.0,0.0,1.33,0.0,0.02,0.26,0.21,0.77,0.2,0.05,0.06,0.01,1.17,1.4,0.0,2.7,10.4,10.92,5.6,64.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4,1.8,2.0,0.0,0.4,0.01,0.16,0.0,0.0,1.0,0.0,0.01,0.17,0.14,0.62
0,0,2,0,0.3,583,0.0,0.0,0.0,0.0,289,0,0,0.2,0.0,2023-04-01,4,20,0,0,0,0,29,0,11367,0,1,1,2.0,1,-118,7,125,4.4,True,0,583,0,0,0.0,1,Nottingham Forest,Wolverhampton Wanderers,1,1,18490,2022,584686,0.0,0,0,0,0.0,0.0,0.0,532,Nottingham Forest,Cheikhou Kouyaté,Cheikhou Kouyaté,2,2,29,0.3,MID,1.0,0.0,0.0,0.0,0.98,0.0,0.0,0.7,6.4,0.2,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.33,0.05,0.05,0.0,1.35,2.0,0.0,1.5,8.93,3.87,2.0,71.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,2.67,2.33,0.0,0.0,0.0,0.02,0.0,0.0,0.33,0.0,0.0,0.02,0.02,1.17,0.4,0.05,0.06,0.01,1.1,1.2,0.0,2.48,9.8,10.7,4.2,64.6,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4,1.8,2.2,0.0,0.2,0.01,0.16,0.0,0.0,1.0,0.0,0.01,0.17,0.14,0.72
0,0,-1,0,10.0,583,0.0,0.0,0.0,0.3,65,0,0,2.0,6.0,2023-04-04,26,11,0,0,0,0,29,0,11367,0,1,2,4.0,0,-118,7,125,4.4,False,1,583,0,0,0.0,24,Leeds,Nottingham Forest,2,1,18271,2022,586061,0.0350727997720241,0,1,0,0.0,0.0350727997720241,0.0,532,Nottingham Forest,Cheikhou Kouyaté,Cheikhou Kouyaté,2,2,29,0.3,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.3,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.33,0.05,0.05,0.0,0.66,0.33,0.0,1.1,5.67,3.87,1.33,46.33,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,1.33,2.0,0.0,0.0,0.0,0.02,0.0,0.0,0.33,0.0,0.0,0.02,0.02,1.03,0.4,0.05,0.06,0.01,1.04,1.2,0.0,2.18,8.56,8.66,4.6,59.6,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6,2.0,2.2,0.0,0.2,0.01,0.14,0.0,0.0,0.8,0.0,0.01,0.15,0.12,0.78
0,0,1,0,1.0,583,0.0,0.03,0.03,0.28,291,0,0,0.2,0.0,2023-04-08,31,2,0,0,0,0,30,0,11463,1,0,2,2.0,1,68,110,42,4.4,False,0,583,0,1,0.0145543003454804,31,Aston Villa,Nottingham Forest,2,0,18492,2022,586766,0.0,0,0,0,0.0145543003454804,0.0145543003454804,0.0,532,Nottingham Forest,Cheikhou Kouyaté,Cheikhou Kouyaté,2,2,30,0.5,MID,0.0,0.0,0.0,0.0,0.3,0.0,0.0,2.0,6.0,10.0,4.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,1.0,0.0,0.0,0.04,0.0,0.3,0.33,0.0,0.0,0.0,0.43,0.0,0.0,0.97,4.13,3.5,2.0,33.33,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.67,1.33,1.33,0.0,0.0,0.0,0.01,0.0,0.0,0.33,0.0,0.0,0.01,0.0,0.63,0.2,0.03,0.03,0.0,0.87,1.2,0.0,1.34,6.56,4.38,2.4,49.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.8,2.2,1.6,0.0,0.0,0.0,0.02,0.0,0.0,0.4,0.0,0.0,0.02,0.01,0.82
0,0,2,0,0.3,583,0.01,0.01,0.0,0.66,324,0,0,0.8,7.4,2023-04-26,25,5,0,0,0,0,33,0,11301,0,1,3,0.0,1,-13,33,46,4.4,True,0,583,0,0,0.0,21,Nottingham Forest,Brighton,3,1,18524,2022,591601,0.0,0,0,0,0.0,0.1068787947297096,0.1068787947297096,532,Nottingham Forest,Cheikhou Kouyaté,Cheikhou Kouyaté,3,2,33,0.1,MID,0.0,0.0,0.03,0.03,0.28,0.0,0.0,0.2,0.0,1.0,2.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.5,0.0,0.0,0.01,0.01,0.19,0.0,0.0,0.8,2.0,3.77,2.67,20.33,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.67,1.67,0.67,0.0,0.33,0.0,0.01,0.0,0.0,0.33,0.0,0.0,0.02,0.0,0.37,0.2,0.03,0.04,0.01,0.51,0.2,0.0,1.1,4.6,4.52,2.0,39.2,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.8,1.6,1.4,0.0,0.2,0.0,0.02,0.0,0.0,0.4,0.0,0.0,0.02,0.01,0.78
0,0,2,0,0.0,583,0.0,0.0,0.0,0.24,333,2,0,0.4,4.2,2023-04-29,24,4,0,0,0,0,34,0,11363,0,1,2,0.0,1,44,110,66,4.4,False,0,583,0,0,0.0,22,Brentford,Nottingham Forest,2,1,18534,2022,592414,0.0,0,0,0,0.0,0.0,0.0,532,Nottingham Forest,Cheikhou Kouyaté,Cheikhou Kouyaté,2,3,34,0.6,MID,0.0,0.01,0.01,0.0,0.66,0.0,0.0,0.8,7.4,0.3,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.1,0.0,0.0,0.01,0.01,0.41,0.0,0.0,1.0,4.47,3.77,2.0,27.33,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.67,2.33,0.67,0.0,0.33,0.0,0.01,0.0,0.0,0.33,0.0,0.0,0.05,0.04,0.3,0.2,0.0,0.01,0.01,0.44,0.0,0.0,0.78,3.96,2.36,1.6,31.2,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.6,1.8,1.2,0.0,0.2,0.0,0.01,0.0,0.0,0.2,0.0,0.0,0.03,0.02,0.5
0,0,3,0,0.5,583,0.0,0.0,0.0,1.62,347,1,0,0.4,3.2,2023-05-08,20,17,0,0,0,0,35,0,11539,0,3,4,0.0,1,152,259,107,4.4,True,0,583,0,0,0.0,17,Nottingham Forest,Southampton,4,3,18548,2022,595852,0.0,0,0,0,0.0,0.4776623547077179,0.4776623547077179,532,Nottingham Forest,Cheikhou Kouyaté,Cheikhou Kouyaté,2,2,35,1.1,MID,0.0,0.0,0.0,0.0,0.24,2.0,0.0,0.4,4.2,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.01,0.01,0.39,0.67,0.0,0.47,3.87,0.43,0.67,26.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67,2.33,1.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.4,0.0,0.0,0.01,0.01,0.3,0.4,0.0,0.72,3.52,2.32,1.6,22.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.8,2.0,0.8,0.0,0.2,0.0,0.01,0.0,0.0,0.2,0.0,0.0,0.03,0.02,0.36
0,0,4,0,0.1,583,0.0,0.0,0.0,0.14,354,0,0,0.5,5.2,2023-05-13,5,6,0,0,0,0,36,0,11611,0,2,2,0.0,1,59,144,85,4.4,False,0,583,0,0,0.0,2,Chelsea,Nottingham Forest,2,2,18555,2022,596389,0.0,0,0,0,0.0,0.0,0.0,532,Nottingham Forest,Cheikhou Kouyaté,Cheikhou Kouyaté,2,4,36,0.0,MID,0.0,0.0,0.0,0.0,1.62,1.0,0.0,0.4,3.2,0.5,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.48,1.1,0.0,0.0,0.0,0.0,0.84,1.0,0.0,0.53,4.93,0.27,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.19,0.6,0.0,0.0,0.01,0.01,0.62,0.6,0.0,0.76,4.16,2.36,1.2,25.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,1.2,2.6,0.8,0.0,0.2,0.0,0.01,0.0,0.0,0.2,0.0,0.0,0.13,0.12,0.52
0,0,6,0,10.1,583,0.0,0.0,0.0,0.11,367,0,0,1.7,4.6,2023-05-20,17,1,0,0,0,0,37,0,11676,0,0,1,2.0,1,50,151,101,4.4,True,0,583,0,0,0.0,13,Nottingham Forest,Arsenal,1,0,18568,2022,598337,0.0775119885802269,0,1,0,0.0,0.0775119885802269,0.0,532,Nottingham Forest,Cheikhou Kouyaté,Cheikhou Kouyaté,4,2,37,0.5,MID,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.5,5.2,0.1,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,0.43,4.2,0.2,0.0,16.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.57,0.0,0.0,0.01,0.01,0.59,0.6,0.0,0.46,4.0,0.38,0.4,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.4,2.6,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.46
0,0,6,0,0.0,583,0.0,0.0,0.0,0.42,375,0,0,0.0,0.0,2023-05-28,18,7,0,0,0,0,38,0,11765,0,1,1,0.0,1,67,137,70,4.4,False,0,583,0,0,0.0,17,Crystal Palace,Nottingham Forest,1,1,18576,2022,600967,0.0,0,0,0,0.0,0.0288489405065774,0.0288489405065774,532,Nottingham Forest,Cheikhou Kouyaté,Cheikhou Kouyaté,2,2,38,1.0,MID,0.0,0.0,0.0,0.0,0.11,0.0,0.0,1.7,4.6,10.1,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.08,0.0,0.0,1.0,0.0,0.0,0.08,0.0,0.5,0.0,0.0,0.0,0.0,0.62,0.33,0.0,0.87,4.33,3.57,0.67,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,2.33,1.0,0.0,0.0,0.0,0.03,0.0,0.0,0.33,0.0,0.0,0.19,0.16,0.53,0.0,0.0,0.0,0.0,0.55,0.6,0.0,0.76,4.92,2.2,0.4,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,2.4,1.0,0.0,0.0,0.0,0.02,0.0,0.0,0.2,0.0,0.0,0.13,0.12,0.46
