assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position,team
10,0,0,0,0,0.0,133,0.0,0.0,0.0,0.0,102,0,0,0.0,0.0,2024-11-09T17:30:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,11,0,1654,0,1,2,0.0,0,-50,0,50,45,True,0,133,,
11,0,0,0,0,0.0,133,0.0,0.0,0.0,0.0,113,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,False,3,0,0,0,0,12,0,1605,0,2,1,0.0,0,-52,0,52,45,False,0,133,,
12,0,0,0,0,0.0,133,0.0,0.0,0.0,0.0,122,0,0,0.0,0.0,2024-11-29T20:00:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,13,0,1572,0,1,1,0.0,0,-33,0,33,45,True,0,133,,
13,0,0,0,0,0.0,133,0.0,0.0,0.0,0.0,135,0,0,0.0,0.0,2024-12-05T19:30:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,14,0,1525,0,1,3,0.0,0,-45,0,45,45,False,0,133,,
14,0,0,0,0,0.0,133,0.0,0.0,0.0,0.0,147,0,0,0.0,0.0,2024-12-08T14:00:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,15,0,1495,0,2,2,0.0,0,-34,0,34,45,False,0,133,,
15,0,0,0,0,0.0,133,0.0,0.0,0.0,0.0,153,0,0,0.0,0.0,2024-12-15T14:00:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,16,0,1455,0,3,1,0.0,0,-38,0,38,45,True,0,133,,
16,0,0,0,0,0.0,133,0.0,0.0,0.0,0.0,170,0,0,0.0,0.0,2024-12-21T15:00:00Z,0,0,0,0,0,0,0,0,False,19,0,0,0,0,17,0,1430,0,1,1,0.0,0,-28,0,28,45,False,0,133,,
17,0,0,0,0,0.0,133,0.0,0.0,0.0,0.0,173,0,0,0.0,0.0,2024-12-27T19:30:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,18,0,1392,0,0,0,0.0,0,-38,0,38,45,True,0,133,,
18,0,0,0,0,0.0,133,0.0,0.0,0.0,0.0,181,0,0,0.0,0.0,2024-12-30T19:45:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,19,0,1372,0,2,2,0.0,0,-21,0,21,45,False,0,133,,
19,0,0,0,0,0.0,133,0.0,0.0,0.0,0.0,193,0,0,0.0,0.0,2025-01-04T17:30:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,20,0,1348,0,1,1,0.0,0,-22,0,22,45,True,0,133,,
20,0,0,0,0,0.0,133,0.0,0.0,0.0,0.0,204,0,0,0.0,0.0,2025-01-16T19:30:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,21,0,1332,0,2,0,0.0,0,-18,0,18,45,False,0,133,MID,Brighton
21,0,0,0,0,0.0,133,0.0,0.0,0.0,0.0,217,0,0,0.0,0.0,2025-01-19T14:00:00Z,0,0,0,0,0,0,0,0,False,14,0,0,0,0,22,0,1324,0,3,1,0.0,0,-8,0,8,45,False,0,133,,
22,0,0,0,0,0.0,133,0.0,0.0,0.0,0.0,223,0,0,0.0,0.0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,23,0,1308,0,1,0,0.0,0,-16,0,16,45,True,0,133,,
23,0,0,0,0,0.0,133,0.0,0.0,0.0,0.0,239,0,0,0.0,0.0,2025-02-01T12:30:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,24,0,1290,0,0,7,0.0,0,-17,0,17,45,False,0,133,,
24,0,0,0,0,0.0,133,0.0,0.0,0.0,0.0,242,0,0,0.0,0.0,2025-02-14T20:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,25,0,1278,0,0,3,0.0,0,-13,0,13,45,True,0,133,,
25,0,0,0,0,0.0,133,0.0,0.0,0.0,0.0,260,0,0,0.0,0.0,2025-02-22T15:00:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,26,0,1269,0,4,0,0.0,0,-9,0,9,45,False,0,133,,
26,0,0,0,0,0.0,133,0.0,0.0,0.0,0.0,262,0,0,0.0,0.0,2025-02-25T19:30:00Z,0,0,0,0,0,0,0,0,False,3,0,0,0,0,27,0,1261,0,1,2,0.0,0,-8,0,8,45,True,0,133,,
27,0,0,0,0,0.0,133,0.0,0.0,0.0,0.0,272,0,0,0.0,0.0,2025-03-08T15:00:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,28,0,1252,0,1,2,0.0,0,-9,0,9,45,True,0,133,,
28,0,0,0,0,0.0,133,0.0,0.0,0.0,0.0,288,0,0,0.0,0.0,2025-03-15T15:00:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,29,0,1238,0,2,2,0.0,0,-7,0,7,45,False,0,133,,
29,0,0,0,0,0.0,133,0.0,0.0,0.0,0.0,293,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,30,0,1241,0,3,0,0.0,0,-4,0,4,45,True,0,133,,
30,0,0,0,0,0.0,133,0.0,0.0,0.0,0.0,303,0,0,0.0,0.0,2025-04-05T14:00:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,31,0,1240,0,1,2,0.0,0,-1,0,1,45,False,0,133,,
31,0,0,0,0,0.0,133,0.0,0.0,0.0,0.0,313,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,32,0,1236,0,2,2,0.0,0,-4,0,4,45,True,0,133,,
32,0,0,0,0,0.0,133,0.0,0.0,0.0,0.0,322,0,0,0.0,0.0,2025-04-19T14:00:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,33,0,1227,0,2,4,0.0,0,-8,0,8,45,False,0,133,,
33,0,0,0,0,0.0,133,0.0,0.0,0.0,0.0,333,0,0,0.0,0.0,2025-04-26T14:00:00Z,0,0,0,0,0,0,0,0,False,19,0,0,0,0,34,0,1226,0,2,3,0.0,0,-2,0,2,45,True,0,133,,
34,0,0,0,0,0.0,133,0.0,0.0,0.0,0.0,344,0,0,0.0,0.0,2025-05-04T13:00:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,35,0,1225,0,1,1,0.0,0,0,0,0,45,True,0,133,,
35,0,0,0,0,0.0,133,0.0,0.0,0.0,0.0,360,0,0,0.0,0.0,2025-05-10T14:00:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,36,0,1223,0,2,0,0.0,0,-2,0,2,45,False,0,133,,
36,0,0,0,0,0.0,133,0.0,0.0,0.0,0.0,364,0,0,0.0,0.0,2025-05-19T19:00:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,37,0,1223,0,2,3,0.0,0,-1,0,1,45,True,0,133,,
37,0,0,0,0,0.0,133,0.0,0.0,0.0,0.0,379,0,0,0.0,0.0,2025-05-25T15:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,38,0,1219,0,4,1,0.0,0,-4,0,4,45,False,0,133,,
