assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5,pts_bps,whh,whd,wha,xg_pred,xa_pred,cs_pred,yc_pred,sv_pred,xPts
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43,False,,396.0,,,,,West Ham,Newcastle United,,,,,,,,,,,,,6532.0,15,3.0,2.0,28.0,,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.22,7.0,0.0,6.5,65.2,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,5.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,1080476.0,,0.288,0.25,0.463,0.0,0.0,0,0,2.732054443408249,2.910684814469416
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48,False,,397.0,,,,,Liverpool,Southampton,,,,,,,,,,,,,1683.0,17,2.0,5.0,28.0,,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.863,0.087,0.05,-0.14085872288971102,0.05598189853261492,1,0,0.0,2.4636520811492897
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74,False,,398.0,,,,,West Ham,Newcastle United,,,,,,,,,,,,,8150.0,15,3.0,2.0,28.0,,MID,0.0,0.16,0.65,0.49,5.16,8.0,0.0,6.1,12.2,18.2,30.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10.0,6.0,0.0,3.0,0.61,0.0,0.0,0.0,0.0,0.61,0.78,0.22,,5011504.0,0.0,0.52,1.17,0.65,7.44,11.0,0.0,18.0,38.0,80.9,61.0,429.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,8.0,12.0,12.0,0.0,7.0,0.76,0.55,1.0,4.0,0.0,0.76,1.87,0.82,,10635947.0,,0.288,0.25,0.463,-0.05765292547100703,0.09516678292552556,0,0,0.0,1.9972357214215415
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,False,,399.0,,,,,West Ham,Newcastle United,,,,,,,,,,,,,10216.0,15,3.0,2.0,28.0,,DEF,0.0,0.32,0.32,0.0,5.78,9.0,0.0,17.5,97.8,73.6,4.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10.0,10.0,0.0,0.0,0.0,0.33,1.0,4.0,0.0,0.0,0.73,0.64,,7710104.0,0.0,0.44,0.49,0.05,8.1,12.0,0.0,22.9,124.4,93.3,12.0,446.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,12.0,13.0,0.0,1.0,0.03,0.38,1.0,5.0,0.0,0.03,1.39,1.27,,13749981.0,,0.288,0.25,0.463,-0.15282077671507016,0.09241998195741223,0,1,0.0,0.3603352855818158
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77,False,,4.0,,,,,Manchester United,Arsenal,,,,,,,,,,,,,5220.0,1,4.0,3.0,28.0,,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,1.27,1.02,1.55,1.0,1.0,15.0,62.8,16.1,71.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,14.0,1.0,7.0,1.13,0.43,1.0,1.0,1.0,1.13,1.43,0.09,8.0,1761625.0,,0.224,0.268,0.508,-0.014878459310716186,0.020949273754964956,0,0,0.0,2.00333398402203
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94,False,,401.0,,,,,West Ham,Newcastle United,,,,,,,,,,,,,5232.0,15,3.0,2.0,28.0,,FWD,0.0,0.01,1.02,1.01,3.5,6.0,2.0,14.0,76.8,5.3,58.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,8.0,15.0,2.0,4.0,1.03,0.0,0.0,0.0,1.0,0.27,0.45,0.18,,13105528.0,0.0,0.46,3.01,2.55,5.72,9.0,4.0,35.1,161.2,43.4,146.0,343.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,10.0,30.0,4.0,9.0,2.39,0.13,0.0,3.0,2.0,0.86,2.06,1.15,,26707033.0,,0.288,0.25,0.463,0.11746088439853929,0.07461527677715059,0,0,0.0,2.693689367925609
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51,False,,402.0,,,,,West Ham,Newcastle United,,,,,,,,,,,,,6063.0,15,3.0,2.0,28.0,,MID,0.0,0.08,1.35,1.27,5.09,8.0,1.0,13.1,47.0,8.1,76.0,249.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,10.0,10.0,1.0,2.0,1.44,0.0,0.0,0.0,1.0,1.44,2.05,0.61,,1383359.0,0.0,0.43,1.92,1.49,7.37,11.0,2.0,29.3,115.2,66.4,112.0,425.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,8.0,12.0,24.0,2.0,6.0,1.91,0.54,1.0,4.0,2.0,1.91,3.23,0.82,,2490118.0,,0.288,0.25,0.463,-0.004269511476129639,0.09467342824892418,0,0,0.0,2.262672727366124
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,False,,403.0,,,,,West Ham,Newcastle United,,,,,,,,,,,,,87.0,15,3.0,2.0,28.0,,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.38,0.35,1.59,2.0,0.0,5.6,26.8,19.5,10.0,153.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,2.0,3.0,0.0,2.0,0.53,0.03,0.0,1.0,0.0,0.53,1.09,0.56,5.1,343075.0,,0.288,0.25,0.463,-0.1263731552256684,0.04361516470657577,0,0,0.0,1.4989797179913853
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42,False,,404.0,,,,,West Ham,Newcastle United,,,,,,,,,,,,,8090.0,15,3.0,2.0,28.0,,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.36,,10979.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.5,0.0,0.9,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,1.0,0.06,0.0,0.0,0.0,0.0,0.06,0.36,0.36,,22993.0,,0.288,0.25,0.463,-0.14521056111333008,0.03333983123550328,0,0,0.0,1.2287561270265293
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43,False,,405.0,,,,,West Ham,Newcastle United,,,,,,,,,,,,,1545.0,15,3.0,2.0,28.0,,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,9684.0,,0.288,0.25,0.463,-0.149530800779741,0.035733671861137725,0,0,0.0,1.210016210904967
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,False,,409.0,,,,,West Ham,Newcastle United,,,,,,,,,,,,,9512.0,15,3.0,2.0,28.0,,DEF,0.0,0.35,0.35,0.0,3.65,6.0,0.0,8.1,49.8,27.0,4.0,203.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,10.0,2.0,0.0,0.0,0.0,0.62,0.0,2.0,0.0,0.0,0.72,0.09,,573560.0,0.0,0.37,0.46,0.09,5.24,8.0,0.0,15.6,78.8,50.4,26.0,356.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,8.0,12.0,6.0,0.0,2.0,0.1,0.92,0.0,4.0,0.0,0.1,0.92,0.19,,991822.0,,0.288,0.25,0.463,-0.13428396450904528,0.055598717457100585,0,0,0.0,1.36109236531703
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,False,,410.0,,,,,West Ham,Newcastle United,,,,,,,,,,,,,7078.0,15,3.0,2.0,28.0,,MID,0.0,0.0,0.0,0.0,1.1,1.0,0.0,1.3,12.4,0.3,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,85641.0,0.0,0.0,0.0,0.0,1.14,1.0,0.0,1.3,12.4,0.3,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,130747.0,,0.288,0.25,0.463,-0.14083744306254004,0.04729014053223268,0,0,0.0,1.4376832062839977
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,False,,411.0,,,,,West Ham,Newcastle United,,,,,,,,,,,,,11386.0,15,3.0,2.0,28.0,,MID,0.0,0.07,0.64,0.57,4.01,4.0,1.0,12.4,64.0,17.4,43.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,10.0,10.0,1.0,3.0,0.2,0.09,0.0,1.0,1.0,0.2,0.7,0.51,,4912.0,0.0,0.08,0.65,0.57,4.11,4.0,1.0,12.7,64.8,19.0,43.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,12.0,12.0,1.0,3.0,0.2,0.09,0.0,1.0,1.0,0.2,0.7,0.51,,7654.0,,0.288,0.25,0.463,-0.08648776771201849,0.06895061796067907,0,0,0.0,1.7744130153219448
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49,False,,413.0,,,,,West Ham,Newcastle United,,,,,,,,,,,,,5552.0,15,3.0,2.0,28.0,,GK,0.0,0.0,0.0,0.0,3.88,5.0,0.0,2.1,20.8,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.73,,707962.0,0.0,0.0,0.0,0.0,3.88,5.0,0.0,2.1,20.8,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.73,,707962.0,,0.288,0.25,0.463,0.0,0.0,0,0,3.063812861570138,3.0212709538567126
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54,False,,415.0,,,,,West Ham,Newcastle United,,,,,,,,,,,,,76.0,15,3.0,2.0,28.0,,DEF,0.0,0.01,0.08,0.07,5.78,9.0,0.0,6.6,52.8,3.0,10.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10.0,2.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.1,0.64,0.64,,508925.0,0.0,0.06,0.36,0.3,8.1,12.0,0.0,17.4,109.2,14.5,50.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,12.0,5.0,0.0,3.0,0.81,0.12,0.0,1.0,0.0,0.81,1.36,1.24,,880821.0,,0.288,0.25,0.463,-0.0919104579896847,0.02637996954763469,0,0,0.0,1.5276771607047959
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39,False,,416.0,,,,,West Ham,Newcastle United,,,,,,,,,,,,,884.0,15,3.0,2.0,28.0,,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.288,0.25,0.463,-0.15130541654305468,0.03586070628475961,0,0,0.0,1.199749619595951
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55,False,,417.0,,,,,West Ham,Newcastle United,,,,,,,,,,,,,7958.0,15,3.0,2.0,28.0,,MID,0.0,0.02,0.02,0.0,3.26,7.0,0.0,3.0,15.8,13.8,0.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,,160718.0,0.0,0.07,0.68,0.61,5.58,10.0,1.0,13.1,74.6,25.7,30.0,358.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,8.0,12.0,15.0,1.0,2.0,0.39,0.0,0.0,0.0,1.0,0.39,1.52,1.14,,262973.0,,0.288,0.25,0.463,-0.1165271065924158,0.048670234460533555,0,0,0.0,1.5633751704195216
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5599999999999999,False,,418.0,,,,,West Ham,Newcastle United,,,,,,,,,,,,,652.0,15,3.0,2.0,28.0,,DEF,0.0,0.04,0.04,0.0,2.14,3.0,0.0,3.3,14.8,17.5,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.01,0.0,1.0,0.0,0.0,0.0,0.0,0.3,750266.0,0.0,0.05,0.05,0.0,2.87,4.0,0.0,3.9,18.8,19.3,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,2.0,0.0,0.0,0.0,0.01,0.0,1.0,0.0,0.0,0.0,0.0,1.3,1127063.0,,0.288,0.25,0.463,-0.1419475480270036,0.048332150555998335,0,0,0.0,1.2933111635059733
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,False,,42.0,,,,,Brentford,Aston Villa,,,,,,,,,,,,,5789.0,2,3.0,3.0,28.0,,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.21,0.14,2.96,3.0,0.0,6.2,47.0,8.6,6.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,6.0,0.0,2.0,0.11,0.0,0.0,0.0,0.0,0.11,0.94,0.86,6.4,14087.0,,0.4,0.254,0.346,-0.15880056827483274,0.030291147298929517,0,0,0.0,1.2968706005226247
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47,False,,420.0,,,,,West Ham,Newcastle United,,,,,,,,,,,,,6630.0,15,3.0,2.0,28.0,,MID,0.0,0.13,0.13,0.0,3.27,7.0,0.0,9.6,42.6,38.5,14.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10.0,8.0,0.0,0.0,0.0,0.27,1.0,3.0,0.0,0.0,1.2,0.93,,47929.0,0.0,0.17,0.18,0.01,4.1,8.0,0.0,13.9,49.2,70.5,19.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,12.0,10.0,0.0,1.0,0.03,0.38,1.0,6.0,0.0,0.03,1.3,0.95,,79962.0,,0.288,0.25,0.463,-0.12681701209665008,0.09406548262401475,0,0,0.0,1.6481113873887938
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6900000000000001,False,,421.0,,,,,West Ham,Newcastle United,,,,,,,,,,,,,468.0,15,3.0,2.0,28.0,,FWD,0.0,0.01,0.23,0.22,1.87,4.0,0.0,1.7,0.0,0.9,21.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,10.0,4.0,0.0,3.0,0.52,0.0,0.0,0.0,0.0,0.52,0.52,0.0,,21561.0,0.0,0.01,0.23,0.22,1.87,4.0,0.0,1.7,0.0,0.9,21.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,10.0,4.0,0.0,3.0,0.52,0.0,0.0,0.0,0.0,0.52,0.52,0.0,,21561.0,,0.288,0.25,0.463,-0.012738623538358196,0.024299295644778993,0,0,0.0,2.021943392780904
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53,True,,422.0,,,,,Nottingham Forest,Manchester City,,,,,,,,,,,,,725.0,16,4.0,4.0,28.0,,DEF,1.0,0.1,0.11,0.01,6.22,6.0,0.0,7.5,38.2,29.4,7.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,6.0,7.0,0.0,1.0,0.01,0.1,0.0,2.0,0.0,0.01,0.86,0.81,,9657603.0,2.0,0.15,0.16,0.01,8.04,9.0,0.0,12.3,68.8,43.3,11.0,438.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,18.0,14.0,0.0,1.0,0.01,0.18,0.0,3.0,0.0,0.01,2.85,2.73,,16227086.0,,0.269,0.248,0.483,-0.1671393470474295,0.0360603429674653,0,0,0.0,1.105344946617819
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,True,,423.0,,,,,Nottingham Forest,Manchester City,,,,,,,,,,,,,9154.0,16,4.0,4.0,28.0,,MID,1.0,0.19,0.37,0.18,5.87,6.0,0.0,9.1,44.6,32.4,13.0,250.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,6.0,6.0,0.0,4.0,0.14,0.01,0.0,1.0,0.0,0.14,0.97,0.85,,97498.0,2.0,0.6,0.79,0.19,8.24,11.0,0.0,15.0,61.6,68.8,18.0,421.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,4.0,18.0,11.0,0.0,5.0,0.16,0.13,0.0,3.0,0.0,0.16,1.14,0.94,,164815.0,,0.269,0.248,0.483,-0.15223900858800893,0.08627115656635256,0,1,0.0,0.49761842675901313
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55,True,,424.0,,,,,Nottingham Forest,Manchester City,,,,,,,,,,,,,7814.0,16,4.0,4.0,28.0,,FWD,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,34443.0,0.0,0.02,0.38,0.36,1.02,2.0,0.0,4.0,6.2,11.1,23.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,1.0,0.18,0.02,0.0,1.0,0.0,0.18,0.21,0.0,4.0,107535.0,,0.269,0.248,0.483,-0.07041939877584599,0.02314658876395946,0,0,0.0,1.7877621711884943
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42,True,,425.0,,,,,Nottingham Forest,Manchester City,,,,,,,,,,,,,6850.0,16,4.0,4.0,28.0,,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,1.6,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,13413.0,,0.269,0.248,0.483,-0.18552803326372402,0.02603339643409682,0,0,0.0,0.9649319897199463
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44,True,,428.0,,,,,Nottingham Forest,Manchester City,,,,,,,,,,,,,12765.0,16,4.0,4.0,28.0,,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.269,0.248,0.483,-0.17541092966910843,0.039200848444767976,0,0,0.0,1.2405478969887618
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47,True,,429.0,,,,,Nottingham Forest,Manchester City,,,,,,,,,,,,,11317.0,16,4.0,4.0,28.0,,MID,0.0,0.01,0.01,0.0,1.84,2.0,0.0,1.2,10.8,1.2,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,3.7,5530.0,1.0,0.01,0.01,0.0,2.52,2.0,0.0,1.9,17.0,1.8,0.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,2.13,5.0,7757.0,,0.269,0.248,0.483,-0.16972328021431782,0.03048157059141636,0,0,0.0,1.24282831070266
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48,True,,431.0,,,,,Nottingham Forest,Manchester City,,,,,,,,,,,,,8252.0,16,4.0,4.0,28.0,,MID,1.0,0.03,0.05,0.02,3.78,4.0,0.0,6.6,42.4,16.6,7.0,137.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,4.0,4.0,0.0,1.0,0.02,0.05,0.0,1.0,0.0,0.02,0.05,0.05,,8277.0,1.0,0.09,0.11,0.02,5.42,8.0,0.0,10.5,52.8,43.0,9.0,207.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,16.0,6.0,0.0,1.0,0.02,0.4,0.0,3.0,0.0,0.02,0.44,0.09,,16568.0,,0.269,0.248,0.483,-0.17404207712653486,0.05709490238125432,0,0,0.0,1.3010743215110887
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53,True,,432.0,,,,,Nottingham Forest,Manchester City,,,,,,,,,,,,,9524.0,16,4.0,4.0,28.0,,MID,1.0,0.16,0.98,0.82,6.03,6.0,0.0,10.5,18.6,56.1,30.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,6.0,7.0,0.0,3.0,0.75,0.13,0.0,3.0,0.0,0.75,0.85,0.08,,2127352.0,2.0,1.35,2.56,1.21,8.6,11.0,0.0,34.4,88.0,166.7,89.0,421.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,18.0,22.0,0.0,10.0,1.43,1.85,3.0,11.0,0.0,1.43,3.26,0.38,,3500166.0,,0.269,0.248,0.483,-0.08858364720816161,0.17216190629865052,0,0,0.0,2.0735674828551436
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.65,True,,433.0,,,,,Nottingham Forest,Manchester City,,,,,,,,,,,,,6857.0,16,4.0,4.0,28.0,,MID,1.0,0.33,0.67,0.34,6.22,6.0,0.0,14.3,48.2,64.0,31.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,6.0,13.0,0.0,4.0,0.25,0.41,1.0,4.0,0.0,0.25,1.27,0.9,,1740369.0,2.0,0.53,1.36,0.83,7.84,9.0,1.0,32.3,102.2,127.4,93.0,419.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,18.0,31.0,1.0,10.0,0.79,0.67,1.0,9.0,1.0,0.79,3.65,2.82,,2725326.0,,0.269,0.248,0.483,-0.09634642181588848,0.13599671897771065,0,0,0.0,1.9262580478536895
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52,True,,434.0,,,,,Nottingham Forest,Manchester City,,,,,,,,,,,,,6456.0,16,4.0,4.0,28.0,,MID,1.0,0.12,0.32,0.2,4.57,4.0,1.0,12.6,54.6,32.1,39.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,12.0,1.0,4.0,0.14,0.02,0.0,1.0,1.0,0.14,1.0,0.83,,338443.0,1.0,0.12,0.32,0.2,4.57,4.0,1.0,12.6,54.6,32.1,39.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,12.0,1.0,4.0,0.14,0.02,0.0,1.0,1.0,0.14,1.0,0.83,,338443.0,,0.269,0.248,0.483,-0.1207867822521419,0.0715063670477808,0,0,0.0,1.6105851898826327
