assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
24,0,0,0,0,0.0,359,0.0,0.0,0.0,0.0,176,0,0,0.0,0.0,2024-02-20T19:30:00Z,0,4,0,0,0,0,25,0,4210,0,0,1,0.0,0,-6,0,6,75,True,0
25,0,0,0,0,0.0,359,0.0,0.0,0.0,0.0,253,0,0,0.0,0.0,2024-02-24T17:30:00Z,0,3,0,0,0,0,26,0,4206,0,1,0,0.0,0,-4,0,4,75,False,0
26,0,0,0,0,0.0,359,0.0,0.0,0.0,0.0,266,0,0,0.0,0.0,2024-03-03T15:30:00Z,0,14,0,0,0,0,27,0,4197,0,1,3,0.0,0,-10,0,10,75,True,0
27,0,0,0,0,0.0,359,0.0,0.0,0.0,0.0,277,0,0,0.0,0.0,2024-03-10T15:45:00Z,0,11,0,0,0,0,28,0,4188,0,1,1,0.0,0,-9,0,9,75,False,0
28,0,0,0,0,0.0,359,0.0,0.0,0.0,0.0,296,0,0,0.0,0.0,2024-03-31T15:30:00Z,0,1,0,0,0,0,30,0,4179,0,0,0,0.0,0,-5,0,5,75,True,0
29,0,0,0,0,0.0,359,0.0,0.0,0.0,0.0,309,0,0,0.0,0.0,2024-04-03T19:15:00Z,0,2,0,0,0,0,31,0,4177,0,1,4,0.0,0,-2,0,2,75,True,0
30,0,0,0,0,0.0,359,0.0,0.0,0.0,0.0,313,0,0,0.0,0.0,2024-04-06T11:30:00Z,0,8,0,0,0,0,32,0,4174,0,4,2,0.0,0,-2,0,2,75,False,0
31,0,0,0,0,0.0,359,0.0,0.0,0.0,0.0,327,0,0,0.0,0.0,2024-04-13T14:00:00Z,0,12,0,0,0,0,33,0,4168,0,1,5,0.0,0,-7,0,7,75,True,0
32,0,0,0,0,0.0,359,0.0,0.0,0.0,0.0,282,0,0,0.0,0.0,2024-04-25T19:00:00Z,0,5,0,0,0,0,34,0,4161,0,4,0,0.0,0,-7,0,7,75,False,0
33,0,0,0,0,0.0,359,0.0,0.0,0.0,0.0,347,0,0,0.0,0.0,2024-04-28T15:30:00Z,0,16,0,0,0,0,35,0,4152,0,2,0,0.0,0,-8,0,8,75,False,0
34,0,0,0,0,0.0,359,0.0,0.0,0.0,0.0,359,0,0,0.0,0.0,2024-05-04T16:30:00Z,0,20,0,0,0,0,36,0,4149,0,1,5,0.0,0,-4,0,4,75,True,0
35,0,0,0,0,0.0,359,0.0,0.0,0.0,0.0,364,0,0,0.0,0.0,2024-05-11T11:30:00Z,0,10,0,0,0,0,37,0,4144,0,4,0,0.0,0,-4,0,4,75,False,0
36,0,0,0,0,0.0,359,0.0,0.0,0.0,0.0,339,0,0,0.0,0.0,2024-05-14T19:00:00Z,0,18,0,0,0,0,37,0,4144,0,2,0,0.0,0,-4,0,4,75,False,0
37,0,0,0,0,0.0,359,0.0,0.0,0.0,0.0,379,0,0,0.0,0.0,2024-05-19T15:00:00Z,0,19,0,0,0,0,38,0,4140,0,1,3,0.0,0,-4,0,4,75,True,0
