assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5,pts_bps,whh,whd,wha
0.0,2.0,29.0,0.0,17.0,274.0,0.04,0.19,0.15,0.8,116.0,1.0,1.0,8.6,49.8,2024-11-24,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,14.0,0.0,0.0,0.0,0.0,12.0,0.0,28927.0,1.0,1.0,1.0,19.0,9.0,-2382.0,423.0,2805.0,5.2,True,0.0,274.0,1.0,3.0,0.1780909448862075,90.0,Ipswich,Manchester United,1.0,1.0,26718.0,2024.0,689251.0,0.0363871976733207,0.0,1.0,1.0,0.1780909448862075,0.1926522552967071,0.1562650501728058,10348.0,Ipswich,3.0,2.0,12.0,3.2,MID,1.0,0.56,0.76,0.2,2.21,1.0,0.0,9.4,9.8,42.0,42.0,170.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,4.0,0.0,4.0,0.23,0.59,0.0,3.0,0.0,0.23,0.92,0.1,2.5,65331.0,1.0,0.71,0.99,0.28,7.66,7.0,0.0,17.3,26.2,81.5,65.0,342.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,6.0,6.0,8.0,0.0,6.0,0.34,0.83,0.0,6.0,0.0,0.34,1.63,0.52,8.1,142963.0,7.0,0.192,0.228,0.58
0.0,0.0,5.0,0.0,3.0,274.0,0.01,0.07,0.06,1.64,127.0,1.0,0.0,3.4,7.6,2024-11-30,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,16.0,0.0,0.0,0.0,0.0,13.0,0.0,39409.0,1.0,0.0,1.0,23.0,2.0,9695.0,10948.0,1253.0,5.2,False,0.0,274.0,0.0,1.0,0.0730339214205741,81.0,Nottingham Forest,Ipswich,1.0,0.0,26728.0,2024.0,690012.0,0.0,0.0,0.0,0.0,0.0730339214205741,0.0730339214205741,0.0,10348.0,Ipswich,2.0,4.0,13.0,3.8,MID,1.0,0.6,0.95,0.35,3.01,2.0,1.0,18.0,59.6,59.0,61.0,260.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,3.0,13.0,1.0,7.0,0.41,0.63,0.0,4.0,1.0,0.41,1.11,0.25,5.7,94258.0,1.0,0.73,1.16,0.43,4.75,4.0,1.0,24.6,68.8,96.7,80.0,350.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,6.0,3.0,15.0,1.0,9.0,0.52,0.87,0.0,7.0,1.0,0.52,1.82,0.67,9.0,133266.0,2.0,0.549,0.253,0.198
0.0,0.0,7.0,0.0,5.6,274.0,0.01,0.01,0.0,1.64,136.0,1.0,0.0,1.4,4.8,2024-12-03,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,7.0,0.0,0.0,0.0,0.0,14.0,0.0,42777.0,1.0,1.0,0.0,4.0,2.0,3053.0,6617.0,3564.0,5.2,True,0.0,274.0,0.0,0.0,0.0,90.0,Ipswich,Crystal Palace,0.0,1.0,26737.0,2024.0,691331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10348.0,Ipswich,3.0,2.0,14.0,3.5,MID,0.0,0.1,0.39,0.29,4.26,3.0,1.0,15.3,65.0,38.7,49.0,258.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,12.0,1.0,5.0,0.34,0.06,0.0,2.0,1.0,0.34,0.38,0.16,7.8,99537.0,1.0,0.61,1.02,0.41,4.65,3.0,1.0,21.4,67.2,62.0,84.0,338.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,15.0,1.0,8.0,0.48,0.63,0.0,4.0,1.0,0.48,1.19,0.25,9.5,133667.0,2.0,0.308,0.29,0.402
0.0,0.0,4.0,0.0,15.3,274.0,0.11,0.18,0.07,2.63,146.0,1.0,0.0,2.8,5.2,2024-12-08,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,3.0,0.0,0.0,0.0,0.0,15.0,0.0,42381.0,1.0,2.0,1.0,7.0,2.0,-463.0,3282.0,3745.0,5.2,True,0.0,274.0,0.0,1.0,0.029094910249114,90.0,Ipswich,Bournemouth,1.0,2.0,26750.0,2024.0,692748.0,0.0891363695263862,0.0,1.0,0.0,0.029094910249114,0.2475496530532837,0.2184547334909439,10348.0,Ipswich,3.0,2.0,15.0,3.8,MID,0.0,0.06,0.27,0.21,4.08,3.0,1.0,13.4,62.2,25.6,46.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,13.0,1.0,4.0,0.25,0.04,0.0,1.0,1.0,0.25,0.27,0.16,10.5,111113.0,1.0,0.62,1.03,0.41,6.29,4.0,1.0,22.8,72.0,67.6,88.0,428.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,4.0,17.0,1.0,8.0,0.48,0.63,0.0,4.0,1.0,0.48,1.19,0.25,13.0,176444.0,2.0,0.274,0.259,0.467
0.0,0.0,19.0,0.0,24.4,274.0,0.04,0.42,0.38,1.27,160.0,1.0,0.0,6.7,14.6,2024-12-14,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,20.0,0.0,0.0,0.0,0.0,16.0,0.0,42357.0,1.0,2.0,1.0,28.0,2.0,-379.0,4088.0,4467.0,5.2,False,0.0,274.0,0.0,2.0,0.7329931259155273,90.0,Wolverhampton Wanderers,Ipswich,1.0,2.0,26758.0,2024.0,693623.0,0.1948008686304092,0.0,2.0,0.0,0.7329931259155273,1.5455701351165771,0.6447991132736206,10348.0,Ipswich,2.0,2.0,16.0,3.4,MID,0.0,0.13,0.26,0.13,5.91,3.0,0.0,7.6,17.6,23.9,34.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,6.0,0.0,2.0,0.1,0.09,0.0,1.0,0.0,0.1,0.32,0.22,11.1,124567.0,0.0,0.22,0.58,0.36,8.53,5.0,1.0,19.5,75.0,59.6,60.0,438.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,6.0,4.0,16.0,1.0,6.0,0.37,0.15,0.0,3.0,1.0,0.37,0.63,0.37,15.1,184695.0,2.0,0.507,0.247,0.247
0.0,0.0,1.0,0.0,0.7,274.0,0.01,0.02,0.01,1.83,166.0,3.0,0.0,0.4,0.0,2024-12-21,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,15.0,0.0,0.0,0.0,0.0,17.0,0.0,39060.0,1.0,4.0,0.0,4.0,1.0,-3386.0,1788.0,5174.0,5.2,True,0.0,274.0,0.0,1.0,0.0160243064165115,51.0,Ipswich,Newcastle United,0.0,4.0,26771.0,2024.0,695330.0,0.0,0.0,0.0,0.0,0.0160243064165115,0.0160243064165115,0.0,10348.0,Ipswich,3.0,2.0,17.0,3.0,MID,0.0,0.16,0.61,0.45,5.54,3.0,0.0,10.9,24.6,45.3,39.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,6.0,0.0,3.0,0.76,0.28,0.0,3.0,0.0,0.76,1.79,0.86,10.7,127515.0,0.0,0.21,0.87,0.66,7.98,5.0,1.0,22.9,82.0,65.3,81.0,438.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,4.0,17.0,1.0,7.0,1.01,0.32,0.0,4.0,1.0,1.01,2.06,1.02,17.7,195851.0,1.0,0.21,0.249,0.541
0.0,0.0,6.0,0.0,18.4,274.0,0.02,0.02,0.0,1.94,171.0,1.0,0.0,2.7,6.4,2024-12-27,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0,0.0,18.0,0.0,34587.0,1.0,0.0,1.0,2.0,2.0,-4548.0,638.0,5186.0,5.2,False,0.0,274.0,0.0,0.0,0.0,90.0,Arsenal,Ipswich,1.0,0.0,26773.0,2024.0,696415.0,0.0483346581459045,0.0,1.0,0.0,0.0,0.0483346581459045,0.0,10348.0,Ipswich,2.0,4.0,18.0,1.3,MID,0.0,0.16,0.62,0.46,5.73,5.0,0.0,9.9,19.8,40.4,39.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,2.0,5.0,0.0,4.0,0.78,0.28,0.0,3.0,0.0,0.78,1.81,0.86,10.2,123798.0,0.0,0.18,0.7,0.52,9.01,7.0,0.0,14.7,32.2,49.0,66.0,393.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,3.0,9.0,0.0,5.0,0.85,0.28,0.0,3.0,0.0,0.85,1.88,0.86,17.5,205984.0,2.0,0.81,0.126,0.063
0.0,1.0,28.0,1.0,22.3,274.0,0.08,0.21,0.13,2.0,186.0,0.0,1.0,8.0,38.6,2024-12-30,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,6.0,0.0,0.0,0.0,0.0,19.0,0.0,32954.0,1.0,0.0,2.0,19.0,9.0,-1817.0,662.0,2479.0,5.2,True,0.0,274.0,1.0,1.0,0.1079290211200714,90.0,Ipswich,Chelsea,2.0,0.0,26787.0,2024.0,696896.0,0.2166997343301773,0.0,2.0,1.0,0.1079290211200714,0.4464412629604339,0.1218125000596046,10348.0,Ipswich,4.0,2.0,19.0,2.5,MID,0.0,0.07,0.46,0.39,5.04,5.0,0.0,9.8,21.0,43.5,34.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,2.0,5.0,0.0,3.0,0.75,0.24,0.0,3.0,0.0,0.75,1.61,0.64,7.7,116004.0,0.0,0.19,0.65,0.46,9.31,7.0,0.0,14.0,31.0,64.4,45.0,405.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,3.0,9.0,0.0,4.0,0.78,0.33,0.0,4.0,0.0,0.78,1.86,0.86,15.0,201162.0,8.0,0.146,0.197,0.657
0.0,0.0,3.0,0.0,1.7,274.0,0.01,0.09,0.08,0.97,204.0,2.0,0.0,1.7,1.8,2025-01-16,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,5.0,0.0,0.0,0.0,0.0,21.0,0.0,31295.0,1.0,2.0,0.0,13.0,2.0,-7354.0,880.0,8234.0,5.2,True,0.0,274.0,0.0,2.0,0.0898049175739288,90.0,Ipswich,Brighton,0.0,2.0,26805.0,2024.0,699542.0,0.0,0.0,0.0,0.0,0.0898049175739288,0.0898049175739288,0.0,10348.0,Ipswich,3.0,2.0,21.0,0.0,MID,1.0,0.1,0.23,0.13,3.94,1.0,1.0,10.7,45.0,40.7,21.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,11.0,1.0,1.0,0.11,0.27,0.0,3.0,1.0,0.11,0.49,0.12,3.8,67541.0,1.0,0.15,0.67,0.52,7.04,5.0,1.0,17.8,59.6,65.8,53.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,4.0,14.0,1.0,4.0,0.86,0.46,0.0,5.0,1.0,0.86,2.06,0.77,10.2,148958.0,2.0,0.252,0.252,0.495
0.0,0.0,12.0,0.0,16.8,274.0,0.03,0.07,0.04,2.88,215.0,6.0,0.0,3.9,8.6,2025-01-19,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,13.0,0.0,0.0,0.0,0.0,22.0,0.0,29757.0,1.0,6.0,0.0,14.0,2.0,-1768.0,613.0,2381.0,5.2,True,0.0,274.0,0.0,2.0,0.0965303555130958,74.0,Ipswich,Manchester City,0.0,6.0,26816.0,2024.0,700757.0,0.077375091612339,0.0,1.0,0.0,0.0965303555130958,0.0968416407704353,0.0194665435701608,10348.0,Ipswich,4.0,2.0,22.0,0.0,MID,1.0,0.09,0.3,0.21,2.97,2.0,1.0,9.7,40.4,24.0,32.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,11.0,1.0,3.0,0.2,0.22,0.0,2.0,1.0,0.2,0.54,0.12,2.5,64249.0,1.0,0.12,0.34,0.22,6.74,6.0,1.0,12.8,46.8,43.1,38.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,3.0,14.0,1.0,4.0,0.21,0.27,0.0,3.0,1.0,0.21,0.6,0.12,6.8,137896.0,2.0,0.125,0.187,0.688
