assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position
12,0,0,5,1,2.6,72,0.01,0.01,0.0,1.09,157,0,0,0.9,6.4,2023-12-09,71,14,0,0,0,0,16,0,39148,1,3,0,0.0,3,2680,5556,2876,46,False,0,72,,,0,0,0.0,76,AMC,Manchester United,Bournemouth,0,3,22051,2023,628745,0.0,0,0,0,0.0,0.0,0.0,6963,Bournemouth,Justin Kluivert,Justin Kluivert,MID
13,0,0,25,1,32.6,72,0.05,0.34,0.29,0.28,182,0,1,10.3,42.4,2023-12-26,72,10,0,0,0,0,19,0,42209,1,0,3,28.0,8,-1875,2161,4036,46,True,0,72,,,1,2,0.5776911973953247,76,AMC,Bournemouth,Fulham,3,0,22075,2023,632981,0.1612453460693359,0,3,1,0.5776911973953247,0.7389365434646606,0.0,6963,Bournemouth,Justin Kluivert,Justin Kluivert,MID
14,0,0,-1,0,16.8,72,0.09,0.26,0.17,0.89,198,1,0,3.5,2.8,2023-12-31,60,18,0,0,0,0,20,0,42935,1,1,3,15.0,1,576,3888,3312,46,False,1,72,,,0,3,0.1996375322341919,70,AMC,Tottenham,Bournemouth,3,1,22092,2023,633751,0.1251917332410812,0,1,0,0.1996375322341919,0.918798327445984,0.5939691066741943,6963,Bournemouth,Justin Kluivert,Justin Kluivert,MID
15,0,0,5,0,12.0,72,0.02,0.3,0.28,0.96,202,1,0,3.7,5.4,2024-01-21,68,11,0,0,0,0,21,0,38041,1,4,0,20.0,2,-4620,3068,7688,46,True,0,72,,,0,3,0.2212840467691421,71,AMC,Bournemouth,Liverpool,0,4,22102,2023,636283,0.0232017301023006,0,1,0,0.2212840467691421,0.2022375017404556,0.0612688548862934,6963,Bournemouth,Justin Kluivert,Justin Kluivert,MID
16,0,0,3,0,14.4,72,0.04,0.04,0.0,0.07,217,0,0,2.7,4.4,2024-02-01,22,19,0,0,0,0,22,0,36116,0,1,1,8.0,1,-2415,1806,4221,46,False,0,72,,,0,0,0.0,20,Sub,West Ham,Bournemouth,1,1,22110,2023,638078,0.0366707444190979,0,1,0,0.0,0.0366707444190979,0.0,6963,Bournemouth,Justin Kluivert,Justin Kluivert,MID
17,0,0,10,0,1.3,72,0.02,0.69,0.67,0.51,222,1,1,7.7,28.2,2024-02-04,55,16,0,0,0,0,23,0,34785,1,1,1,47.0,5,-1404,883,2287,46,True,1,72,,,1,3,0.9144842624664308,62,AMC,Bournemouth,Nottingham Forest,1,1,22115,2023,639015,0.0,0,0,1,0.9144842624664308,0.0335035026073455,0.0,6963,Bournemouth,Justin Kluivert,Justin Kluivert,MID
18,0,0,5,0,10.5,72,0.08,0.14,0.06,1.5,247,1,0,2.1,1.4,2024-02-17,70,15,0,0,0,0,25,0,33106,1,2,2,9.0,2,-2462,1543,4005,46,False,0,72,,,0,2,0.0729124397039413,75,AMC,Newcastle United,Bournemouth,2,2,22141,2023,641844,0.4651298522949219,0,1,0,0.0729124397039413,0.5380423069000244,0.0,6963,Bournemouth,Justin Kluivert,Justin Kluivert,MID
19,0,0,9,0,0.4,72,0.01,0.04,0.03,1.48,253,1,0,1.6,6.4,2024-02-24,68,13,0,0,0,0,26,0,32547,1,1,0,9.0,2,-687,1834,2521,46,True,0,72,,,0,1,0.0183268599212169,72,AMC,Bournemouth,Manchester City,0,1,22145,2023,643399,0.0,0,0,0,0.0183268599212169,0.0564987026154994,0.0381718426942825,6963,Bournemouth,Justin Kluivert,Justin Kluivert,MID
20,0,0,27,1,20.9,72,0.06,0.56,0.5,1.37,262,0,1,8.3,35.8,2024-03-03,72,6,0,0,0,0,27,0,36352,1,2,0,26.0,7,3409,5318,1909,46,False,1,72,,,1,2,0.4473526775836944,79,AMC,Burnley,Bournemouth,0,2,22156,2023,645479,0.1863331049680709,0,2,1,0.4473526775836944,1.048401951789856,0.4147161841392517,6963,Bournemouth,Justin Kluivert,Justin Kluivert,MID
21,0,0,1,0,2.9,72,0.02,0.17,0.15,1.11,273,1,0,3.9,5.6,2024-03-09,61,17,0,0,0,0,28,0,112476,1,2,2,30.0,2,73840,75887,2047,46,True,0,72,,,0,2,0.4037560522556305,66,AMC,Bournemouth,Sheffield United,2,2,22165,2023,646631,0.0,0,0,0,0.4037560522556305,0.5079065561294556,0.104150466620922,6963,Bournemouth,Justin Kluivert,Justin Kluivert,MID
22,0,0,3,1,15.8,72,0.13,0.32,0.19,0.41,292,0,0,6.0,4.8,2024-03-30,72,9,0,0,0,0,30,0,73036,1,1,2,39.0,3,-15197,2499,17696,46,True,0,72,,,0,2,0.0986151322722435,75,AMC,Bournemouth,Everton,2,1,22185,2023,649745,0.0836693570017814,0,1,0,0.0986151322722435,0.9263840317726136,0.8427146673202515,6963,Bournemouth,Justin Kluivert,Justin Kluivert,MID
23,0,0,24,0,0.0,72,0.0,0.41,0.41,0.02,302,0,1,6.1,37.4,2024-04-02,26,8,0,0,0,0,31,0,67463,0,0,1,24.0,6,-5664,2656,8320,46,True,0,72,,,1,2,0.4229593276977539,23,Sub,Bournemouth,Crystal Palace,1,0,22195,2023,651047,0.0,0,0,1,0.4229593276977539,0.4229593276977539,0.0,6963,Bournemouth,Justin Kluivert,Justin Kluivert,MID
24,1,0,14,1,12.3,72,0.01,0.2,0.19,0.58,316,0,0,4.8,15.8,2024-04-06,67,12,0,0,0,0,32,0,63575,1,1,2,20.0,6,-3950,2045,5995,46,False,0,72,,,0,3,0.2385334223508834,71,AMC,Luton,Bournemouth,2,1,22210,2023,651792,0.0245859306305646,1,1,0,0.2385334223508834,0.2631193697452545,0.0,6963,Bournemouth,Justin Kluivert,Justin Kluivert,MID
25,0,0,20,0,6.0,72,0.11,0.59,0.48,1.15,322,2,1,9.0,38.6,2024-04-13,75,14,0,0,0,0,33,0,66910,1,2,2,45.0,7,3244,8034,4790,46,True,0,72,,,1,5,0.7906550765037537,85,AMC,Bournemouth,Manchester United,2,2,22215,2023,653510,0.0,0,0,1,0.7906550765037537,0.4311119019985199,0.0143132703378796,6963,Bournemouth,Justin Kluivert,Justin Kluivert,MID
26,0,0,3,0,1.2,72,0.02,0.09,0.07,1.28,331,2,0,3.1,1.4,2024-04-21,75,2,0,0,0,0,34,0,132719,1,1,3,28.0,2,51524,55784,4260,46,False,0,72,,,0,2,0.1083515137434005,81,AMC,Aston Villa,Bournemouth,3,1,22225,2023,655493,0.0,0,0,0,0.1083515137434005,0.4429653882980346,0.3346138894557953,6963,Bournemouth,Justin Kluivert,Justin Kluivert,MID
27,0,0,-1,1,15.3,72,0.1,0.76,0.66,0.29,290,0,0,7.6,9.8,2024-04-24,73,20,0,0,0,0,34,0,132719,1,1,0,51.0,3,51524,55784,4260,46,False,0,72,,,0,4,0.8177261352539062,76,AML,Wolverhampton Wanderers,Bournemouth,0,1,22184,2023,656391,0.111833319067955,0,1,0,0.8177261352539062,1.0201603174209597,0.2024341523647308,6963,Bournemouth,Justin Kluivert,Justin Kluivert,MID
28,0,0,13,1,1.8,72,0.02,0.63,0.61,1.0,342,0,1,8.0,32.6,2024-04-28,90,5,0,0,0,0,35,0,92440,1,0,3,46.0,7,-25561,2121,27682,46,True,1,72,,,1,3,0.6079819202423096,90,ML,Bournemouth,Brighton,3,0,22235,2023,657520,0.0,0,0,1,0.6079819202423096,0.8251699805259705,0.2171880602836609,6963,Bournemouth,Justin Kluivert,Justin Kluivert,MID
29,0,0,7,0,1.8,72,0.01,0.12,0.11,3.89,351,2,0,1.3,3.6,2024-05-04,88,1,0,0,0,0,36,0,85955,1,0,3,8.0,2,-7110,3779,10889,46,False,0,72,,,0,3,0.1085882112383842,90,AML,Arsenal,Bournemouth,3,0,22245,2023,658608,0.0,0,0,0,0.1085882112383842,0.3073363304138183,0.2556728422641754,6963,Bournemouth,Justin Kluivert,Justin Kluivert,MID
30,0,0,4,1,13.0,72,0.15,0.15,0.0,0.74,362,0,0,2.0,0.8,2024-05-11,66,4,0,0,0,0,37,0,78964,1,2,1,6.0,3,-6162,8693,14855,46,True,0,72,,,0,0,0.0,71,AMC,Bournemouth,Brentford,1,2,22255,2023,660695,0.098891444504261,0,1,0,0.0,0.1393216401338577,0.0404301919043064,6963,Bournemouth,Justin Kluivert,Justin Kluivert,MID
31,0,0,-1,0,0.9,72,0.0,0.15,0.15,0.56,375,2,0,0.6,0.0,2024-05-19,58,7,0,0,0,0,38,0,71425,1,1,2,8.0,1,-8453,2285,10738,46,False,0,72,,,0,2,0.0832598507404327,63,AMC,Chelsea,Bournemouth,2,1,22269,2023,663289,0.0,0,0,0,0.0832598507404327,0.1494804471731186,0.0905894264578819,6963,Bournemouth,Justin Kluivert,Justin Kluivert,MID
