assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position
10,0,0,15,1,1.6,27,0.01,0.03,0.02,0.64,158,0,0,1.8,14.2,2023-12-09,90,4,0,0,0,0,16,0,219818,1,0,1,2.0,5,13244,19148,5904,39,True,1,27,,,0,1,0.0181820094585418,90,DL,Sheffield United,Brentford,1,0,22052,2023,628756,0.0,0,0,0,0.0181820094585418,0.0181820094585418,0.0,11732,Sheffield United,Auston Trusty,Auston Trusty,DEF
11,0,0,14,0,0.3,27,0.0,0.0,0.0,2.75,165,2,0,1.8,17.4,2023-12-16,90,7,0,0,0,0,17,0,245043,1,0,2,0.0,1,19848,29484,9636,39,False,0,27,,,0,0,0.0,90,DC,Chelsea,Sheffield United,2,0,22059,2023,630286,0.0,0,0,0,0.0,0.0,0.0,11732,Sheffield United,Auston Trusty,Auston Trusty,DEF
12,0,0,7,0,0.0,27,0.0,0.0,0.0,0.89,171,1,0,1.8,18.2,2023-12-22,90,2,0,0,0,0,18,0,242987,1,1,1,0.0,1,862,10278,9416,39,False,1,27,,,0,0,0.0,90,DC,Aston Villa,Sheffield United,1,1,22065,2023,632472,0.0,0,0,0,0.0,0.0,0.0,11732,Sheffield United,Auston Trusty,Auston Trusty,DEF
13,0,0,4,0,1.3,27,0.01,0.16,0.15,0.63,190,3,0,1.7,2.2,2023-12-26,90,12,0,0,0,0,19,0,255128,1,3,2,13.0,1,11745,16908,5163,39,True,0,27,,,0,2,0.3756408989429474,90,DL,Sheffield United,Luton,2,3,22084,2023,632946,0.0,0,0,0,0.3756408989429474,0.0165072288364171,0.0165072288364171,11732,Sheffield United,Auston Trusty,Auston Trusty,DEF
14,0,0,13,0,0.2,27,0.0,0.0,0.0,2.26,196,2,0,2.2,20.2,2023-12-30,90,13,0,0,0,0,20,0,259376,1,0,2,2.0,1,5476,16782,11306,39,False,0,27,,,0,0,0.0,90,DC,Manchester City,Sheffield United,2,0,22090,2023,633503,0.0,0,0,0,0.0,0.0850830823183059,0.0850830823183059,11732,Sheffield United,Auston Trusty,Auston Trusty,DEF
15,0,0,13,0,12.3,27,0.22,0.31,0.09,1.79,210,2,0,5.5,19.6,2024-01-21,79,19,0,0,0,0,21,0,247287,1,2,2,23.0,1,-10702,20443,31145,39,True,0,27,,,0,2,0.1205630376935005,82,DL,Sheffield United,West Ham,2,2,22101,2023,636187,0.2490190714597702,0,1,0,0.1205630376935005,0.3251392841339111,0.0761202201247215,11732,Sheffield United,Auston Trusty,Auston Trusty,DEF
16,0,0,10,0,10.9,27,0.01,0.01,0.0,1.13,212,3,0,3.8,26.8,2024-01-30,90,8,0,0,0,0,22,0,242780,1,2,3,0.0,0,-5549,5668,11217,39,False,1,27,,,0,0,0.0,90,DL,Crystal Palace,Sheffield United,3,2,22112,2023,637854,0.0380109511315822,0,1,0,0.0,0.0380109511315822,0.0,11732,Sheffield United,Auston Trusty,Auston Trusty,DEF
17,0,0,15,0,11.8,27,0.0,0.0,0.0,2.27,230,5,0,2.1,8.8,2024-02-03,90,2,0,0,0,0,23,0,238682,1,5,0,0.0,0,-4352,2242,6594,39,True,0,27,,,0,0,0.0,90,DC,Sheffield United,Aston Villa,0,5,22124,2023,638730,0.0636363849043846,0,1,0,0.0,0.1950892359018325,0.1950892359018325,11732,Sheffield United,Auston Trusty,Auston Trusty,DEF
18,0,0,6,0,0.5,27,0.0,0.0,0.0,0.97,249,3,0,1.1,10.2,2024-02-18,59,5,0,0,0,0,25,0,234631,0,5,0,0.0,0,-2850,7171,10021,39,True,0,27,,,0,0,0.0,60,Sub,Sheffield United,Brighton,0,5,22143,2023,642327,0.0,0,0,0,0.0,0.0,0.0,11732,Sheffield United,Auston Trusty,Auston Trusty,DEF
19,0,0,13,0,0.2,27,0.0,0.0,0.0,1.24,260,1,0,2.5,21.0,2024-02-25,90,20,0,0,0,0,26,0,230806,1,0,1,4.0,2,-4120,5160,9280,39,False,0,27,,,0,0,0.0,90,DC,Wolverhampton Wanderers,Sheffield United,1,0,22154,2023,643722,0.0,0,0,0,0.0,0.1260163635015487,0.1260163635015487,11732,Sheffield United,Auston Trusty,Auston Trusty,DEF
20,0,0,12,0,0.1,27,0.0,0.0,0.0,2.25,269,6,0,2.1,20.4,2024-03-04,90,1,0,0,0,0,27,0,226433,1,6,0,0.0,-1,-2979,2973,5952,39,True,0,27,,,0,0,0.0,90,DL,Sheffield United,Arsenal,0,6,22163,2023,646042,0.0,0,0,0,0.0,0.0,0.0,11732,Sheffield United,Auston Trusty,Auston Trusty,DEF
21,0,0,13,0,0.1,27,0.0,0.03,0.03,3.34,273,2,0,4.0,35.4,2024-03-09,90,3,0,0,0,0,28,0,220627,1,2,2,4.0,1,-5720,1356,7076,39,False,0,27,,,0,1,0.0358080342411994,90,DC,Bournemouth,Sheffield United,2,2,22165,2023,646640,0.0,0,0,0,0.0358080342411994,0.0358080342411994,0.0,11732,Sheffield United,Auston Trusty,Auston Trusty,DEF
22,0,0,4,0,0.0,27,0.0,0.0,0.0,0.35,299,2,0,0.4,4.0,2024-03-30,5,10,0,0,0,0,30,0,214195,0,3,3,0.0,0,-2770,2042,4812,39,True,0,27,,,0,0,0.0,4,Sub,Sheffield United,Fulham,3,3,22193,2023,649834,0.0,0,0,0,0.0,0.0,0.0,11732,Sheffield United,Auston Trusty,Auston Trusty,DEF
23,0,0,12,0,0.5,27,0.01,0.05,0.04,1.03,308,2,0,2.1,13.0,2024-04-04,77,11,0,0,0,0,31,0,213087,1,1,3,7.0,1,-1246,1959,3205,39,False,0,27,,,0,1,0.0536410361528396,82,DML,Liverpool,Sheffield United,3,1,22203,2023,651259,0.0,0,0,0,0.0536410361528396,0.0349105522036552,0.0349105522036552,11732,Sheffield United,Auston Trusty,Auston Trusty,DEF
24,0,0,12,0,0.7,27,0.0,0.0,0.0,0.37,318,2,0,0.9,6.0,2024-04-07,86,7,0,0,0,0,32,0,212301,1,2,2,2.0,1,-857,2486,3343,39,True,0,27,,,0,0,0.0,89,DML,Sheffield United,Chelsea,2,2,22212,2023,652577,0.0,0,0,0,0.0,0.0563728772103786,0.0563728772103786,11732,Sheffield United,Auston Trusty,Auston Trusty,DEF
25,0,0,7,0,15.8,27,0.05,0.05,0.0,1.02,323,2,0,3.1,7.6,2024-04-13,90,4,0,0,0,0,33,0,215367,1,0,2,8.0,1,2727,6385,3658,39,False,0,27,,,0,0,0.0,90,DC,Brentford,Sheffield United,2,0,22217,2023,653217,0.0925102233886718,0,1,0,0.0,0.6893510222434998,0.5968407988548279,11732,Sheffield United,Auston Trusty,Auston Trusty,DEF
26,0,0,12,0,0.5,27,0.08,0.13,0.05,2.18,338,4,0,3.5,13.0,2024-04-20,90,6,0,0,0,0,34,0,224163,1,4,1,21.0,0,5709,11063,5354,39,True,0,27,,,0,1,0.0597697310149669,90,DC,Sheffield United,Burnley,1,4,22232,2023,654866,0.0,0,0,0,0.0597697310149669,0.0,0.0,11732,Sheffield United,Auston Trusty,Auston Trusty,DEF
27,0,0,8,0,0.1,27,0.0,0.0,0.0,2.99,288,4,0,1.1,10.6,2024-04-24,90,14,0,0,0,0,34,0,224163,1,2,4,0.0,0,5709,11063,5354,39,False,0,27,,,0,0,0.0,90,DC,Manchester United,Sheffield United,4,2,22182,2023,656293,0.0,0,0,0,0.0,0.0502609610557556,0.0502609610557556,11732,Sheffield United,Auston Trusty,Auston Trusty,DEF
28,0,0,17,0,20.4,27,0.33,0.33,0.0,2.82,346,5,0,5.3,30.8,2024-04-27,90,15,0,0,0,0,35,0,213446,1,1,5,2.0,0,-7623,1976,9599,39,False,0,27,,,0,0,0.0,90,DC,Newcastle United,Sheffield United,5,1,22240,2023,657022,0.5802626609802246,0,2,0,0.0,0.1977408528327942,0.0,11732,Sheffield United,Auston Trusty,Auston Trusty,DEF
29,0,0,15,0,10.5,27,0.0,0.0,0.0,1.49,360,3,0,2.6,15.2,2024-05-04,90,16,0,0,0,0,36,0,210384,1,3,1,0.0,1,-3519,2062,5581,39,True,0,27,,,0,0,0.0,90,DC,Sheffield United,Nottingham Forest,1,3,22254,2023,658898,0.056112240999937,0,1,0,0.0,0.1382431387901306,0.0821309015154838,11732,Sheffield United,Auston Trusty,Auston Trusty,DEF
30,0,0,14,0,0.3,27,0.0,0.0,0.0,2.16,363,1,0,2.3,20.8,2024-05-11,90,9,0,0,0,0,37,0,205067,1,0,1,2.0,2,-5373,3715,9088,39,False,0,27,,,0,0,0.0,90,DC,Everton,Sheffield United,1,0,22257,2023,660551,0.0,0,0,0,0.0,0.0,0.0,11732,Sheffield United,Auston Trusty,Auston Trusty,DEF
31,0,0,12,0,0.9,27,0.0,0.0,0.0,3.28,380,3,0,2.2,18.6,2024-05-19,90,18,0,0,0,0,38,0,201568,1,3,0,2.0,1,-3951,2675,6626,39,True,0,27,,,0,0,0.0,90,DC,Sheffield United,Tottenham,0,3,22274,2023,663114,0.0,0,0,0,0.0,0.0,0.0,11732,Sheffield United,Auston Trusty,Auston Trusty,DEF
