PGM_names,PGM_odds,SMM_names,SMM_odds,contest
Andrew Robertson PGM,1 - 3,Andrew Robertson SMM,2 - 4,Liverpool v Sunderland
Joe Gomez PGM,1 - 3,Joe Gomez SMM,2 - 4,Liverpool v Sunderland
Wilson Isidor PGM,8 - 11,Wilson Isidor SMM,12 - 16,Liverpool v Sunderland
Brian Brobbey PGM,8 - 11,Brian Brobbey SMM,12 - 16,Liverpool v Sunderland
Eliezer Mayenda PGM,8 - 11,Eliezer Mayenda SMM,12 - 16,Liverpool v Sunderland
Bertrand Traore PGM,4 - 7,Bertrand Traore SMM,7 - 10,Liverpool v Sunderland
Enzo Le Fee PGM,4 - 7,Enzo Le Fee SMM,7 - 10,Liverpool v Sunderland
Chemsdine Talbi PGM,4 - 7,Chemsdine Talbi SMM,6 - 9,Liverpool v Sunderland
Simon Adingra PGM,4 - 7,Simon Adingra SMM,6 - 9,Liverpool v Sunderland
Romaine Mundle PGM,4 - 7,Romaine Mundle SMM,6 - 9,Liverpool v Sunderland
Daniel Ballard PGM,2 - 4,Daniel Ballard SMM,4 - 7,Liverpool v Sunderland
Granit Xhaka PGM,1 - 3,Granit Xhaka SMM,2 - 4,Liverpool v Sunderland
Nordi Mukiele PGM,1 - 3,Nordi Mukiele SMM,2 - 4,Liverpool v Sunderland
Omar Alderete PGM,1 - 3,Omar Alderete SMM,2 - 4,Liverpool v Sunderland
Lutsharel Geertruida PGM,1 - 3,Lutsharel Geertruida SMM,2 - 4,Liverpool v Sunderland
Trai Hume PGM,0.5 - 2,Trai Hume SMM,2 - 4,Liverpool v Sunderland
Noah Sadiki PGM,0.5 - 2,Noah Sadiki SMM,1 - 3,Liverpool v Sunderland
Reinildo Mandava PGM,0.25 - 1.5,Reinildo Mandava SMM,0.5 - 2,Liverpool v Sunderland
Bryan Mbeumo PGM,23 - 26,Bryan Mbeumo SMM,36 - 42,Man Utd v West Ham
Matheus Cunha PGM,21 - 24,Matheus Cunha SMM,32 - 38,Man Utd v West Ham
Bruno Fernandes PGM,19 - 22,Bruno Fernandes SMM,28 - 33,Man Utd v West Ham
Joshua Zirkzee PGM,19 - 22,Joshua Zirkzee SMM,28 - 33,Man Utd v West Ham
Amad Diallo PGM,11 - 14,Amad Diallo SMM,17 - 21,Man Utd v West Ham
Mason Mount PGM,10 - 13,Mason Mount SMM,14 - 18,Man Utd v West Ham
Casemiro PGM,7 - 10,Casemiro SMM,10 - 14,Man Utd v West Ham
Kobbie Mainoo PGM,7 - 10,Kobbie Mainoo SMM,10 - 14,Man Utd v West Ham
Matthijs de Ligt PGM,4 - 7,Matthijs de Ligt SMM,7 - 10,Man Utd v West Ham
Patrick Dorgu PGM,3 - 6,Patrick Dorgu SMM,5 - 8,Man Utd v West Ham
Diogo Dalot PGM,2.5 - 5,Diogo Dalot SMM,4 - 7,Man Utd v West Ham
Leny Yoro PGM,2.5 - 5,Leny Yoro SMM,4 - 7,Man Utd v West Ham
Manuel Ugarte PGM,2 - 4,Manuel Ugarte SMM,2.5 - 5,Man Utd v West Ham
Ayden Heaven PGM,2 - 4,Ayden Heaven SMM,2.5 - 5,Man Utd v West Ham
Lisandro Martinez PGM,1 - 3,Lisandro Martinez SMM,2 - 4,Man Utd v West Ham
Noussair Mazraoui PGM,1 - 3,Noussair Mazraoui SMM,2 - 4,Man Utd v West Ham
Luke Shaw PGM,0.5 - 2,Luke Shaw SMM,1 - 3,Man Utd v West Ham
Jarrod Bowen PGM,13 - 16,Jarrod Bowen SMM,19 - 23,Man Utd v West Ham
Callum Wilson PGM,11 - 14,Callum Wilson SMM,17 - 21,Man Utd v West Ham
Niclas Fullkrug PGM,9 - 12,Niclas Fullkrug SMM,13 - 17,Man Utd v West Ham
Tomas Soucek PGM,5 - 8,Tomas Soucek SMM,8 - 11,Man Utd v West Ham
Crysencio Summerville PGM,4 - 7,Crysencio Summerville SMM,6 - 9,Man Utd v West Ham
Luis Guilherme PGM,3 - 6,Luis Guilherme SMM,5 - 8,Man Utd v West Ham
Mateus Fernandes PGM,2.5 - 5,Mateus Fernandes SMM,4 - 7,Man Utd v West Ham
Konstantinos Mavropanos PGM,2 - 4,Konstantinos Mavropanos SMM,2.5 - 5,Man Utd v West Ham
El Hadji Malick Diouf PGM,2 - 4,El Hadji Malick Diouf SMM,2.5 - 5,Man Utd v West Ham
Kyle Walker-Peters PGM,1 - 3,Kyle Walker-Peters SMM,2 - 4,Man Utd v West Ham
Max Kilman PGM,1 - 3,Max Kilman SMM,2 - 4,Man Utd v West Ham
Aaron Wan-Bissaka PGM,0.5 - 2,Aaron Wan-Bissaka SMM,1 - 3,Man Utd v West Ham
Freddie Potts PGM,0.5 - 2,Freddie Potts SMM,1 - 3,Man Utd v West Ham
Guido Rodriguez PGM,0.5 - 2,Guido Rodriguez SMM,1 - 3,Man Utd v West Ham
Soungoutou Magassa PGM,0.5 - 2,Soungoutou Magassa SMM,1 - 3,Man Utd v West Ham
Jean-Clair Todibo PGM,0.5 - 2,Jean-Clair Todibo SMM,1 - 3,Man Utd v West Ham
Igor PGM,0.25 - 1.5,Igor SMM,0.5 - 2,Man Utd v West Ham
