PGM_names,PGM_odds,SMM_names,SMM_odds,contest
Gabriel Jesus PGM,18 - 21,Gabriel Jesus SMM,27 - 32,Arsenal v Liverpool
Bukayo Saka PGM,17 - 20,Bukayo Saka SMM,25 - 30,Arsenal v Liverpool
Kai Havertz PGM,17 - 20,Kai Havertz SMM,25 - 30,Arsenal v Liverpool
Leandro Trossard PGM,13 - 16,Leandro Trossard SMM,19 - 23,Arsenal v Liverpool
Eberechi Eze PGM,12 - 15,Eberechi Eze SMM,17 - 21,Arsenal v Liverpool
Gabriel Martinelli PGM,12 - 15,Gabriel Martinelli SMM,17 - 21,Arsenal v Liverpool
Noni Madueke PGM,12 - 15,Noni Madueke SMM,17 - 21,Arsenal v Liverpool
Mikel Merino PGM,9 - 12,Mikel Merino SMM,12 - 16,Arsenal v Liverpool
Martin Odegaard PGM,7 - 10,Martin Odegaard SMM,10 - 14,Arsenal v Liverpool
Declan Rice PGM,7 - 10,Declan Rice SMM,10 - 14,Arsenal v Liverpool
Gabriel Magalhaes PGM,5 - 8,Gabriel Magalhaes SMM,8 - 11,Arsenal v Liverpool
Martin Zubimendi PGM,4 - 7,Martin Zubimendi SMM,6 - 9,Arsenal v Liverpool
Riccardo Calafiori PGM,4 - 7,Riccardo Calafiori SMM,6 - 9,Arsenal v Liverpool
Christian Norgaard PGM,3 - 6,Christian Norgaard SMM,5 - 8,Arsenal v Liverpool
Jurrien Timber PGM,3 - 6,Jurrien Timber SMM,5 - 8,Arsenal v Liverpool
Ben White PGM,2 - 4,Ben White SMM,2.5 - 5,Arsenal v Liverpool
Piero Hincapie PGM,2 - 4,Piero Hincapie SMM,2.5 - 5,Arsenal v Liverpool
William Saliba PGM,1 - 3,William Saliba SMM,2 - 4,Arsenal v Liverpool
Myles Lewis-Skelly PGM,1 - 3,Myles Lewis-Skelly SMM,2 - 4,Arsenal v Liverpool
Hugo Ekitike PGM,11 - 14,Hugo Ekitike SMM,16 - 20,Arsenal v Liverpool
Cody Gakpo PGM,8 - 11,Cody Gakpo SMM,12 - 16,Arsenal v Liverpool
Dominik Szoboszlai PGM,7 - 10,Dominik Szoboszlai SMM,10 - 14,Arsenal v Liverpool
Federico Chiesa PGM,6 - 9,Federico Chiesa SMM,8 - 11,Arsenal v Liverpool
Florian Wirtz PGM,5 - 8,Florian Wirtz SMM,8 - 11,Arsenal v Liverpool
Rio Ngumoha PGM,4 - 7,Rio Ngumoha SMM,7 - 10,Arsenal v Liverpool
Alexis MacAllister PGM,3 - 6,Alexis MacAllister SMM,5 - 8,Arsenal v Liverpool
Jeremie Frimpong PGM,3 - 6,Jeremie Frimpong SMM,5 - 8,Arsenal v Liverpool
Curtis Jones PGM,2 - 4,Curtis Jones SMM,2.5 - 5,Arsenal v Liverpool
Virgil van Dijk PGM,1 - 3,Virgil van Dijk SMM,2 - 4,Arsenal v Liverpool
Ryan Gravenberch PGM,1 - 3,Ryan Gravenberch SMM,2 - 4,Arsenal v Liverpool
Milos Kerkez PGM,1 - 3,Milos Kerkez SMM,2 - 4,Arsenal v Liverpool
Conor Bradley PGM,0.5 - 2,Conor Bradley SMM,1 - 3,Arsenal v Liverpool
Ibrahima Konate PGM,0.5 - 2,Ibrahima Konate SMM,1 - 3,Arsenal v Liverpool
Andrew Robertson PGM,0.5 - 2,Andrew Robertson SMM,1 - 3,Arsenal v Liverpool
Joe Gomez PGM,0.25 - 1.5,Joe Gomez SMM,0.5 - 2,Arsenal v Liverpool
Erling Haaland PGM,48 - 52,Erling Haaland SMM,85 - 100,Man City v Brighton
Divine Mukasa PGM,20 - 23,Divine Mukasa SMM,31 - 37,Man City v Brighton
Phil Foden PGM,17 - 20,Phil Foden SMM,27 - 32,Man City v Brighton
Rayan Cherki PGM,12 - 15,Rayan Cherki SMM,18 - 22,Man City v Brighton
Savinho PGM,11 - 14,Savinho SMM,16 - 20,Man City v Brighton
Tijjani Reijnders PGM,9 - 12,Tijjani Reijnders SMM,13 - 17,Man City v Brighton
Jeremy Doku PGM,9 - 12,Jeremy Doku SMM,13 - 17,Man City v Brighton
Nico O'Reilly PGM,5 - 8,Nico O'Reilly SMM,7 - 10,Man City v Brighton
Bernardo Silva PGM,4 - 7,Bernardo Silva SMM,7 - 10,Man City v Brighton
Nico Gonzalez PGM,4 - 7,Nico Gonzalez SMM,7 - 10,Man City v Brighton
Rodri PGM,4 - 7,Rodri SMM,6 - 9,Man City v Brighton
Nathan Ake PGM,2.5 - 5,Nathan Ake SMM,4 - 7,Man City v Brighton
Rico Lewis PGM,2.5 - 5,Rico Lewis SMM,4 - 7,Man City v Brighton
Matheus Nunes PGM,2 - 4,Matheus Nunes SMM,2.5 - 5,Man City v Brighton
Ruben Dias PGM,2 - 4,Ruben Dias SMM,2.5 - 5,Man City v Brighton
Abdukodir Khusanov PGM,2 - 4,Abdukodir Khusanov SMM,2.5 - 5,Man City v Brighton
John Stones PGM,3 - 6,John Stones SMM,5 - 8,Man City v Brighton
Danny Welbeck PGM,12 - 15,Danny Welbeck SMM,17 - 21,Man City v Brighton
Charalampos Kostoulas PGM,9 - 12,Charalampos Kostoulas SMM,13 - 17,Man City v Brighton
Georginio Rutter PGM,7 - 10,Georginio Rutter SMM,10 - 14,Man City v Brighton
Tom Watson PGM,7 - 10,Tom Watson SMM,10 - 14,Man City v Brighton
Kaoru Mitoma PGM,6 - 9,Kaoru Mitoma SMM,9 - 13,Man City v Brighton
Diego Gomez PGM,5 - 8,Diego Gomez SMM,8 - 11,Man City v Brighton
Brajan Gruda PGM,4 - 7,Brajan Gruda SMM,7 - 10,Man City v Brighton
James Milner PGM,4 - 7,James Milner SMM,6 - 9,Man City v Brighton
Maxime De Cuyper PGM,4 - 7,Maxime De Cuyper SMM,6 - 9,Man City v Brighton
Jack Hinshelwood PGM,3 - 6,Jack Hinshelwood SMM,5 - 8,Man City v Brighton
Yasin Ayari PGM,2.5 - 5,Yasin Ayari SMM,4 - 7,Man City v Brighton
Ferdi Kadioglu PGM,1 - 3,Ferdi Kadioglu SMM,2.5 - 5,Man City v Brighton
Jan Paul van Hecke PGM,1 - 3,Jan Paul van Hecke SMM,2 - 4,Man City v Brighton
Olivier Boscagli PGM,1 - 3,Olivier Boscagli SMM,2 - 4,Man City v Brighton
Lewis Dunk PGM,1 - 3,Lewis Dunk SMM,2 - 4,Man City v Brighton
Diego Coppola PGM,1 - 3,Diego Coppola SMM,2 - 4,Man City v Brighton
Joel Veltman PGM,0.5 - 2,Joel Veltman SMM,1 - 3,Man City v Brighton
Yankuba Minteh PGM,6 - 9,Yankuba Minteh SMM,9 - 13,Man City v Brighton
