PGM_names,PGM_odds,SMM_names,SMM_odds,contest
Malick Thiaw PGM,1 - 3,Malick Thiaw SMM,2 - 4,Bournemouth v Newcastle
Tino Livramento PGM,0.5 - 2,Tino Livramento SMM,1 - 3,Bournemouth v Newcastle
Kieran Trippier PGM,0.5 - 2,Kieran Trippier SMM,1 - 3,Bournemouth v Newcastle
Wilson Isidor PGM,11 - 14,Wilson Isidor SMM,17 - 21,Sunderland v Aston Villa
Brian Brobbey PGM,10 - 13,Brian Brobbey SMM,16 - 20,Sunderland v Aston Villa
Bertrand Traore PGM,7 - 10,Bertrand Traore SMM,9 - 13,Sunderland v Aston Villa
Chemsdine Talbi PGM,6 - 9,Chemsdine Talbi SMM,9 - 13,Sunderland v Aston Villa
Habib Diarra PGM,6 - 9,Habib Diarra SMM,9 - 13,Sunderland v Aston Villa
Simon Adingra PGM,6 - 9,Simon Adingra SMM,9 - 13,Sunderland v Aston Villa
Chris Rigg PGM,5 - 8,Chris Rigg SMM,7 - 10,Sunderland v Aston Villa
Enzo Le Fee PGM,5 - 8,Enzo Le Fee SMM,7 - 10,Sunderland v Aston Villa
Daniel Ballard PGM,2.5 - 5,Daniel Ballard SMM,4 - 7,Sunderland v Aston Villa
Trai Hume PGM,1 - 3,Trai Hume SMM,2 - 4,Sunderland v Aston Villa
Nordi Mukiele PGM,1 - 3,Nordi Mukiele SMM,2 - 4,Sunderland v Aston Villa
Granit Xhaka PGM,1 - 3,Granit Xhaka SMM,2 - 4,Sunderland v Aston Villa
Lutsharel Geertruida PGM,1 - 3,Lutsharel Geertruida SMM,2 - 4,Sunderland v Aston Villa
Luke O'Nien PGM,1 - 3,Luke O'Nien SMM,2 - 4,Sunderland v Aston Villa
Omar Alderete PGM,1 - 3,Omar Alderete SMM,2 - 4,Sunderland v Aston Villa
Noah Sadiki PGM,1 - 3,Noah Sadiki SMM,2 - 4,Sunderland v Aston Villa
Reinildo Mandava PGM,0.5 - 2,Reinildo Mandava SMM,1 - 3,Sunderland v Aston Villa
Arthur Masuaku PGM,0.5 - 2,Arthur Masuaku SMM,1 - 3,Sunderland v Aston Villa
Ollie Watkins PGM,21 - 24,Ollie Watkins SMM,32 - 38,Sunderland v Aston Villa
Donyell Malen PGM,12 - 15,Donyell Malen SMM,17 - 21,Sunderland v Aston Villa
Morgan Rogers PGM,11 - 14,Morgan Rogers SMM,16 - 20,Sunderland v Aston Villa
Evann Guessand PGM,10 - 13,Evann Guessand SMM,14 - 18,Sunderland v Aston Villa
Harvey Elliott PGM,7 - 10,Harvey Elliott SMM,10 - 14,Sunderland v Aston Villa
Jadon Sancho PGM,7 - 10,Jadon Sancho SMM,10 - 14,Sunderland v Aston Villa
Emi Buendia PGM,6 - 9,Emi Buendia SMM,8 - 11,Sunderland v Aston Villa
John McGinn PGM,4 - 7,John McGinn SMM,6 - 9,Sunderland v Aston Villa
Amadou Onana PGM,4 - 7,Amadou Onana SMM,6 - 9,Sunderland v Aston Villa
Youri Tielemans PGM,3 - 6,Youri Tielemans SMM,5 - 8,Sunderland v Aston Villa
Ian Maatsen PGM,2.5 - 5,Ian Maatsen SMM,4 - 7,Sunderland v Aston Villa
Matty Cash PGM,1 - 3,Matty Cash SMM,2 - 4,Sunderland v Aston Villa
Ezri Konsa PGM,1 - 3,Ezri Konsa SMM,2 - 4,Sunderland v Aston Villa
Tyrone Mings PGM,1 - 3,Tyrone Mings SMM,2 - 4,Sunderland v Aston Villa
Pau Torres PGM,1 - 3,Pau Torres SMM,2 - 4,Sunderland v Aston Villa
Lucas Digne PGM,0.5 - 2,Lucas Digne SMM,1 - 3,Sunderland v Aston Villa
Lamare Bogarde PGM,0.5 - 2,Lamare Bogarde SMM,1 - 3,Sunderland v Aston Villa
Boubacar Kamara PGM,0.5 - 2,Boubacar Kamara SMM,1 - 3,Sunderland v Aston Villa
Viktor Gyokeres PGM,26 - 29,Viktor Gyokeres SMM,41 - 48,Arsenal v Man City
Bukayo Saka PGM,13 - 16,Bukayo Saka SMM,20 - 24,Arsenal v Man City
Leandro Trossard PGM,11 - 14,Leandro Trossard SMM,16 - 20,Arsenal v Man City
Noni Madueke PGM,10 - 13,Noni Madueke SMM,14 - 18,Arsenal v Man City
Eberechi Eze PGM,10 - 13,Eberechi Eze SMM,14 - 18,Arsenal v Man City
Gabriel Martinelli PGM,10 - 13,Gabriel Martinelli SMM,14 - 18,Arsenal v Man City
Max Dowman PGM,9 - 12,Max Dowman SMM,13 - 17,Arsenal v Man City
Ethan Nwaneri PGM,8 - 11,Ethan Nwaneri SMM,12 - 16,Arsenal v Man City
Martin Odegaard PGM,6 - 9,Martin Odegaard SMM,9 - 13,Arsenal v Man City
Mikel Merino PGM,6 - 9,Mikel Merino SMM,8 - 11,Arsenal v Man City
Declan Rice PGM,5 - 8,Declan Rice SMM,7 - 10,Arsenal v Man City
Gabriel PGM,3 - 6,Gabriel SMM,5 - 8,Arsenal v Man City
Christian Norgaard PGM,3 - 6,Christian Norgaard SMM,5 - 8,Arsenal v Man City
Riccardo Calafiori PGM,2.5 - 5,Riccardo Calafiori SMM,5 - 8,Arsenal v Man City
Martin Zubimendi PGM,2.5 - 5,Martin Zubimendi SMM,4 - 7,Arsenal v Man City
William Saliba PGM,2 - 4,William Saliba SMM,2.5 - 5,Arsenal v Man City
Piero Hincapie PGM,2 - 4,Piero Hincapie SMM,2.5 - 5,Arsenal v Man City
Jurrien Timber PGM,1 - 3,Jurrien Timber SMM,2 - 4,Arsenal v Man City
Ben White PGM,1 - 3,Ben White SMM,2 - 4,Arsenal v Man City
Myles Lewis-Skelly PGM,1 - 3,Myles Lewis-Skelly SMM,2 - 4,Arsenal v Man City
Cristhian Mosquera PGM,1 - 3,Cristhian Mosquera SMM,2 - 4,Arsenal v Man City
Erling Haaland PGM,19 - 22,Erling Haaland SMM,28 - 34,Arsenal v Man City
Phil Foden PGM,6 - 9,Phil Foden SMM,9 - 13,Arsenal v Man City
Oscar Bobb PGM,5 - 8,Oscar Bobb SMM,7 - 10,Arsenal v Man City
Tijjani Reijnders PGM,4 - 7,Tijjani Reijnders SMM,7 - 10,Arsenal v Man City
Savinho PGM,4 - 7,Savinho SMM,7 - 10,Arsenal v Man City
Jeremy Doku PGM,4 - 7,Jeremy Doku SMM,6 - 9,Arsenal v Man City
Bernardo Silva PGM,3 - 6,Bernardo Silva SMM,5 - 8,Arsenal v Man City
Josko Gvardiol PGM,2 - 4,Josko Gvardiol SMM,4 - 7,Arsenal v Man City
Rodri PGM,2 - 4,Rodri SMM,4 - 7,Arsenal v Man City
Nico O'Reilly PGM,2 - 4,Nico O'Reilly SMM,4 - 7,Arsenal v Man City
Nico Gonzalez PGM,2 - 4,Nico Gonzalez SMM,2.5 - 5,Arsenal v Man City
Nathan Ake PGM,1 - 3,Nathan Ake SMM,2 - 4,Arsenal v Man City
John Stones PGM,1 - 3,John Stones SMM,2 - 4,Arsenal v Man City
Matheus Nunes PGM,1 - 3,Matheus Nunes SMM,2 - 4,Arsenal v Man City
Rico Lewis PGM,0.5 - 2,Rico Lewis SMM,1 - 3,Arsenal v Man City
Ruben Dias PGM,0.5 - 2,Ruben Dias SMM,1 - 3,Arsenal v Man City
Abdukodir Khusanov PGM,0.5 - 2,Abdukodir Khusanov SMM,1 - 3,Arsenal v Man City
