PGM_names,PGM_odds,SMM_names,SMM_odds,contest
Kyle Walker-Peters PGM,1 - 3,Kyle Walker-Peters SMM,2 - 4,West Ham v Liverpool
Igor Julio PGM,0.5 - 2,Igor Julio SMM,1 - 3,West Ham v Liverpool
Mohamed Salah PGM,24 - 27,Mohamed Salah SMM,36 - 42,West Ham v Liverpool
Alexander Isak PGM,22 - 25,Alexander Isak SMM,35 - 41,West Ham v Liverpool
Hugo Ekitike PGM,19 - 22,Hugo Ekitike SMM,30 - 36,West Ham v Liverpool
Cody Gakpo PGM,13 - 16,Cody Gakpo SMM,19 - 23,West Ham v Liverpool
Federico Chiesa PGM,13 - 16,Federico Chiesa SMM,19 - 23,West Ham v Liverpool
Curtis Jones PGM,5 - 8,Curtis Jones SMM,8 - 11,West Ham v Liverpool
Alexis MacAllister PGM,4 - 7,Alexis MacAllister SMM,7 - 10,West Ham v Liverpool
Dominik Szoboszlai PGM,4 - 7,Dominik Szoboszlai SMM,6 - 9,West Ham v Liverpool
Wataru Endo PGM,3 - 6,Wataru Endo SMM,5 - 8,West Ham v Liverpool
Milos Kerkez PGM,3 - 6,Milos Kerkez SMM,5 - 8,West Ham v Liverpool
Virgil van Dijk PGM,2.5 - 5,Virgil van Dijk SMM,4 - 7,West Ham v Liverpool
Ibrahima Konate PGM,2.5 - 5,Ibrahima Konate SMM,4 - 7,West Ham v Liverpool
Ryan Gravenberch PGM,2 - 4,Ryan Gravenberch SMM,4 - 7,West Ham v Liverpool
Andrew Robertson PGM,2 - 4,Andrew Robertson SMM,2.5 - 5,West Ham v Liverpool
Joe Gomez PGM,2 - 4,Joe Gomez SMM,2.5 - 5,West Ham v Liverpool
Cole Palmer PGM,12 - 15,Cole Palmer SMM,18 - 22,Chelsea v Arsenal
Joao Pedro PGM,10 - 13,Joao Pedro SMM,14 - 18,Chelsea v Arsenal
Liam Delap PGM,10 - 13,Liam Delap SMM,14 - 18,Chelsea v Arsenal
Estevao PGM,9 - 12,Estevao SMM,13 - 17,Chelsea v Arsenal
Alejandro Garnacho PGM,9 - 12,Alejandro Garnacho SMM,12 - 16,Chelsea v Arsenal
Enzo Fernandez PGM,9 - 12,Enzo Fernandez SMM,12 - 16,Chelsea v Arsenal
Pedro Neto PGM,5 - 8,Pedro Neto SMM,8 - 11,Chelsea v Arsenal
Jamie Gittens PGM,5 - 8,Jamie Gittens SMM,8 - 11,Chelsea v Arsenal
Andrey Santos PGM,3 - 6,Andrey Santos SMM,5 - 8,Chelsea v Arsenal
Marc Cucurella PGM,2 - 4,Marc Cucurella SMM,2.5 - 5,Chelsea v Arsenal
Reece James PGM,1 - 3,Reece James SMM,2 - 4,Chelsea v Arsenal
Trevoh Chalobah PGM,1 - 3,Trevoh Chalobah SMM,2 - 4,Chelsea v Arsenal
Wesley Fofana PGM,1 - 3,Wesley Fofana SMM,2 - 4,Chelsea v Arsenal
Moises Caicedo PGM,1 - 3,Moises Caicedo SMM,2 - 4,Chelsea v Arsenal
Tosin Adarabioyo PGM,1 - 3,Tosin Adarabioyo SMM,2 - 4,Chelsea v Arsenal
Malo Gusto PGM,1 - 3,Malo Gusto SMM,2 - 4,Chelsea v Arsenal
Viktor Gyokeres PGM,15 - 18,Viktor Gyokeres SMM,22 - 27,Chelsea v Arsenal
Bukayo Saka PGM,13 - 16,Bukayo Saka SMM,19 - 23,Chelsea v Arsenal
Mikel Merino PGM,12 - 15,Mikel Merino SMM,18 - 22,Chelsea v Arsenal
Gabriel Martinelli PGM,9 - 12,Gabriel Martinelli SMM,13 - 17,Chelsea v Arsenal
Leandro Trossard PGM,9 - 12,Leandro Trossard SMM,13 - 17,Chelsea v Arsenal
Eberechi Eze PGM,9 - 12,Eberechi Eze SMM,13 - 17,Chelsea v Arsenal
Noni Madueke PGM,8 - 11,Noni Madueke SMM,12 - 16,Chelsea v Arsenal
Martin Odegaard PGM,5 - 8,Martin Odegaard SMM,8 - 11,Chelsea v Arsenal
Declan Rice PGM,4 - 7,Declan Rice SMM,7 - 10,Chelsea v Arsenal
Riccardo Calafiori PGM,3 - 6,Riccardo Calafiori SMM,5 - 8,Chelsea v Arsenal
Jurrien Timber PGM,3 - 6,Jurrien Timber SMM,5 - 8,Chelsea v Arsenal
Martin Zubimendi PGM,2 - 4,Martin Zubimendi SMM,2.5 - 5,Chelsea v Arsenal
William Saliba PGM,1 - 3,William Saliba SMM,2 - 4,Chelsea v Arsenal
Piero Hincapie PGM,1 - 3,Piero Hincapie SMM,2 - 4,Chelsea v Arsenal
Myles Lewis-Skelly PGM,1 - 3,Myles Lewis-Skelly SMM,2 - 4,Chelsea v Arsenal
Cristhian Mosquera PGM,0.5 - 2,Cristhian Mosquera SMM,2 - 4,Chelsea v Arsenal
