PGM_names,PGM_odds,SMM_names,SMM_odds,contest
Lukas Nmecha PGM,15 - 18,Lukas Nmecha SMM,21 - 26,Nottingham Forest v Leeds
Noah Okafor PGM,8 - 11,Noah Okafor SMM,12 - 16,Nottingham Forest v Leeds
Daniel James PGM,8 - 11,Daniel James SMM,12 - 16,Nottingham Forest v Leeds
Brenden Aaronson PGM,6 - 9,Brenden Aaronson SMM,8 - 11,Nottingham Forest v Leeds
Jack Harrison PGM,6 - 9,Jack Harrison SMM,8 - 11,Nottingham Forest v Leeds
Anton Stach PGM,4 - 7,Anton Stach SMM,6 - 9,Nottingham Forest v Leeds
Pascal Struijk PGM,4 - 7,Pascal Struijk SMM,6 - 9,Nottingham Forest v Leeds
Ao Tanaka PGM,3 - 6,Ao Tanaka SMM,6 - 9,Nottingham Forest v Leeds
Jayden Bogle PGM,2.5 - 5,Jayden Bogle SMM,5 - 8,Nottingham Forest v Leeds
Sean Longstaff PGM,2.5 - 5,Sean Longstaff SMM,4 - 7,Nottingham Forest v Leeds
James Justin PGM,2.5 - 5,James Justin SMM,4 - 7,Nottingham Forest v Leeds
Jaka Bijol PGM,1 - 3,Jaka Bijol SMM,2 - 4,Nottingham Forest v Leeds
Joe Rodon PGM,1 - 3,Joe Rodon SMM,2 - 4,Nottingham Forest v Leeds
Gabriel Gudmundsson PGM,1 - 3,Gabriel Gudmundsson SMM,2 - 4,Nottingham Forest v Leeds
Ilia Gruev PGM,1 - 3,Ilia Gruev SMM,2 - 4,Nottingham Forest v Leeds
Ethan Ampadu PGM,1 - 3,Ethan Ampadu SMM,2 - 4,Nottingham Forest v Leeds
Erling Haaland PGM,39 - 43,Erling Haaland SMM,69 - 79,Man City v Liverpool
Omar Marmoush PGM,16 - 19,Omar Marmoush SMM,24 - 29,Man City v Liverpool
Phil Foden PGM,11 - 14,Phil Foden SMM,17 - 21,Man City v Liverpool
Rayan Cherki PGM,9 - 12,Rayan Cherki SMM,13 - 17,Man City v Liverpool
Oscar Bobb PGM,8 - 11,Oscar Bobb SMM,12 - 16,Man City v Liverpool
Jeremy Doku PGM,7 - 10,Jeremy Doku SMM,10 - 14,Man City v Liverpool
Savinho PGM,7 - 10,Savinho SMM,10 - 14,Man City v Liverpool
Tijjani Reijnders PGM,6 - 9,Tijjani Reijnders SMM,8 - 11,Man City v Liverpool
Bernardo Silva PGM,4 - 7,Bernardo Silva SMM,7 - 10,Man City v Liverpool
Nico O'Reilly PGM,4 - 7,Nico O'Reilly SMM,6 - 9,Man City v Liverpool
Josko Gvardiol PGM,3 - 6,Josko Gvardiol SMM,5 - 8,Man City v Liverpool
Rodri PGM,3 - 6,Rodri SMM,5 - 8,Man City v Liverpool
Rayan Ait-Nouri PGM,2.5 - 5,Rayan Ait-Nouri SMM,4 - 7,Man City v Liverpool
Nico Gonzalez PGM,2 - 4,Nico Gonzalez SMM,2.5 - 5,Man City v Liverpool
John Stones PGM,2 - 4,John Stones SMM,2.5 - 5,Man City v Liverpool
Matheus Nunes PGM,2 - 4,Matheus Nunes SMM,2.5 - 5,Man City v Liverpool
Nathan Ake PGM,2 - 4,Nathan Ake SMM,2.5 - 5,Man City v Liverpool
Rico Lewis PGM,2 - 4,Rico Lewis SMM,2.5 - 5,Man City v Liverpool
Ruben Dias PGM,1 - 3,Ruben Dias SMM,2 - 4,Man City v Liverpool
Abdukodir Khusanov PGM,1 - 3,Abdukodir Khusanov SMM,2 - 4,Man City v Liverpool
Mohamed Salah PGM,16 - 19,Mohamed Salah SMM,25 - 30,Man City v Liverpool
Hugo Ekitike PGM,14 - 17,Hugo Ekitike SMM,21 - 26,Man City v Liverpool
Alexander Isak PGM,14 - 17,Alexander Isak SMM,21 - 26,Man City v Liverpool
Cody Gakpo PGM,9 - 12,Cody Gakpo SMM,13 - 17,Man City v Liverpool
Federico Chiesa PGM,9 - 12,Federico Chiesa SMM,13 - 17,Man City v Liverpool
Florian Wirtz PGM,6 - 9,Florian Wirtz SMM,9 - 13,Man City v Liverpool
Rio Ngumoha PGM,6 - 9,Rio Ngumoha SMM,8 - 11,Man City v Liverpool
Dominik Szoboszlai PGM,5 - 8,Dominik Szoboszlai SMM,7 - 10,Man City v Liverpool
Curtis Jones PGM,3 - 6,Curtis Jones SMM,5 - 8,Man City v Liverpool
Alexis Mac Allister PGM,2.5 - 5,Alexis Mac Allister SMM,4 - 7,Man City v Liverpool
Virgil van Dijk PGM,2 - 4,Virgil van Dijk SMM,4 - 7,Man City v Liverpool
Ryan Gravenberch PGM,1 - 3,Ryan Gravenberch SMM,2.5 - 5,Man City v Liverpool
Conor Bradley PGM,1 - 3,Conor Bradley SMM,2 - 4,Man City v Liverpool
Ibrahima Konate PGM,1 - 3,Ibrahima Konate SMM,2 - 4,Man City v Liverpool
Andrew Robertson PGM,0.5 - 2,Andrew Robertson SMM,1 - 3,Man City v Liverpool
Wataru Endo PGM,0.5 - 2,Wataru Endo SMM,1 - 3,Man City v Liverpool
Milos Kerkez PGM,0.5 - 2,Milos Kerkez SMM,1 - 3,Man City v Liverpool
Joe Gomez PGM,0.25 - 1.5,Joe Gomez SMM,0.5 - 2,Man City v Liverpool
