PGM_names,PGM_odds,SMM_names,SMM_odds,contest
Guido Rodriguez PGM,0.5 - 2,Guido Rodriguez SMM,1 - 3,Nottingham Forest v West Ham
Jean-Clair Todibo PGM,0.25 - 1.5,Jean-Clair Todibo SMM,0.5 - 2,Nottingham Forest v West Ham
Mohamed Salah PGM,20 - 23,Mohamed Salah SMM,30 - 36,Liverpool v Arsenal
Hugo Ekitike PGM,17 - 20,Hugo Ekitike SMM,25 - 30,Liverpool v Arsenal
Cody Gakpo PGM,10 - 13,Cody Gakpo SMM,14 - 18,Liverpool v Arsenal
Federico Chiesa PGM,9 - 12,Federico Chiesa SMM,13 - 17,Liverpool v Arsenal
Harvey Elliott PGM,8 - 11,Harvey Elliott SMM,12 - 16,Liverpool v Arsenal
Florian Wirtz PGM,8 - 11,Florian Wirtz SMM,12 - 16,Liverpool v Arsenal
Rio Ngumoha PGM,7 - 10,Rio Ngumoha SMM,10 - 14,Liverpool v Arsenal
Curtis Jones PGM,4 - 7,Curtis Jones SMM,6 - 9,Liverpool v Arsenal
Dominik Szoboszlai PGM,3 - 6,Dominik Szoboszlai SMM,5 - 8,Liverpool v Arsenal
Alexis Mac Allister PGM,3 - 6,Alexis Mac Allister SMM,5 - 8,Liverpool v Arsenal
Conor Bradley PGM,3 - 6,Conor Bradley SMM,5 - 8,Liverpool v Arsenal
Virgil Van Dijk PGM,2.5 - 5,Virgil Van Dijk SMM,4 - 7,Liverpool v Arsenal
Milos Kerkez PGM,1 - 3,Milos Kerkez SMM,2.5 - 5,Liverpool v Arsenal
Ibrahima Konate PGM,1 - 3,Ibrahima Konate SMM,2.5 - 5,Liverpool v Arsenal
Wataru Endo PGM,1 - 3,Wataru Endo SMM,2 - 4,Liverpool v Arsenal
Andy Robertson PGM,1 - 3,Andy Robertson SMM,2 - 4,Liverpool v Arsenal
Ryan Gravenberch PGM,1 - 3,Ryan Gravenberch SMM,2 - 4,Liverpool v Arsenal
Joe Gomez PGM,0.5 - 2,Joe Gomez SMM,1 - 3,Liverpool v Arsenal
Viktor Gyokeres PGM,20 - 23,Viktor Gyokeres SMM,31 - 37,Liverpool v Arsenal
Leandro Trossard PGM,9 - 12,Leandro Trossard SMM,13 - 17,Liverpool v Arsenal
Noni Madueke PGM,9 - 12,Noni Madueke SMM,12 - 16,Liverpool v Arsenal
Eberechi Eze PGM,8 - 11,Eberechi Eze SMM,12 - 16,Liverpool v Arsenal
Mikel Merino PGM,8 - 11,Mikel Merino SMM,12 - 16,Liverpool v Arsenal
Max Dowman PGM,8 - 11,Max Dowman SMM,12 - 16,Liverpool v Arsenal
Gabriel Martinelli PGM,7 - 10,Gabriel Martinelli SMM,10 - 14,Liverpool v Arsenal
Ethan Nwaneri PGM,7 - 10,Ethan Nwaneri SMM,9 - 13,Liverpool v Arsenal
Martin Odegaard PGM,4 - 7,Martin Odegaard SMM,6 - 9,Liverpool v Arsenal
Declan Rice PGM,3 - 6,Declan Rice SMM,6 - 9,Liverpool v Arsenal
Gabriel PGM,3 - 6,Gabriel SMM,5 - 8,Liverpool v Arsenal
Christian Norgaard PGM,3 - 6,Christian Norgaard SMM,5 - 8,Liverpool v Arsenal
Riccardo Calafiori PGM,2.5 - 5,Riccardo Calafiori SMM,4 - 7,Liverpool v Arsenal
Martin Zubimendi PGM,2.5 - 5,Martin Zubimendi SMM,4 - 7,Liverpool v Arsenal
Jurrien Timber PGM,2 - 4,Jurrien Timber SMM,2.5 - 5,Liverpool v Arsenal
William Saliba PGM,1 - 3,William Saliba SMM,2 - 4,Liverpool v Arsenal
Ben White PGM,1 - 3,Ben White SMM,2 - 4,Liverpool v Arsenal
Jakub Kiwior PGM,1 - 3,Jakub Kiwior SMM,2 - 4,Liverpool v Arsenal
Cristhian Mosquera PGM,0.5 - 2,Cristhian Mosquera SMM,1 - 3,Liverpool v Arsenal
Myles Lewis-Skelly PGM,0.5 - 2,Myles Lewis-Skelly SMM,1 - 3,Liverpool v Arsenal
Ollie Watkins PGM,22 - 25,Ollie Watkins SMM,33 - 39,Aston Villa v Crystal Palace
Evann Guessand PGM,16 - 19,Evann Guessand SMM,24 - 29,Aston Villa v Crystal Palace
Donyell Malen PGM,14 - 17,Donyell Malen SMM,21 - 26,Aston Villa v Crystal Palace
Morgan Rogers PGM,13 - 16,Morgan Rogers SMM,19 - 23,Aston Villa v Crystal Palace
Emiliano Buendia PGM,8 - 11,Emiliano Buendia SMM,12 - 16,Aston Villa v Crystal Palace
Samuel Iling-Junior PGM,8 - 11,Samuel Iling-Junior SMM,12 - 16,Aston Villa v Crystal Palace
John McGinn PGM,6 - 9,John McGinn SMM,9 - 13,Aston Villa v Crystal Palace
Ross Barkley PGM,6 - 9,Ross Barkley SMM,9 - 13,Aston Villa v Crystal Palace
Youri Tielemans PGM,6 - 9,Youri Tielemans SMM,9 - 13,Aston Villa v Crystal Palace
Amadou Onana PGM,4 - 7,Amadou Onana SMM,6 - 9,Aston Villa v Crystal Palace
Ezri Konsa PGM,2 - 4,Ezri Konsa SMM,2.5 - 5,Aston Villa v Crystal Palace
Ian Maatsen PGM,2 - 4,Ian Maatsen SMM,2.5 - 5,Aston Villa v Crystal Palace
Matty Cash PGM,1 - 3,Matty Cash SMM,2.5 - 5,Aston Villa v Crystal Palace
Tyrone Mings PGM,1 - 3,Tyrone Mings SMM,2.5 - 5,Aston Villa v Crystal Palace
Lucas Digne PGM,1 - 3,Lucas Digne SMM,2 - 4,Aston Villa v Crystal Palace
Pau Torres PGM,1 - 3,Pau Torres SMM,2 - 4,Aston Villa v Crystal Palace
Andres Garcia PGM,1 - 3,Andres Garcia SMM,2 - 4,Aston Villa v Crystal Palace
Lamare Bogarde PGM,0.5 - 2,Lamare Bogarde SMM,1 - 3,Aston Villa v Crystal Palace
Jean-Philippe Mateta PGM,15 - 18,Jean-Philippe Mateta SMM,22 - 27,Aston Villa v Crystal Palace
Odsonne Edouard PGM,11 - 14,Odsonne Edouard SMM,17 - 21,Aston Villa v Crystal Palace
Ismaila Sarr PGM,9 - 12,Ismaila Sarr SMM,13 - 17,Aston Villa v Crystal Palace
Justin Devenny PGM,6 - 9,Justin Devenny SMM,8 - 11,Aston Villa v Crystal Palace
Romaine Esse PGM,6 - 9,Romaine Esse SMM,8 - 11,Aston Villa v Crystal Palace
Matheus Franca PGM,5 - 8,Matheus Franca SMM,8 - 11,Aston Villa v Crystal Palace
Daichi Kamada PGM,4 - 7,Daichi Kamada SMM,6 - 9,Aston Villa v Crystal Palace
Daniel Munoz PGM,3 - 6,Daniel Munoz SMM,5 - 8,Aston Villa v Crystal Palace
Maxence Lacroix PGM,1 - 3,Maxence Lacroix SMM,2 - 4,Aston Villa v Crystal Palace
Jefferson Lerma PGM,1 - 3,Jefferson Lerma SMM,2 - 4,Aston Villa v Crystal Palace
Chris Richards PGM,1 - 3,Chris Richards SMM,2 - 4,Aston Villa v Crystal Palace
Adam Wharton PGM,1 - 3,Adam Wharton SMM,2 - 4,Aston Villa v Crystal Palace
Marc Guehi PGM,1 - 3,Marc Guehi SMM,2 - 4,Aston Villa v Crystal Palace
Will Hughes PGM,0.5 - 2,Will Hughes SMM,1 - 3,Aston Villa v Crystal Palace
Tyrick Mitchell PGM,0.5 - 2,Tyrick Mitchell SMM,1 - 3,Aston Villa v Crystal Palace
Borna Sosa PGM,0.5 - 2,Borna Sosa SMM,1 - 3,Aston Villa v Crystal Palace
Nathaniel Clyne PGM,0.1 - 1,Nathaniel Clyne SMM,0.25 - 1.5,Aston Villa v Crystal Palace
