PGM_names,PGM_odds,SMM_names,SMM_odds,contest
Anthony Gordon PGM,21 - 24,Anthony Gordon SMM,31 - 37,West Ham v Newcastle
Harvey Barnes PGM,14 - 17,Harvey Barnes SMM,21 - 26,West Ham v Newcastle
Jacob Murphy PGM,10 - 13,Jacob Murphy SMM,14 - 18,West Ham v Newcastle
Anthony Elanga PGM,10 - 13,Anthony Elanga SMM,14 - 18,West Ham v Newcastle
Joelinton PGM,7 - 10,Joelinton SMM,10 - 14,West Ham v Newcastle
Bruno Guimaraes PGM,7 - 10,Bruno Guimaraes SMM,10 - 14,West Ham v Newcastle
Sandro Tonali PGM,6 - 9,Sandro Tonali SMM,9 - 13,West Ham v Newcastle
Fabian Schar PGM,4 - 7,Fabian Schar SMM,6 - 9,West Ham v Newcastle
Lewis Miley PGM,3 - 6,Lewis Miley SMM,5 - 8,West Ham v Newcastle
Sven Botman PGM,2 - 4,Sven Botman SMM,4 - 7,West Ham v Newcastle
Dan Burn PGM,2 - 4,Dan Burn SMM,4 - 7,West Ham v Newcastle
Malick Thiaw PGM,1 - 3,Malick Thiaw SMM,2 - 4,West Ham v Newcastle
Kieran Trippier PGM,0.5 - 2,Kieran Trippier SMM,2 - 4,West Ham v Newcastle
Erling Haaland PGM,43 - 47,Erling Haaland SMM,74 - 86,Man City v Bournemouth
Omar Marmoush PGM,24 - 27,Omar Marmoush SMM,37 - 43,Man City v Bournemouth
Rayan Cherki PGM,12 - 15,Rayan Cherki SMM,18 - 22,Man City v Bournemouth
Phil Foden PGM,10 - 13,Phil Foden SMM,14 - 18,Man City v Bournemouth
Oscar Bobb PGM,8 - 11,Oscar Bobb SMM,12 - 16,Man City v Bournemouth
Jeremy Doku PGM,7 - 10,Jeremy Doku SMM,10 - 14,Man City v Bournemouth
Tijani Reijnders PGM,6 - 9,Tijani Reijnders SMM,9 - 13,Man City v Bournemouth
Savinho PGM,6 - 9,Savinho SMM,9 - 13,Man City v Bournemouth
Bernardo Silva PGM,5 - 8,Bernardo Silva SMM,7 - 10,Man City v Bournemouth
Rodri PGM,4 - 7,Rodri SMM,6 - 9,Man City v Bournemouth
Nico O'Reilly PGM,4 - 7,Nico O'Reilly SMM,6 - 9,Man City v Bournemouth
Josko Gvardiol PGM,3 - 6,Josko Gvardiol SMM,5 - 8,Man City v Bournemouth
Nathan Ake PGM,3 - 6,Nathan Ake SMM,5 - 8,Man City v Bournemouth
Mateo Kovacic PGM,3 - 6,Mateo Kovacic SMM,5 - 8,Man City v Bournemouth
Nicolas Gonzalez PGM,2.5 - 5,Nicolas Gonzalez SMM,5 - 8,Man City v Bournemouth
John Stones PGM,2.5 - 5,John Stones SMM,4 - 7,Man City v Bournemouth
Rico Lewis PGM,2.5 - 5,Rico Lewis SMM,4 - 7,Man City v Bournemouth
Ruben Dias PGM,1 - 3,Ruben Dias SMM,2 - 4,Man City v Bournemouth
Matheus Nunes PGM,1 - 3,Matheus Nunes SMM,2 - 4,Man City v Bournemouth
Eli Junior Kroupi PGM,10 - 13,Eli Junior Kroupi SMM,14 - 18,Man City v Bournemouth
Justin Kluivert PGM,9 - 12,Justin Kluivert SMM,12 - 16,Man City v Bournemouth
Antoine Semenyo PGM,8 - 11,Antoine Semenyo SMM,12 - 16,Man City v Bournemouth
Amine Adli PGM,7 - 10,Amine Adli SMM,10 - 14,Man City v Bournemouth
David Brooks PGM,5 - 8,David Brooks SMM,7 - 10,Man City v Bournemouth
Marcus Tavernier PGM,4 - 7,Marcus Tavernier SMM,6 - 9,Man City v Bournemouth
Ben Doak PGM,4 - 7,Ben Doak SMM,6 - 9,Man City v Bournemouth
Alex Scott PGM,2 - 4,Alex Scott SMM,2.5 - 5,Man City v Bournemouth
Ryan Christie PGM,2 - 4,Ryan Christie SMM,2.5 - 5,Man City v Bournemouth
Bafode Diakite PGM,2 - 4,Bafode Diakite SMM,2.5 - 5,Man City v Bournemouth
Alex Jimenez PGM,1 - 3,Alex Jimenez SMM,2 - 4,Man City v Bournemouth
Marcos Senesi PGM,1 - 3,Marcos Senesi SMM,2 - 4,Man City v Bournemouth
Adrien Truffert PGM,1 - 3,Adrien Truffert SMM,2 - 4,Man City v Bournemouth
Veljko Milosavljevic PGM,1 - 3,Veljko Milosavljevic SMM,2 - 4,Man City v Bournemouth
Tyler Adams PGM,0.5 - 2,Tyler Adams SMM,1 - 3,Man City v Bournemouth
Lewis Cook PGM,0.5 - 2,Lewis Cook SMM,1 - 3,Man City v Bournemouth
Evanilson PGM,10 - 13,Evanilson SMM,14 - 18,Man City v Bournemouth
Wilson Isidor PGM,16 - 19,Wilson Isidor SMM,24 - 29,Sunderland v Everton
Brian Brobbey PGM,14 - 17,Brian Brobbey SMM,20 - 24,Sunderland v Everton
Eliezer Mayenda PGM,13 - 16,Eliezer Mayenda SMM,19 - 23,Sunderland v Everton
Bertrand Traore PGM,8 - 11,Bertrand Traore SMM,12 - 16,Sunderland v Everton
Chemsdine Talbi PGM,8 - 11,Chemsdine Talbi SMM,12 - 16,Sunderland v Everton
Enzo Le Fee PGM,6 - 9,Enzo Le Fee SMM,9 - 13,Sunderland v Everton
Chris Rigg PGM,5 - 8,Chris Rigg SMM,7 - 10,Sunderland v Everton
Harrison Jones PGM,4 - 7,Harrison Jones SMM,7 - 10,Sunderland v Everton
Daniel Ballard PGM,3 - 6,Daniel Ballard SMM,5 - 8,Sunderland v Everton
Lutsharel Geertruida PGM,2.5 - 5,Lutsharel Geertruida SMM,4 - 7,Sunderland v Everton
Granit Xhaka PGM,2 - 4,Granit Xhaka SMM,2.5 - 5,Sunderland v Everton
Nordi Mukiele PGM,2 - 4,Nordi Mukiele SMM,2.5 - 5,Sunderland v Everton
Dan Neil PGM,2 - 4,Dan Neil SMM,2.5 - 5,Sunderland v Everton
Reinildo Mandava PGM,1 - 3,Reinildo Mandava SMM,2 - 4,Sunderland v Everton
Luke O'Nien PGM,1 - 3,Luke O'Nien SMM,2 - 4,Sunderland v Everton
Noah Sadiki PGM,1 - 3,Noah Sadiki SMM,2 - 4,Sunderland v Everton
Arthur Masuaku PGM,1 - 3,Arthur Masuaku SMM,2 - 4,Sunderland v Everton
Trai Hume PGM,1 - 3,Trai Hume SMM,2 - 4,Sunderland v Everton
Simon Adingra PGM,7 - 10,Simon Adingra SMM,10 - 14,Sunderland v Everton
Omar Alderete PGM,2 - 4,Omar Alderete SMM,2.5 - 5,Sunderland v Everton
Beto PGM,15 - 18,Beto SMM,21 - 26,Sunderland v Everton
Thierno Barry PGM,14 - 17,Thierno Barry SMM,20 - 24,Sunderland v Everton
Iliman Ndiaye PGM,12 - 15,Iliman Ndiaye SMM,17 - 21,Sunderland v Everton
Carlos Alcaraz PGM,8 - 11,Carlos Alcaraz SMM,12 - 16,Sunderland v Everton
Kiernan Dewsbury-Hall PGM,5 - 8,Kiernan Dewsbury-Hall SMM,8 - 11,Sunderland v Everton
Dwight McNeil PGM,5 - 8,Dwight McNeil SMM,8 - 11,Sunderland v Everton
Tyler Dibling PGM,5 - 8,Tyler Dibling SMM,8 - 11,Sunderland v Everton
Jack Grealish PGM,5 - 8,Jack Grealish SMM,7 - 10,Sunderland v Everton
Michael Keane PGM,2 - 4,Michael Keane SMM,2.5 - 5,Sunderland v Everton
Merlin Rohl PGM,2 - 4,Merlin Rohl SMM,2.5 - 5,Sunderland v Everton
Tim Iroegbunam PGM,2 - 4,Tim Iroegbunam SMM,2.5 - 5,Sunderland v Everton
Jake O'Brien PGM,2 - 4,Jake O'Brien SMM,2.5 - 5,Sunderland v Everton
James Tarkowski PGM,2 - 4,James Tarkowski SMM,2.5 - 5,Sunderland v Everton
Idrissa Gueye PGM,2 - 4,Idrissa Gueye SMM,2.5 - 5,Sunderland v Everton
James Garner PGM,2 - 4,James Garner SMM,2.5 - 5,Sunderland v Everton
Adam Aznou PGM,2 - 4,Adam Aznou SMM,2.5 - 5,Sunderland v Everton
Seamus Coleman PGM,1 - 3,Seamus Coleman SMM,2 - 4,Sunderland v Everton
Vitaliy Mykolenko PGM,0.5 - 2,Vitaliy Mykolenko SMM,1 - 3,Sunderland v Everton
