assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position,team_h_difficulty,team_a_difficulty,event
0,0,6,0,29.1,267,0.15,0.19,0.04,1.82,108,1,0,5.1,15.0,2024-11-10,90,0,0,0,0,0,0,0,False,18,0,0,0,0,11,0,240854,1,2,1,7.0,1,-2263,11800,14063,45,False,1,267,,,0,1,0.0693291574716568,90,DL,Tottenham,Ipswich,1,2,26709,2024,687300,0.1392981857061386,0,2,0,0.0693291574716568,0.0693291574716568,0.0,26709,Ipswich,Leif Davis,Leif Davis,DEF,2,3,11
0,0,3,0,15.8,267,0.29,0.29,0.0,0.8,116,1,0,2.1,3.6,2024-11-24,90,0,0,0,0,0,0,0,False,14,0,0,0,0,12,0,246121,1,1,1,2.0,2,4161,16368,12207,45,True,0,267,,,0,0,0.0,90,DL,Ipswich,Manchester United,1,1,26718,2024,689247,0.4902198612689972,0,1,0,0.0,0.5557953715324402,0.0655754953622818,26718,Ipswich,Leif Davis,Leif Davis,DEF,2,2,12
0,0,10,0,39.9,267,0.37,0.37,0.0,1.68,127,1,0,6.4,16.0,2024-11-30,90,0,0,0,0,0,0,0,False,16,0,0,0,0,13,0,267607,1,0,1,8.0,2,19727,26406,6679,45,False,0,267,,,0,0,0.0,90,DL,Nottingham Forest,Ipswich,1,0,26728,2024,690009,0.3075595498085022,0,3,0,0.0,0.1753651648759842,0.0,26728,Ipswich,Leif Davis,Leif Davis,DEF,2,4,13
0,0,15,0,48.8,267,0.28,0.28,0.0,1.64,136,1,0,6.6,17.4,2024-12-03,90,0,0,0,0,0,0,0,False,7,0,0,0,0,14,0,294315,1,1,0,0.0,2,23305,32911,9606,45,True,0,267,,,0,0,0.0,90,DL,Ipswich,Crystal Palace,0,1,26737,2024,691327,0.3266157805919647,0,3,0,0.0,0.2974749505519867,0.2974749505519867,26737,Ipswich,Leif Davis,Leif Davis,DEF,3,2,14
0,0,7,0,25.5,267,0.12,0.12,0.0,3.28,146,2,0,4.3,13.8,2024-12-08,90,0,0,0,0,0,0,0,False,3,0,0,0,0,15,0,287435,1,2,1,4.0,1,-5211,7737,12948,45,True,0,267,,,0,0,0.0,90,DL,Ipswich,Bournemouth,1,2,26750,2024,692745,0.0923997014760971,0,2,0,0.0,0.3376792073249817,0.3229533433914184,26750,Ipswich,Leif Davis,Leif Davis,DEF,3,2,15
0,0,9,0,6.5,267,0.05,0.09,0.04,1.27,160,1,0,3.3,11.4,2024-12-14,90,0,0,0,0,0,0,0,False,20,0,0,0,0,16,0,278022,1,2,1,15.0,2,-10177,7508,17685,45,False,0,267,,,0,1,0.0863316431641578,90,DL,Wolverhampton Wanderers,Ipswich,1,2,26758,2024,693618,0.0,0,0,0,0.0863316431641578,0.6584511399269104,0.5721194744110107,26758,Ipswich,Leif Davis,Leif Davis,DEF,2,3,16
0,0,-1,0,17.1,267,0.14,0.14,0.0,2.33,166,4,0,2.9,11.8,2024-12-21,90,0,0,0,0,0,0,0,False,15,0,0,0,0,17,0,264120,1,4,0,0.0,0,-14463,5689,20152,45,True,0,267,,,0,0,0.0,90,DL,Ipswich,Newcastle United,0,4,26771,2024,695326,0.0321251489222049,0,1,0,0.0,0.2818889915943146,0.2818889915943146,26771,Ipswich,Leif Davis,Leif Davis,DEF,4,2,17
0,0,-1,0,1.8,267,0.01,0.01,0.0,1.94,171,1,0,2.1,15.6,2024-12-27,90,0,0,0,0,0,0,0,False,1,0,0,0,0,18,0,231106,1,0,1,4.0,1,-32655,1217,33872,45,False,1,267,,,0,0,0.0,90,DL,Arsenal,Ipswich,1,0,26773,2024,696414,0.0,0,0,0,0.0,0.0628165751695633,0.0628165751695633,26773,Ipswich,Leif Davis,Leif Davis,DEF,2,5,18
0,0,17,1,8.3,267,0.07,0.07,0.0,2.0,186,0,0,2.5,13.0,2024-12-30,90,0,0,0,0,0,0,0,False,6,0,0,0,0,19,0,212586,1,0,2,4.0,5,-19491,1351,20842,45,True,1,267,,,0,0,0.0,90,DL,Ipswich,Chelsea,2,0,26787,2024,696892,0.0,0,0,0,0.0,0.0,0.0,26787,Ipswich,Leif Davis,Leif Davis,DEF,3,2,19
0,0,-4,0,29.7,267,0.07,0.17,0.1,2.24,195,2,0,4.8,8.6,2025-01-05,90,0,0,0,0,0,0,0,False,9,0,0,0,0,20,0,200795,1,2,2,10.0,0,-12562,3421,15983,45,False,1,267,,,0,1,0.067770779132843,90,DL,Fulham,Ipswich,2,2,26796,2024,697541,0.1187023445963859,0,2,0,0.067770779132843,0.548098623752594,0.4409689307212829,26796,Ipswich,Leif Davis,Leif Davis,DEF,2,3,20
0,0,10,0,20.5,267,0.06,0.06,0.0,0.97,204,2,0,3.5,14.4,2025-01-16,90,0,0,0,0,0,0,0,False,5,0,0,0,0,21,0,191073,1,2,0,0.0,1,-10601,3220,13821,45,True,0,267,,,0,0,0.0,90,DL,Ipswich,Brighton,0,2,26805,2024,699538,0.0174517333507537,0,1,0,0.0,0.1763642132282257,0.1589124798774719,26805,Ipswich,Leif Davis,Leif Davis,DEF,3,2,21
0,0,-15,0,13.8,267,0.06,0.06,0.0,3.03,215,6,0,2.6,8.0,2025-01-19,90,0,0,0,0,0,0,0,False,13,0,0,0,0,22,0,178631,1,6,0,4.0,-1,-12628,915,13543,44,True,0,267,,,0,0,0.0,90,DL,Ipswich,Manchester City,0,6,26816,2024,700756,0.0770638138055801,0,1,0,0.0,0.0968416407704353,0.0968416407704353,26816,Ipswich,Leif Davis,Leif Davis,DEF,4,2,22
0,0,-3,0,0.5,267,0.0,0.0,0.0,1.25,226,3,0,1.6,15.8,2025-01-25,45,0,0,0,0,0,0,0,False,12,0,0,0,0,23,0,168092,1,1,4,0.0,0,-10799,2880,13679,44,False,0,267,,,0,0,0.0,53,DL,Liverpool,Ipswich,4,1,26827,2024,701515,0.0,0,0,0,0.0,0.0,0.0,26827,Ipswich,Leif Davis,Leif Davis,DEF,2,5,23
0,0,0,0,23.3,267,0.01,0.12,0.11,0.91,236,2,0,3.9,10.0,2025-02-01,87,0,0,0,0,0,0,0,False,17,0,0,0,0,24,0,172813,1,2,1,6.0,1,1527,10850,9323,44,True,0,267,,,0,1,0.0621549934148788,90,DL,Ipswich,Southampton,1,2,26837,2024,703357,0.0529304072260856,0,2,0,0.0621549934148788,0.1780727803707122,0.1251423805952072,26837,Ipswich,Leif Davis,Leif Davis,DEF,1,2,24
0,0,3,0,36.9,267,0.03,0.03,0.0,1.71,256,4,0,5.9,22.4,2025-02-22,90,0,0,0,0,0,0,0,False,18,0,0,0,0,26,0,149156,1,4,1,0.0,0,-11437,238,11675,44,True,0,267,,,0,0,0.0,90,DL,Ipswich,Tottenham,1,4,26857,2024,707793,0.1416313499212265,0,3,0,0.0,0.2686573266983032,0.136478453874588,26857,Ipswich,Leif Davis,Leif Davis,DEF,2,2,26
0,0,3,0,24.0,267,0.09,0.09,0.0,0.72,270,3,0,4.1,14.6,2025-02-26,79,0,0,0,0,0,0,0,False,14,0,0,0,0,27,0,144359,1,2,3,2.0,1,-4971,873,5844,43,False,0,267,,,0,0,0.0,84,DML,Manchester United,Ipswich,3,2,26871,2024,709225,0.0808702483773231,0,2,0,0.0,0.1617176234722137,0.0808473750948906,26871,Ipswich,Leif Davis,Leif Davis,DEF,2,3,27
0,0,15,0,29.8,267,0.28,0.3,0.02,3.26,274,1,0,4.7,16.4,2025-03-08,90,0,0,0,0,0,0,0,False,7,0,0,0,0,28,0,141795,1,0,1,1.0,2,-2803,2462,5265,43,False,0,267,,,0,1,0.0196234248578548,90,DL,Crystal Palace,Ipswich,1,0,26875,2024,711368,0.4348669648170471,0,2,0,0.0196234248578548,0.5775302648544312,0.1426632851362228,26875,Ipswich,Leif Davis,Leif Davis,DEF,2,3,28
0,0,-5,0,41.0,267,0.13,0.16,0.03,1.52,286,4,0,4.8,5.6,2025-03-15,90,0,0,0,0,0,0,0,False,16,0,0,0,0,29,0,135410,1,4,2,1.0,0,-2180,2511,4691,43,True,0,267,,,0,1,0.0210381746292114,90,DL,Ipswich,Nottingham Forest,2,4,26887,2024,712981,0.1840088218450546,0,3,0,0.0210381746292114,0.0173072554171085,0.0173072554171085,26887,Ipswich,Leif Davis,Leif Davis,DEF,4,2,29
