assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event
0,0,0,0,5.8,491,0.02,0.79,0.77,1.72,108,2,0,2.0,0.0,2024-11-10,83,0,0,0,0,0,0,0,False,10,0,0,0,0,11,0,1276547,1,2,1,21.0,2,213573,260191,46618,67,True,0,0,3,0.7062389850616455,88,FWR,Tottenham,Ipswich,1,2,26709,2024,687290,0.0,0,0,0,0.7062389850616455,0.8263448476791382,0.1201058477163314,Tottenham,2,3,11
0,0,23,0,0.0,491,0.0,1.13,1.13,0.71,118,0,1,7.3,34.2,2024-11-23,27,0,0,0,0,0,0,0,False,13,0,0,0,0,12,0,970052,0,4,0,39.0,6,-287482,33845,321327,67,False,0,1,2,1.45276141166687,24,Sub,Manchester City,Tottenham,0,4,26720,2024,688695,0.0,0,0,1,1.45276141166687,1.45276141166687,0.0,Tottenham,2,4,12
0,3,27,0,4.0,491,0.01,0.32,0.31,1.38,128,1,1,7.9,37.8,2024-12-01,90,0,0,0,0,0,0,0,False,9,0,0,0,0,13,0,983302,1,1,1,37.0,10,-1451,80840,82291,67,True,0,1,1,0.3952912986278534,90,FWR,Tottenham,Fulham,1,1,26729,2024,690619,0.0,0,0,1,0.3952912986278534,0.3952912986278534,0.0,Tottenham,3,3,13
0,0,9,0,15.8,491,0.03,0.03,0.0,3.31,133,1,0,2.3,5.0,2024-12-05,90,0,0,0,0,0,0,0,False,3,0,0,0,0,14,0,1074745,1,0,1,2.0,2,82470,126753,44283,67,False,0,0,0,0.0,90,FWL,Bournemouth,Tottenham,1,0,26732,2024,691657,0.0178109928965568,0,1,0,0.0,0.0472566485404968,0.0294456556439399,Tottenham,2,3,14
1,0,21,0,14.6,491,0.16,0.16,0.0,1.02,149,1,0,4.6,27.4,2024-12-08,52,0,0,0,0,0,0,0,False,6,0,0,0,0,15,0,993916,1,4,3,4.0,4,-73040,37945,110985,67,True,0,0,0,0.0,55,FWR,Tottenham,Chelsea,3,4,26745,2024,693022,0.4160557985305786,1,1,0,0.0,0.5156629681587219,0.0996071547269821,Tottenham,3,3,15
0,0,-5,0,3.3,491,0.0,0.43,0.43,0.3,159,0,0,1.0,1.0,2024-12-15,45,0,0,0,0,0,0,0,False,17,0,0,0,0,16,0,1012412,0,5,0,6.0,0,6238,83215,76977,67,False,1,0,1,0.5286151170730591,40,Sub,Southampton,Tottenham,0,5,26759,2024,694646,0.0,0,0,0,0.5286151170730591,0.5286151170730591,0.0,Tottenham,2,1,16
1,0,18,0,12.5,491,0.26,0.39,0.13,1.34,169,2,0,5.2,20.4,2024-12-22,32,0,0,0,0,0,0,0,False,12,0,0,0,0,17,0,774728,0,6,3,19.0,4,-233655,14819,248474,66,True,0,0,1,0.1129675135016441,30,Sub,Tottenham,Liverpool,3,6,26768,2024,695855,0.5696644186973572,1,1,0,0.1129675135016441,0.7480908632278442,0.0654589533805847,Tottenham,5,3,17
0,0,13,0,15.8,491,0.05,0.44,0.39,1.12,178,1,0,8.3,12.2,2024-12-26,90,0,0,0,0,0,0,0,False,16,0,0,0,0,18,0,661657,1,0,1,55.0,2,-117437,20939,138376,65,False,0,0,3,0.6150540113449097,90,AMR,Nottingham Forest,Tottenham,1,0,26779,2024,696260,0.0185110494494438,0,1,0,0.6150540113449097,0.1365364044904709,0.0185110494494438,Tottenham,2,4,18
0,2,30,0,0.8,491,0.02,0.17,0.15,0.28,189,1,1,6.2,36.6,2024-12-29,63,0,0,0,0,0,0,0,False,20,0,0,0,0,19,0,606062,1,2,2,25.0,9,-59897,24495,84392,65,True,0,1,1,0.1178169474005699,67,AMR,Tottenham,Wolverhampton Wanderers,2,2,26790,2024,696739,0.0,0,0,1,0.1178169474005699,0.1178169474005699,0.0,Tottenham,3,3,19
0,0,7,0,12.3,491,0.04,0.25,0.21,2.53,199,2,0,3.0,7.4,2025-01-04,90,0,0,0,0,0,0,0,False,15,0,0,0,0,20,0,635786,1,2,1,10.0,2,24933,81308,56375,65,True,0,0,2,0.1354004442691803,90,AMR,Tottenham,Newcastle United,1,2,26800,2024,697108,0.0708651170134544,0,1,0,0.1354004442691803,0.7688422203063965,0.5625766515731812,Tottenham,4,3,20
0,0,3,0,1.3,491,0.01,0.06,0.05,1.15,201,0,0,0.9,2.6,2025-01-15,45,0,0,0,0,0,0,0,False,1,0,0,0,0,21,0,542644,0,1,2,5.0,1,-92274,18630,110904,64,False,0,0,1,0.0331808812916278,40,Sub,Arsenal,Tottenham,2,1,26802,2024,699533,0.0,0,0,0,0.0331808812916278,0.2409037798643112,0.2077229022979736,Tottenham,2,5,21
0,0,3,0,1.0,491,0.06,0.06,0.0,0.65,249,0,0,0.6,1.2,2025-02-16,26,0,0,0,0,0,0,0,False,14,0,0,0,0,25,0,207754,0,0,1,4.0,1,-29541,124,29665,62,True,0,0,0,0.0,25,Sub,Tottenham,Manchester United,1,0,26850,2024,706997,0.0,0,0,0,0.0,0.1326784342527389,0.1326784342527389,Tottenham,2,3,25
0,3,44,0,1.3,491,0.0,1.15,1.15,1.03,256,1,2,12.3,66.6,2025-02-22,63,0,0,0,0,0,0,0,False,10,0,0,0,0,26,0,204305,1,4,1,55.0,14,-4327,3019,7346,62,False,1,2,3,1.084174633026123,67,FWR,Ipswich,Tottenham,1,4,26857,2024,707813,0.0,0,0,2,1.084174633026123,1.2028666734695437,0.1186921298503875,Tottenham,2,2,26
0,0,10,0,12.6,491,0.11,0.16,0.05,2.12,265,1,0,2.9,5.6,2025-02-26,90,0,0,0,0,0,0,0,False,13,0,0,0,0,27,0,235008,1,1,0,11.0,2,29727,33523,3796,62,True,0,0,1,0.124251089990139,90,FWR,Tottenham,Manchester City,0,1,26865,2024,709181,0.089322417974472,0,1,0,0.124251089990139,0.089322417974472,0.0,Tottenham,4,3,27
0,0,0,0,3.1,491,0.02,0.02,0.0,1.2,278,1,0,1.3,0.0,2025-03-09,45,0,0,0,0,0,0,0,False,3,0,0,0,0,28,0,254860,1,2,2,10.0,1,19022,26632,7610,62,True,0,0,0,0.0,47,FWR,Tottenham,Bournemouth,2,2,26879,2024,711943,0.0,0,0,0,0.0,0.0484866611659526,0.0484866611659526,Tottenham,3,3,28
0,0,5,0,0.8,491,0.0,0.0,0.0,0.38,285,0,0,0.2,1.2,2025-03-16,45,0,0,0,0,0,0,0,False,9,0,0,0,0,29,0,285809,1,0,2,0.0,1,14859,23440,8581,62,False,0,0,0,0.0,47,FWR,Fulham,Tottenham,2,0,26886,2024,713706,0.0,0,0,0,0.0,0.0,0.0,Tottenham,2,3,29
0,0,7,0,25.0,491,0.48,0.48,0.0,0.03,296,0,0,3.8,8.6,2025-04-03,26,0,0,0,0,0,0,0,False,6,0,0,0,0,30,0,255336,0,0,1,4.0,0,-14258,7299,21557,62,False,1,0,0,0.0,22,Sub,Chelsea,Tottenham,1,0,26897,2024,716294,0.6486815214157104,0,2,0,0.0,0.6265213489532471,0.0,Tottenham,2,4,30
1,3,60,0,12.2,491,0.01,0.59,0.58,1.04,309,1,2,12.9,74.0,2025-04-06,90,0,0,0,0,0,0,0,False,17,0,0,0,0,31,0,265741,1,1,3,43.0,18,9675,21101,11426,62,True,0,2,3,0.7285170555114746,90,FWR,Tottenham,Southampton,3,1,26910,2024,717485,0.0985649824142456,0,1,2,0.7285170555114746,0.8270820379257202,0.0,Tottenham,1,3,31
1,0,21,0,21.1,491,0.11,0.19,0.08,2.39,320,4,0,4.7,21.6,2025-04-13,90,0,0,0,0,0,0,0,False,20,0,0,0,0,32,0,300176,1,2,4,4.0,5,32028,43641,11613,62,False,0,0,1,0.0873161479830741,90,FWR,Wolverhampton Wanderers,Tottenham,4,2,26919,2024,719206,0.0794602409005165,1,1,0,0.0873161479830741,0.1052117794752121,0.0178956277668476,Tottenham,2,3,32
0,0,4,0,1.3,491,0.01,0.01,0.0,0.0,329,0,0,0.6,0.4,2025-04-21,23,0,0,0,0,0,0,0,False,16,0,0,0,0,33,0,283265,0,2,1,4.0,1,-11916,13321,25237,62,True,0,0,0,0.0,20,Sub,Tottenham,Nottingham Forest,1,2,26930,2024,721665,0.0,0,0,0,0.0,0.2150140553712844,0.2150140553712844,Tottenham,4,3,33
0,0,1,0,0.6,491,0.01,0.01,0.0,2.28,335,5,0,0.0,0.0,2025-04-27,90,0,0,0,0,0,0,0,False,12,0,0,0,0,34,0,285428,1,1,5,0.0,2,-1468,11251,12719,62,False,0,0,0,0.0,90,FWR,Liverpool,Tottenham,5,1,26936,2024,723292,0.0,0,0,0,0.0,0.0236763656139373,0.0236763656139373,Tottenham,2,5,34
0,0,2,0,0.0,491,0.0,0.0,0.0,0.06,362,0,0,0.2,0.0,2025-05-16,3,0,0,0,0,0,0,0,False,2,0,0,0,0,37,0,269032,0,0,2,2.0,1,-14413,2550,16963,62,False,0,0,0,0.0,2,Sub,Aston Villa,Tottenham,2,0,26963,2024,727533,0.0,0,0,0,0.0,0.0,0.0,Tottenham,2,4,37
0,0,4,0,0.3,491,0.0,0.48,0.48,2.27,379,4,0,1.1,0.2,2025-05-25,90,0,0,0,0,0,0,0,False,5,0,0,0,0,38,0,265985,1,4,1,10.0,2,-3829,7931,11760,62,True,0,0,1,0.4585594832897186,90,FWR,Tottenham,Brighton,1,4,26976,2024,730132,0.0,0,0,0,0.4585594832897186,0.4585594832897186,0.0,Tottenham,3,3,38
