assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position
1,0,27,0,33.8,94,0.31,0.45,0.14,2.61,101,2,0,9.1,33.2,2024-11-09,90,0,0,0,0,0,0,0,False,3,0,0,0,0,11,0,47738,1,2,3,24.0,5,22674,24756,2082,49,True,0,94,,,0,2,0.1070908680558204,90,MC,Brentford,Bournemouth,3,2,26702,2024,686578,0.3934041559696197,1,2,0,0.1070908680558204,0.5514878630638123,0.1621072143316269,9680,Brentford,Vitaly Janelt,Vitaly Janelt,3,3,11,6.3,MID
0,0,14,1,14.8,94,0.03,0.03,0.0,1.01,114,0,0,3.3,18.4,2024-11-23,85,0,0,0,0,0,0,0,False,8,0,0,0,0,12,0,87650,1,0,0,0.0,3,37312,43522,6210,49,False,0,94,,,0,0,0.0,89,MC,Everton,Brentford,0,0,26715,2024,688473,0.007271115668118,0,1,0,0.0,0.5277249813079834,0.5204538702964783,9680,Brentford,Vitaly Janelt,Vitaly Janelt,3,3,12,5.7,MID
0,0,8,0,4.1,94,0.02,0.02,0.0,0.28,121,0,0,1.8,13.8,2024-11-30,48,0,0,0,0,0,0,0,False,11,0,0,0,0,13,0,90246,0,1,4,0.0,1,3704,12032,8328,49,True,0,94,,,0,0,0.0,49,Sub,Brentford,Leicester,4,1,26722,2024,690062,0.0,0,0,0,0.0,0.8173280954360962,0.8173280954360962,9680,Brentford,Vitaly Janelt,Vitaly Janelt,1,3,13,4.5,MID
0,0,8,0,4.3,94,0.01,0.09,0.08,2.43,132,3,0,0.9,0.0,2024-12-04,90,0,0,0,0,0,0,0,False,2,0,0,0,0,14,0,76883,1,1,3,6.0,2,-13087,2007,15094,49,False,0,94,,,0,1,0.0557220950722694,90,MC,Aston Villa,Brentford,3,1,26734,2024,691560,0.0,0,0,0,0.0557220950722694,0.0997151732444763,0.0439930744469165,9680,Brentford,Vitaly Janelt,Vitaly Janelt,3,4,14,2.8,MID
0,0,4,0,14.0,94,0.5,0.58,0.08,0.36,154,1,0,2.3,2.4,2024-12-15,27,0,0,0,0,0,0,0,False,6,0,0,0,0,16,0,50625,0,1,2,7.0,0,-17131,242,17373,49,False,1,94,,,0,1,0.0356729514896869,26,Sub,Chelsea,Brentford,2,1,26757,2024,694613,0.3993184864521026,0,1,0,0.0356729514896869,0.4349914193153381,0.0,9680,Brentford,Vitaly Janelt,Vitaly Janelt,3,4,16,0.5,MID
0,0,10,0,4.3,94,0.02,0.02,0.0,0.78,162,2,0,1.2,3.8,2024-12-21,66,0,0,0,0,0,0,0,False,16,0,0,0,0,17,0,43036,1,2,0,4.0,2,-7842,343,8185,49,True,0,94,,,0,0,0.0,68,MC,Brentford,Nottingham Forest,0,2,26766,2024,695266,0.0,0,0,0,0.0,0.3727675676345825,0.3727675676345825,9680,Brentford,Vitaly Janelt,Vitaly Janelt,4,3,17,1.3,MID
0,0,13,1,13.7,94,0.24,0.24,0.0,1.29,173,0,0,3.4,18.0,2024-12-27,90,0,0,0,0,0,0,0,False,5,0,0,0,0,18,0,38158,1,0,0,2.0,3,-4919,274,5193,49,False,0,94,,,0,0,0.0,90,DMC,Brighton,Brentford,0,0,26774,2024,696388,0.1196710690855979,0,1,0,0.0,0.1497565060853958,0.1497565060853958,9680,Brentford,Vitaly Janelt,Vitaly Janelt,3,3,18,1.3,MID
0,0,7,0,2.5,94,0.01,0.01,0.0,1.95,182,3,0,1.2,9.8,2025-01-01,90,0,0,0,0,0,0,0,False,1,0,0,0,0,19,0,35368,1,3,1,0.0,2,-2967,593,3560,49,True,0,94,,,0,0,0.0,90,MC,Brentford,Arsenal,1,3,26783,2024,697017,0.0,0,0,0,0.0,0.0,0.0,9680,Brentford,Vitaly Janelt,Vitaly Janelt,5,3,19,1.0,MID
0,0,4,0,3.7,94,0.01,0.01,0.0,0.06,198,0,0,0.9,3.4,2025-01-04,19,0,0,0,0,0,0,0,False,17,0,0,0,0,20,0,33411,0,5,0,2.0,1,-2102,852,2954,49,False,0,94,,,0,0,0.0,16,Sub,Southampton,Brentford,0,5,26799,2024,697214,0.0,0,0,0,0.0,0.5723515748977661,0.5723515748977661,9680,Brentford,Vitaly Janelt,Vitaly Janelt,3,1,20,2.1,MID
0,0,7,0,2.4,94,0.01,0.08,0.07,1.77,202,2,0,1.9,3.8,2025-01-14,78,0,0,0,0,0,0,0,False,13,0,0,0,0,21,0,30504,1,2,2,13.0,2,-2955,501,3456,49,True,0,94,,,0,2,0.0778497457504272,80,MC,Brentford,Manchester City,2,2,26803,2024,699000,0.0,0,0,0,0.0778497457504272,0.2246420979499817,0.1467923521995544,9680,Brentford,Vitaly Janelt,Vitaly Janelt,4,3,21,1.5,MID
0,0,11,1,11.0,94,0.0,0.0,0.0,2.11,212,0,0,1.8,7.2,2025-01-18,65,0,0,0,0,0,0,0,False,12,0,0,0,0,22,0,28426,1,2,0,0.0,3,-2149,189,2338,49,True,0,94,,,0,0,0.0,67,DMC,Brentford,Liverpool,0,2,26813,2024,699997,0.0426005385816097,0,1,0,0.0,0.0426005385816097,0.0426005385816097,9680,Brentford,Vitaly Janelt,Vitaly Janelt,5,3,22,0.0,MID
0,0,9,0,4.2,94,0.05,0.05,0.0,1.08,224,1,0,2.2,12.0,2025-01-26,90,0,0,0,0,0,0,0,False,7,0,0,0,0,23,0,27122,1,2,1,6.0,1,-1377,516,1893,49,False,1,94,,,0,0,0.0,90,DMC,Crystal Palace,Brentford,1,2,26825,2024,701945,0.0,0,0,0,0.0,0.0934705212712287,0.0934705212712287,9680,Brentford,Vitaly Janelt,Vitaly Janelt,3,3,23,1.8,MID
0,0,13,0,18.8,94,0.16,0.16,0.0,0.6,233,1,0,3.1,12.0,2025-02-02,65,0,0,0,0,0,0,0,False,18,1,0,0,0,24,0,25989,1,2,0,0.0,0,-1104,462,1566,49,True,0,94,,,0,0,0.0,68,DMC,Brentford,Tottenham,0,2,26834,2024,703922,0.0531540438532829,0,1,0,0.0,0.7050277590751648,0.651873767375946,9680,Brentford,Vitaly Janelt,Vitaly Janelt,2,3,24,1.5,MID
0,0,10,1,1.1,94,0.01,0.01,0.0,0.65,250,0,0,0.6,4.4,2025-02-15,74,0,0,0,0,0,0,0,False,19,0,0,0,0,25,0,24632,1,1,0,0.0,3,-1440,253,1693,49,False,0,94,,,0,0,0.0,79,DMC,West Ham,Brentford,0,1,26851,2024,706296,0.0,0,0,0,0.0,0.0683403834700584,0.0683403834700584,9680,Brentford,Vitaly Janelt,Vitaly Janelt,3,2,25,1.3,MID
0,0,9,1,2.9,94,0.03,0.03,0.0,0.45,257,0,0,0.8,5.2,2025-02-21,72,0,0,0,0,0,0,0,False,11,0,0,0,0,26,0,24055,1,4,0,0.0,3,-660,173,833,49,False,0,94,,,0,0,0.0,77,DMC,Leicester,Brentford,0,4,26858,2024,707505,0.0,0,0,0,0.0,0.1314406394958496,0.1314406394958496,9680,Brentford,Vitaly Janelt,Vitaly Janelt,3,1,26,1.8,MID
0,0,14,0,4.1,94,0.03,0.11,0.08,1.37,261,1,0,2.5,12.0,2025-02-26,90,0,0,0,0,0,0,0,False,8,0,0,0,0,27,0,23506,1,1,1,9.0,2,-579,169,748,49,True,0,94,,,0,1,0.0817366763949394,90,DMC,Brentford,Everton,1,1,26862,2024,709122,0.0,0,0,0,0.0817366763949394,0.1150903403759002,0.0333536639809608,9680,Brentford,Vitaly Janelt,Vitaly Janelt,3,3,27,2.7,MID
0,0,10,0,4.3,94,0.06,0.06,0.0,0.83,271,1,0,1.0,1.2,2025-03-08,74,0,0,0,0,0,0,0,False,2,0,0,0,0,28,0,22954,1,1,0,4.0,2,-590,156,746,49,True,0,94,,,0,0,0.0,76,DMC,Brentford,Aston Villa,0,1,26872,2024,711547,0.0,0,0,0,0.0,0.0835647732019424,0.0835647732019424,9680,Brentford,Vitaly Janelt,Vitaly Janelt,3,3,28,2.5,MID
0,0,3,0,3.7,94,0.06,0.16,0.1,1.11,283,1,0,1.1,0.8,2025-03-15,71,0,0,0,0,0,0,0,False,3,1,0,0,0,29,0,22105,1,2,1,6.0,0,-450,84,534,49,False,0,94,,,0,1,0.0,73,DMC,Bournemouth,Brentford,1,2,26882,2024,713308,0.0,0,0,0,0.0,0.0,0.0,9680,Brentford,Vitaly Janelt,Vitaly Janelt,3,3,29,0.8,MID
0,0,3,0,1.8,94,0.01,0.01,0.0,0.94,299,1,0,0.7,5.2,2025-04-02,58,0,0,0,0,0,0,0,False,15,0,0,0,0,30,0,21773,1,1,2,0.0,1,-786,92,878,49,False,0,94,,,0,0,0.0,62,DMC,Newcastle United,Brentford,2,1,26899,2024,716163,0.0,0,0,0,0.0,0.0988705232739448,0.0988705232739448,9680,Brentford,Vitaly Janelt,Vitaly Janelt,3,4,30,0.5,MID
