assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position
0,0,24,1,0.6,241,0.0,0.0,0.0,1.52,104,0,0,1.1,10.0,2024-11-09,90,0,0,0,0,0,0,0,False,7,0,0,0,0,11,0,46342,1,2,0,0.0,6,1126,2907,1781,45,False,0,241,,,0,0,0.0,90,DC,Crystal Palace,Fulham,0,2,26706,2024,686620,0.0,0,0,0,0.0,0.0974818170070648,0.0974818170070648,11728,Fulham,Calvin Bassey,Calvin Bassey,3,3,11,3.3,DEF
0,0,-1,0,14.1,241,0.02,0.02,0.0,1.32,115,4,0,3.1,16.6,2024-11-23,90,0,0,0,0,0,0,0,False,20,0,0,0,0,12,0,50544,1,4,1,0.0,-1,3196,5221,2025,45,True,1,241,,,0,0,0.0,90,DC,Fulham,Wolverhampton Wanderers,1,4,26717,2024,688393,0.0447813123464584,0,1,0,0.0,0.1238457262516021,0.0790644139051437,11728,Fulham,Calvin Bassey,Calvin Bassey,3,3,12,2.3,DEF
0,0,9,0,0.5,241,0.0,0.03,0.03,0.65,128,1,0,1.3,7.8,2024-12-01,90,0,0,0,0,0,0,0,False,18,0,0,0,0,13,0,47901,1,1,1,5.0,2,-2404,866,3270,45,False,0,241,,,0,1,0.0601997300982475,90,DC,Tottenham,Fulham,1,1,26729,2024,690629,0.0,0,0,0,0.0601997300982475,0.519891619682312,0.519891619682312,11728,Fulham,Calvin Bassey,Calvin Bassey,3,3,13,1.7,DEF
0,0,10,0,0.7,241,0.0,0.0,0.0,1.34,135,1,0,2.3,21.8,2024-12-05,90,0,0,0,0,0,0,0,False,5,0,0,0,0,14,0,47816,1,1,3,0.0,2,-477,1331,1808,45,True,0,241,,,0,0,0.0,90,DC,Fulham,Brighton,3,1,26736,2024,691602,0.0,0,0,0,0.0,0.0,0.0,11728,Fulham,Calvin Bassey,Calvin Bassey,3,3,14,2.2,DEF
0,0,5,0,0.6,241,0.0,0.0,0.0,2.03,145,1,0,0.9,8.8,2024-12-08,90,0,0,0,0,0,0,0,False,1,0,0,0,0,15,0,46755,1,1,1,0.0,1,-1226,997,2223,45,True,1,241,,,0,0,0.0,90,DC,Fulham,Arsenal,1,1,26749,2024,692714,0.0,0,0,0,0.0,0.0449378602206707,0.0449378602206707,11728,Fulham,Calvin Bassey,Calvin Bassey,5,3,15,0.0,DEF
0,0,27,1,11.0,241,0.0,0.0,0.0,0.26,165,0,0,2.8,17.4,2024-12-22,90,0,0,0,0,0,0,0,False,17,0,0,0,0,17,0,45720,1,0,0,0.0,6,3872,5415,1543,45,True,0,241,,,0,0,0.0,90,DC,Fulham,Southampton,0,0,26763,2024,695632,0.0145653253421187,0,1,0,0.0,0.4220434129238128,0.4074780941009521,11728,Fulham,Calvin Bassey,Calvin Bassey,1,3,17,2.2,DEF
0,0,17,0,2.0,241,0.01,0.12,0.11,1.12,174,1,0,4.6,22.8,2024-12-26,90,0,0,0,0,0,0,0,False,6,0,0,0,0,18,0,45560,1,2,1,21.0,2,-60,2588,2648,45,False,0,241,,,0,1,0.0535678230226039,90,DL,Chelsea,Fulham,1,2,26775,2024,696194,0.0,0,0,0,0.0535678230226039,0.269451230764389,0.269451230764389,11728,Fulham,Calvin Bassey,Calvin Bassey,3,4,18,1.7,DEF
0,0,8,0,2.0,241,0.01,0.01,0.0,1.98,185,2,0,2.6,23.8,2024-12-29,90,0,0,0,0,0,0,0,False,3,0,0,0,0,19,0,50888,1,2,2,0.0,1,4749,6588,1839,45,True,0,241,,,0,0,0.0,90,DL,Fulham,Bournemouth,2,2,26786,2024,696705,0.0,0,0,0,0.0,0.012352735735476,0.012352735735476,11728,Fulham,Calvin Bassey,Calvin Bassey,3,3,19,2.0,DEF
0,0,9,0,7.2,241,0.03,0.03,0.0,1.59,195,2,0,1.9,10.2,2025-01-05,90,0,0,0,0,0,0,0,False,10,0,0,0,0,20,0,56842,1,2,2,2.0,1,5197,9648,4451,45,True,0,241,,,0,0,0.0,90,DC,Fulham,Ipswich,2,2,26796,2024,697524,0.0,0,0,0,0.0,0.1709612160921096,0.1709612160921096,11728,Fulham,Calvin Bassey,Calvin Bassey,2,3,20,1.8,DEF
0,0,4,0,2.1,241,0.01,0.01,0.0,0.95,207,3,0,1.8,15.8,2025-01-14,90,0,0,0,0,0,0,0,False,19,0,0,0,0,21,0,58224,1,2,3,0.0,1,1004,5271,4267,45,False,0,241,,,0,0,0.0,90,DC,West Ham,Fulham,3,2,26808,2024,699156,0.0,0,0,0,0.0,0.7316951751708984,0.7316951751708984,11728,Fulham,Calvin Bassey,Calvin Bassey,3,2,21,2.2,DEF
0,0,25,1,3.6,241,0.02,0.31,0.29,0.47,216,0,0,2.6,10.0,2025-01-18,90,0,0,0,0,0,0,0,False,11,0,0,0,0,22,0,57593,1,2,0,12.0,6,-810,2964,3774,45,False,0,241,,,0,2,0.1943190097808838,90,DC,Leicester,Fulham,0,2,26817,2024,700038,0.0,0,0,0,0.1943190097808838,0.6800777912139893,0.6371244192123413,11728,Fulham,Calvin Bassey,Calvin Bassey,3,1,22,0.0,DEF
0,0,13,0,2.1,241,0.02,0.02,0.0,0.25,225,1,0,2.1,18.6,2025-01-26,90,0,0,0,0,0,0,0,False,14,0,0,0,0,23,0,55697,1,1,0,0.0,2,-2320,2354,4674,45,True,0,241,,,0,0,0.0,90,DC,Fulham,Manchester United,0,1,26826,2024,702329,0.0,0,0,0,0.0,0.1508249789476394,0.1508249789476394,11728,Fulham,Calvin Bassey,Calvin Bassey,2,3,23,2.5,DEF
0,0,7,0,1.6,241,0.02,0.17,0.15,0.75,238,1,0,2.1,15.0,2025-02-01,90,0,0,0,0,0,0,0,False,15,0,0,0,0,24,0,54344,1,2,1,4.0,2,-1580,1433,3013,45,False,0,241,,,0,1,0.0873404368758201,90,DC,Newcastle United,Fulham,1,2,26839,2024,703403,0.0,0,0,0,0.0873404368758201,0.5348920226097107,0.5348920226097107,11728,Fulham,Calvin Bassey,Calvin Bassey,3,4,24,2.3,DEF
0,0,26,0,0.8,241,0.0,0.16,0.16,0.42,244,1,1,11.5,42.4,2025-02-15,90,0,0,0,0,0,0,0,False,16,0,0,0,0,25,0,56076,1,1,2,72.0,8,1089,3395,2306,45,True,0,241,,,1,2,0.3985729515552521,90,DC,Fulham,Nottingham Forest,2,1,26845,2024,706185,0.0,0,0,1,0.3985729515552521,0.8154851794242859,0.8154851794242859,11728,Fulham,Calvin Bassey,Calvin Bassey,4,3,25,3.5,DEF
0,0,6,0,1.9,241,0.02,0.02,0.0,1.29,255,2,0,1.9,15.0,2025-02-22,90,0,0,0,0,0,0,0,False,7,0,0,0,0,26,0,65485,1,2,0,2.0,1,8386,10092,1706,45,True,0,241,,,0,0,0.0,90,DC,Fulham,Crystal Palace,0,2,26856,2024,707824,0.0,0,0,0,0.0,0.0,0.0,11728,Fulham,Calvin Bassey,Calvin Bassey,3,3,26,3.2,DEF
0,0,5,0,0.3,241,0.0,0.0,0.0,0.13,267,0,0,0.8,7.8,2025-02-25,14,0,0,0,0,0,0,0,False,20,0,0,0,0,27,0,66534,0,2,1,0.0,1,912,4232,3320,45,False,0,241,,,0,0,0.0,12,Sub,Wolverhampton Wanderers,Fulham,1,2,26867,2024,709054,0.0,0,0,0,0.0,0.3376686573028564,0.3376686573028564,11728,Fulham,Calvin Bassey,Calvin Bassey,3,3,27,3.3,DEF
0,0,10,0,2.3,241,0.0,0.0,0.0,1.54,272,2,0,2.2,20.0,2025-03-08,90,0,0,0,0,0,0,0,False,5,0,0,0,0,28,0,66433,1,1,2,0.0,1,-371,4047,4418,45,False,0,241,,,0,0,0.0,90,DC,Brighton,Fulham,2,1,26873,2024,711337,0.0,0,0,0,0.0,0.0,0.0,11728,Fulham,Calvin Bassey,Calvin Bassey,3,3,28,2.8,DEF
0,0,25,1,1.5,241,0.01,0.01,0.0,0.95,285,0,0,1.5,13.8,2025-03-16,90,0,0,0,0,0,0,0,False,18,0,0,0,0,29,0,69442,1,0,2,0.0,6,216,3703,3487,45,True,0,241,,,0,0,0.0,90,DC,Fulham,Tottenham,2,0,26886,2024,713686,0.0,0,0,0,0.0,0.0418283678591251,0.0418283678591251,11728,Fulham,Calvin Bassey,Calvin Bassey,2,3,29,2.2,DEF
