assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position
0,0,17,0,30.1,378,0.06,0.12,0.06,1.24,168,3,0,5.6,9.4,2024-12-22,90,0,0,0,0,0,0,0,False,3,0,0,0,0,17,0,217577,1,3,0,16.0,2,-1982,1804,3786,52,True,0,0,1,0.0620109774172306,90,Manchester United,Bournemouth,0,3,26769,2024,695731,0.32599076628685,0,2,0,0.0620109774172306,0.5367687940597534,0.1487670391798019,Manchester United,3,3,17,1.3,MID
0,0,8,0,35.9,378,0.03,0.03,0.0,0.31,180,1,0,5.1,9.2,2024-12-26,62,0,0,0,0,0,0,0,False,20,0,0,0,0,18,0,215838,1,0,2,6.0,2,-2345,1905,4250,52,False,0,0,0,0.0,64,Wolverhampton Wanderers,Manchester United,2,0,26781,2024,696326,0.0786136165261268,0,3,0,0.0,0.0786136165261268,0.0,Manchester United,2,3,18,1.7,MID
0,0,12,0,14.8,378,0.2,0.36,0.16,0.02,188,0,0,3.3,13.2,2024-12-30,57,0,0,0,0,0,0,0,False,15,0,0,0,0,19,0,214385,0,2,0,5.0,1,-1888,1617,3505,52,True,0,0,1,0.094091311097145,58,Manchester United,Newcastle United,0,2,26789,2024,696964,0.2596767246723175,0,1,0,0.094091311097145,0.7190028429031372,0.3652347922325134,Manchester United,4,3,19,1.5,MID
0,0,7,0,3.4,378,0.0,0.12,0.12,2.06,196,2,0,2.0,9.2,2025-01-05,71,0,0,0,0,0,0,0,False,12,0,0,0,0,20,0,212422,1,2,2,7.0,2,-2497,1577,4074,52,False,0,0,1,0.0638303831219673,74,Liverpool,Manchester United,2,2,26797,2024,697729,0.0,0,0,0,0.0638303831219673,0.3471653759479522,0.2833350002765655,Manchester United,2,5,20,0.8,MID
0,0,1,0,0.8,378,0.0,0.0,0.0,1.26,209,1,0,0.5,0.4,2025-01-16,45,0,0,0,0,0,0,0,False,17,0,0,0,0,21,0,213394,1,1,3,4.0,1,-185,3221,3406,52,True,0,0,0,0.0,47,Manchester United,Southampton,3,1,26811,2024,699572,0.0,0,0,0,0.0,0.0750967338681221,0.0750967338681221,Manchester United,1,3,21,2.1,MID
0,0,8,0,6.0,378,0.01,0.01,0.0,1.66,217,2,0,1.1,3.2,2025-01-19,63,0,0,0,0,0,0,0,False,5,0,0,0,0,22,0,211893,1,3,1,2.0,2,-1889,1344,3233,52,True,0,0,0,0.0,66,Manchester United,Brighton,1,3,26818,2024,700474,0.0,0,0,0,0.0,0.1563274264335632,0.1563274264335632,Manchester United,3,3,22,0.0,MID
0,0,2,0,0.7,378,0.0,0.0,0.0,0.37,225,0,0,0.1,0.2,2025-01-26,9,0,0,0,0,0,0,0,False,9,0,0,0,0,23,0,211073,0,1,0,0.0,1,-1545,1618,3163,52,False,0,0,0,0.0,8,Fulham,Manchester United,0,1,26826,2024,702355,0.0,0,0,0,0.0,0.0,0.0,Manchester United,2,3,23,1.5,MID
0,0,5,0,12.7,378,0.22,0.25,0.03,2.04,237,1,0,3.2,6.4,2025-02-02,69,0,0,0,0,0,0,0,False,7,0,0,0,0,24,0,213101,1,2,0,13.0,2,1116,3884,2768,52,True,0,0,1,0.0713392421603202,71,Manchester United,Crystal Palace,0,2,26838,2024,703985,0.5230885148048401,0,1,0,0.0713392421603202,0.594427764415741,0.0,Manchester United,3,3,24,1.5,MID
0,0,1,0,0.6,378,0.0,0.0,0.0,0.0,317,0,0,0.2,0.0,2025-04-13,8,0,0,0,0,0,0,0,False,15,0,0,0,0,32,0,198042,0,1,4,2.0,1,-232,244,476,52,False,0,0,0,0.0,6,Newcastle United,Manchester United,4,1,26918,2024,719547,0.0,0,0,0,0.0,0.1439760625362396,0.1439760625362396,Manchester United,2,4,32,0.0,MID
0,0,0,0,2.3,378,0.01,0.03,0.02,0.13,328,0,0,0.7,1.2,2025-04-20,58,0,0,0,0,0,0,0,False,20,0,0,0,0,33,0,198862,1,1,0,3.0,1,590,1053,463,52,True,0,0,1,0.0248370300978422,60,Manchester United,Wolverhampton Wanderers,0,1,26929,2024,721013,0.0,0,0,0,0.0248370300978422,0.0248370300978422,0.0,Manchester United,3,3,33,0.5,MID
0,0,10,0,15.8,378,0.01,0.06,0.05,0.53,332,1,0,4.6,10.8,2025-04-27,64,0,0,0,0,0,0,0,False,3,0,0,0,0,34,0,200509,1,1,1,19.0,2,1079,1541,462,52,False,0,0,2,0.0930267199873924,67,Bournemouth,Manchester United,1,1,26932,2024,722979,0.0200835168361663,0,1,0,0.0930267199873924,0.3970583081245422,0.3767505586147308,Manchester United,2,3,34,0.0,MID
0,0,8,0,5.7,378,0.02,0.02,0.0,2.8,343,4,0,2.3,15.0,2025-05-04,90,0,0,0,0,0,0,0,False,4,0,0,0,0,35,0,200336,1,3,4,2.0,2,124,567,443,52,False,0,0,0,0.0,90,Brentford,Manchester United,4,3,26947,2024,724652,0.0,0,0,0,0.0,0.6395817399024963,0.6395817399024963,Manchester United,2,3,35,1.5,MID
0,0,13,0,8.0,378,0.09,0.26,0.17,1.56,355,2,0,2.3,7.0,2025-05-11,90,0,0,0,0,0,0,0,False,19,0,0,0,0,36,0,200597,1,2,0,8.0,2,158,714,556,52,True,0,0,2,0.1472624242305755,90,Manchester United,West Ham,0,2,26956,2024,726579,0.0,0,0,0,0.1472624242305755,0.2624991238117218,0.2447582632303238,Manchester United,2,3,36,1.8,MID
0,0,5,0,0.0,378,0.0,0.0,0.0,0.0,365,0,0,0.3,3.0,2025-05-16,9,0,0,0,0,0,0,0,False,6,0,0,0,0,37,0,200521,0,0,1,0.0,1,-152,346,498,52,False,0,0,0,0.0,4,Chelsea,Manchester United,1,0,26966,2024,727560,0.0,0,0,0,0.0,0.0,0.0,Manchester United,2,4,37,1.8,MID
0,0,6,0,6.5,378,0.43,0.43,0.0,0.37,375,0,0,1.5,4.8,2025-05-25,45,0,0,0,0,0,0,0,False,2,0,0,0,0,38,0,200267,0,0,2,4.0,1,-343,289,632,52,True,0,0,0,0.0,39,Manchester United,Aston Villa,2,0,26974,2024,730231,0.0,0,0,0,0.0,0.426762193441391,0.426762193441391,Manchester United,3,3,38,1.5,MID
