assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps
0,0,-1,0,6.1,481,0.04,0.04,0.0,1.34,169,2,0,1.5,7.0,2024-12-22,32,0,0,0,0,0,0,0,False,12,0,0,0,0,17,0,92631,0,6,3,2.0,0,426,6709,6283,44,True,1,481,,,0,0,0.0,30,Sub,Tottenham,Liverpool,3,6,26768,2024,695854,0.0,0,0,0,0.0,0.5696644186973572,0.5696644186973572,26768,Tottenham,Lucas Bergvall,Lucas Bergvall,5,3,17,0.5,MID,0
0,0,6,0,2.1,481,0.01,0.01,0.0,0.31,178,0,0,1.4,12.2,2024-12-26,26,0,0,0,0,0,0,0,False,16,0,0,0,0,18,0,93054,0,0,1,0.0,1,-57,7964,8021,44,False,0,481,,,0,0,0.0,25,Sub,Nottingham Forest,Tottenham,1,0,26779,2024,696267,0.0,0,0,0,0.0,0.0374066494405269,0.0374066494405269,26779,Tottenham,Lucas Bergvall,Lucas Bergvall,2,4,18,1.5,MID,1
0,0,14,0,7.0,481,0.03,0.03,0.0,2.29,199,2,0,2.0,13.0,2025-01-04,61,0,0,0,0,0,0,0,False,15,0,0,0,0,20,0,91967,1,2,1,0.0,2,-2457,5650,8107,44,True,0,481,,,0,0,0.0,66,DMC,Tottenham,Newcastle United,1,2,26800,2024,697107,0.0,0,0,0,0.0,0.404704749584198,0.404704749584198,26800,Tottenham,Lucas Bergvall,Lucas Bergvall,4,3,20,1.5,MID,2
0,0,22,0,14.1,481,0.01,0.01,0.0,1.45,201,2,0,4.6,32.2,2025-01-15,90,0,0,0,0,0,0,0,False,1,0,0,0,0,21,0,100501,1,1,2,0.0,2,7278,14959,7681,44,False,0,481,,,0,0,0.0,90,MC,Arsenal,Tottenham,2,1,26802,2024,699527,0.03101671859622,0,1,0,0.0,0.1121308207511901,0.1121308207511901,26802,Tottenham,Lucas Bergvall,Lucas Bergvall,2,5,21,1.0,MID,2
0,0,14,0,6.3,481,0.04,0.08,0.04,1.95,214,3,0,1.7,9.6,2025-01-19,90,0,0,0,0,0,0,0,False,8,0,0,0,0,22,0,107707,1,2,3,1.0,1,6730,12003,5273,44,False,1,481,,,0,1,0.0202024839818477,90,MC,Everton,Tottenham,3,2,26815,2024,700461,0.0,0,0,0,0.0202024839818477,0.1040316671133041,0.083829179406166,26815,Tottenham,Lucas Bergvall,Lucas Bergvall,2,3,22,0.0,MID,1
0,0,18,0,24.2,481,0.04,0.09,0.05,1.56,229,2,0,4.5,12.0,2025-01-26,90,0,0,0,0,0,0,0,False,11,0,0,0,0,23,0,113699,1,2,1,9.0,2,5556,13080,7524,44,True,0,481,,,0,0,0.0,90,MC,Tottenham,Leicester,1,2,26830,2024,702023,0.0645890310406684,0,2,0,0.0,0.1076776832342147,0.0430886521935462,26830,Tottenham,Lucas Bergvall,Lucas Bergvall,1,3,23,1.8,MID,2
0,0,4,0,1.0,481,0.0,0.07,0.07,1.04,233,0,0,0.8,5.8,2025-02-02,45,0,0,0,0,0,0,0,False,4,0,0,0,0,24,0,123063,0,2,0,1.0,1,7991,14579,6588,44,False,0,481,,,0,1,0.0610195510089397,42,Sub,Brentford,Tottenham,0,2,26834,2024,703942,0.0,0,0,0,0.0610195510089397,0.3906041979789734,0.3295846581459045,26834,Tottenham,Lucas Bergvall,Lucas Bergvall,2,3,24,1.5,MID,1
1,0,19,1,14.6,481,0.02,0.18,0.16,0.87,249,0,0,4.6,6.0,2025-02-16,63,0,0,0,0,0,0,0,False,14,0,0,0,0,25,0,118178,1,0,1,25.0,6,-4162,5921,10083,44,True,0,481,,,0,2,0.1093470603227615,65,MC,Tottenham,Manchester United,1,0,26850,2024,706987,0.0476694889366626,0,1,0,0.1093470603227615,0.4239300191402435,0.3605546355247497,26850,Tottenham,Lucas Bergvall,Lucas Bergvall,2,3,25,3.0,MID,6
0,0,11,0,2.6,481,0.02,0.09,0.07,1.13,256,1,0,1.8,10.0,2025-02-22,84,0,0,0,0,0,0,0,False,10,0,0,0,0,26,0,121681,1,4,1,5.0,2,2658,8130,5472,44,False,0,481,,,0,1,0.0368692241609096,88,MC,Ipswich,Tottenham,1,4,26857,2024,707811,0.0,0,0,0,0.0368692241609096,0.3356668651103973,0.3356668651103973,26857,Tottenham,Lucas Bergvall,Lucas Bergvall,2,2,26,2.8,MID,2
0,0,10,0,6.1,481,0.01,0.01,0.0,2.12,265,1,0,2.6,19.4,2025-02-26,90,0,0,0,0,0,0,0,False,13,0,0,0,0,27,0,123981,1,1,0,0.0,2,2083,8273,6190,44,True,0,481,,,0,0,0.0,90,MC,Tottenham,Manchester City,0,1,26865,2024,709178,0.0,0,0,0,0.0,0.1382340043783188,0.1382340043783188,26865,Tottenham,Lucas Bergvall,Lucas Bergvall,4,3,27,2.8,MID,2
1,0,18,0,12.9,481,0.01,0.05,0.04,1.0,278,1,0,3.7,21.2,2025-03-09,45,0,0,0,0,0,0,0,False,3,0,0,0,0,28,0,126388,0,2,2,3.0,4,1932,8266,6334,44,True,0,481,,,0,1,0.0144008612260222,43,Sub,Tottenham,Bournemouth,2,2,26879,2024,711948,0.01373952627182,1,1,0,0.0144008612260222,0.1418466866016388,0.1274458169937133,26879,Tottenham,Lucas Bergvall,Lucas Bergvall,3,3,28,3.0,MID,4
0,0,4,0,16.9,481,0.07,0.11,0.04,0.6,285,2,0,4.0,12.4,2025-03-16,45,0,0,0,0,0,0,0,False,9,0,0,0,0,29,0,127605,0,0,2,11.0,1,1851,6877,5026,44,False,0,481,,,0,1,0.033694963902235,43,Sub,Fulham,Tottenham,2,0,26886,2024,713710,0.0537927225232124,0,1,0,0.033694963902235,0.3569787144660949,0.2694910168647766,26886,Tottenham,Lucas Bergvall,Lucas Bergvall,2,3,29,2.2,MID,1
0,0,11,0,1.6,481,0.0,0.07,0.07,1.06,296,1,0,1.6,9.4,2025-04-03,63,0,0,0,0,0,0,0,False,6,0,0,0,0,30,0,122804,1,0,1,5.0,2,-5596,5191,10787,44,False,0,481,,,0,1,0.0972039029002189,68,MC,Chelsea,Tottenham,1,0,26897,2024,716285,0.0,0,0,0,0.0972039029002189,0.0972039029002189,0.0,26897,Tottenham,Lucas Bergvall,Lucas Bergvall,2,4,30,1.8,MID,2
