manager_id,round,fpl_id,position_in_team,multiplier,is_captain,is_vice_captain,total_points,points_on_bench,is_starter
6078360,24,547,7,1,False,False,71,1,True
6078360,24,450,8,1,False,False,71,1,True
6078360,24,82,9,1,False,False,71,1,True
6078360,24,661,10,1,False,False,71,1,True
6078360,24,430,11,2,True,False,71,1,True
6078360,24,470,12,0,False,False,71,1,False
6078360,24,16,13,0,False,True,71,1,False
6078360,24,252,14,0,False,False,71,1,False
6078360,24,192,15,0,False,False,71,1,False
6078360,25,1,1,1,False,False,65,11,True
6078360,25,260,2,1,False,False,65,11,True
6078360,25,694,3,1,False,False,65,11,True
6078360,25,317,4,1,False,False,65,11,True
6078360,25,82,5,1,False,False,65,11,True
6078360,25,237,6,1,False,False,65,11,True
6078360,25,235,7,1,False,True,65,11,True
6078360,25,450,8,1,False,False,65,11,True
6078360,25,100,9,1,False,False,65,11,True
6078360,25,430,10,2,True,False,65,11,True
6078360,25,661,11,1,False,False,65,11,True
6078360,25,470,12,0,False,False,65,11,False
6078360,25,261,13,0,False,False,65,11,False
6078360,25,547,14,0,False,False,65,11,False
6078360,25,192,15,0,False,False,65,11,False
6078360,26,1,1,1,False,False,57,3,True
6078360,26,260,2,1,False,False,57,3,True
6078360,26,694,3,1,False,False,57,3,True
6078360,26,317,4,1,False,False,57,3,True
6078360,26,82,5,1,False,False,57,3,True
6078360,26,237,6,1,False,False,57,3,True
6078360,26,235,7,1,False,True,57,3,True
6078360,26,450,8,1,False,False,57,3,True
6078360,26,100,9,1,False,False,57,3,True
6078360,26,430,10,2,True,False,57,3,True
6078360,26,661,11,1,False,False,57,3,True
6078360,26,470,12,0,False,False,57,3,False
6078360,26,261,13,0,False,False,57,3,False
6078360,26,547,14,0,False,False,57,3,False
6078360,26,192,15,0,False,False,57,3,False
6078360,27,1,1,1,False,False,43,8,True
6078360,27,260,2,1,False,False,43,8,True
6078360,27,694,3,1,False,False,43,8,True
6078360,27,261,4,1,False,False,43,8,True
6078360,27,387,5,1,False,False,43,8,True
6078360,27,237,6,1,False,False,43,8,True
6078360,27,235,7,2,True,False,43,8,True
6078360,27,449,8,1,False,False,43,8,True
6078360,27,547,9,1,False,False,43,8,True
6078360,27,430,10,1,False,True,43,8,True
6078360,27,661,11,1,False,False,43,8,True
6078360,27,470,12,0,False,False,43,8,False
6078360,27,317,13,0,False,False,43,8,False
6078360,27,100,14,0,False,False,43,8,False
6078360,27,192,15,0,False,False,43,8,False
6078360,28,1,1,1,False,False,78,0,True
6078360,28,261,2,1,False,False,78,0,True
6078360,28,442,3,1,False,False,78,0,True
6078360,28,260,4,1,False,False,78,0,True
6078360,28,237,5,1,False,False,78,0,True
6078360,28,329,6,1,False,False,78,0,True
6078360,28,449,7,2,True,False,78,0,True
6078360,28,387,8,1,False,False,78,0,True
6078360,28,547,9,1,False,False,78,0,True
6078360,28,136,10,1,False,False,78,0,True
6078360,28,661,11,1,False,False,78,0,True
6078360,28,470,12,0,False,False,78,0,False
6078360,28,317,13,0,False,False,78,0,False
6078360,28,430,14,0,False,True,78,0,False
6078360,28,192,15,0,False,False,78,0,False
6078360,29,1,1,1,False,False,43,2,True
6078360,29,261,2,1,False,False,43,2,True
6078360,29,442,3,1,False,False,43,2,True
6078360,29,260,4,1,False,False,43,2,True
6078360,29,237,5,1,False,False,43,2,True
6078360,29,547,6,1,False,False,43,2,True
6078360,29,449,7,1,False,True,43,2,True
6078360,29,387,8,1,False,False,43,2,True
6078360,29,136,9,1,False,False,43,2,True
6078360,29,661,10,1,False,False,43,2,True
6078360,29,430,11,2,True,False,43,2,True
6078360,29,470,12,0,False,False,43,2,False
6078360,29,317,13,0,False,False,43,2,False
6078360,29,329,14,0,False,False,43,2,False
6078360,29,192,15,0,False,False,43,2,False
6078360,30,1,1,1,False,False,54,22,True
6078360,30,260,2,1,False,False,54,22,True
6078360,30,442,3,1,False,False,54,22,True
6078360,30,317,4,1,False,False,54,22,True
6078360,30,387,5,1,False,False,54,22,True
6078360,30,237,6,1,False,False,54,22,True
6078360,30,329,7,1,False,False,54,22,True
6078360,30,449,8,1,False,True,54,22,True
6078360,30,136,9,1,False,False,54,22,True
6078360,30,430,10,2,True,False,54,22,True
6078360,30,661,11,1,False,False,54,22,True
6078360,30,470,12,0,False,False,54,22,False
6078360,30,261,13,0,False,False,54,22,False
6078360,30,547,14,0,False,False,54,22,False
6078360,30,192,15,0,False,False,54,22,False
6078360,31,470,1,1,False,False,57,1,True
6078360,31,317,2,1,False,False,57,1,True
6078360,31,442,3,1,False,False,57,1,True
6078360,31,684,4,1,False,False,57,1,True
6078360,31,237,5,1,False,False,57,1,True
6078360,31,329,6,2,True,False,57,1,True
6078360,31,449,7,1,False,True,57,1,True
6078360,31,387,8,1,False,False,57,1,True
6078360,31,485,9,1,False,False,57,1,True
6078360,31,136,10,1,False,False,57,1,True
6078360,31,661,11,1,False,False,57,1,True
6078360,31,1,12,0,False,False,57,1,False
6078360,31,430,13,0,False,False,57,1,False
6078360,31,192,14,0,False,False,57,1,False
6078360,31,261,15,0,False,False,57,1,False
6078360,32,139,1,1,False,False,62,10,True
6078360,32,151,2,1,False,False,62,10,True
6078360,32,11,3,1,False,False,62,10,True
6078360,32,411,4,1,False,False,62,10,True
6078360,32,82,5,1,False,False,62,10,True
6078360,32,21,6,1,False,False,62,10,True
6078360,32,157,7,1,False,False,62,10,True
6078360,32,449,8,2,True,False,62,10,True
6078360,32,624,9,1,False,False,62,10,True
6078360,32,430,10,1,False,True,62,10,True
6078360,32,249,11,1,False,False,62,10,True
6078360,32,341,12,0,False,False,62,10,False
6078360,32,699,13,0,False,False,62,10,False
6078360,32,477,14,0,False,False,62,10,False
6078360,32,72,15,0,False,False,62,10,False
6078360,33,139,1,1,False,False,79,14,True
6078360,33,411,2,1,False,False,79,14,True
6078360,33,11,3,1,False,False,79,14,True
6078360,33,151,4,1,False,False,79,14,True
6078360,33,477,5,1,False,False,79,14,True
6078360,33,21,6,1,False,False,79,14,True
6078360,33,157,7,1,False,False,79,14,True
6078360,33,449,8,2,True,False,79,14,True
6078360,33,82,9,1,False,False,79,14,True
6078360,33,624,10,1,False,False,79,14,True
6078360,33,430,11,1,False,True,79,14,True
6078360,33,341,12,0,False,False,79,14,False
6078360,33,699,13,0,False,False,79,14,False
6078360,33,249,14,0,False,False,79,14,False
6078360,33,72,15,0,False,False,79,14,False
6078360,34,139,1,1,False,False,28,0,True
6078360,34,411,2,1,False,False,28,0,True
6078360,34,11,3,1,False,False,28,0,True
6078360,34,151,4,1,False,False,28,0,True
6078360,34,21,5,1,False,False,28,0,True
6078360,34,699,6,1,False,False,28,0,True
6078360,34,449,7,2,True,False,28,0,True
6078360,34,82,8,1,False,False,28,0,True
6078360,34,624,9,1,False,False,28,0,True
6078360,34,249,10,1,False,False,28,0,True
6078360,34,430,11,1,False,True,28,0,True
6078360,34,341,12,0,False,False,28,0,False
6078360,34,157,13,0,False,False,28,0,False
6078360,34,477,14,0,False,False,28,0,False
6078360,34,72,15,0,False,False,28,0,False
6078360,35,139,1,1,False,False,46,16,True
6078360,35,151,2,1,False,False,46,16,True
6078360,35,11,3,1,False,False,46,16,True
6078360,35,411,4,1,False,False,46,16,True
6078360,35,82,5,1,False,False,46,16,True
6078360,35,21,6,1,False,False,46,16,True
6078360,35,157,7,1,False,False,46,16,True
6078360,35,449,8,2,True,False,46,16,True
6078360,35,624,9,1,False,False,46,16,True
6078360,35,430,10,1,False,True,46,16,True
6078360,35,249,11,1,False,False,46,16,True
6078360,35,341,12,0,False,False,46,16,False
6078360,35,699,13,0,False,False,46,16,False
6078360,35,477,14,0,False,False,46,16,False
6078360,35,72,15,0,False,False,46,16,False
6078360,36,139,1,1,False,False,62,14,True
6078360,36,151,2,1,False,False,62,14,True
6078360,36,11,3,1,False,False,62,14,True
6078360,36,411,4,1,False,False,62,14,True
6078360,36,417,5,1,False,False,62,14,True
6078360,36,21,6,1,False,False,62,14,True
6078360,36,16,7,1,False,False,62,14,True
6078360,36,449,8,1,False,True,62,14,True
6078360,36,691,9,1,False,False,62,14,True
6078360,36,430,10,2,True,False,62,14,True
6078360,36,249,11,1,False,False,62,14,True
6078360,36,341,12,0,False,False,62,14,False
6078360,36,547,13,0,False,False,62,14,False
6078360,36,348,14,0,False,False,62,14,False
6078360,36,72,15,0,False,False,62,14,False
6078360,37,341,1,1,False,False,80,12,True
6078360,37,411,2,1,False,False,80,12,True
6078360,37,10,3,1,False,False,80,12,True
6078360,37,151,4,1,False,False,80,12,True
6078360,37,21,5,1,False,False,80,12,True
6078360,37,16,6,2,True,False,80,12,True
6078360,37,449,7,1,False,True,80,12,True
6078360,37,417,8,1,False,False,80,12,True
6078360,37,547,9,1,False,False,80,12,True
6078360,37,691,10,1,False,False,80,12,True
6078360,37,430,11,1,False,False,80,12,True
6078360,37,139,12,0,False,False,80,12,False
6078360,37,249,13,0,False,False,80,12,False
6078360,37,348,14,0,False,False,80,12,False
6078360,37,72,15,0,False,False,80,12,False
6078360,38,341,1,1,False,False,45,2,True
6078360,38,348,2,1,False,False,45,2,True
6078360,38,10,3,1,False,False,45,2,True
6078360,38,151,4,1,False,False,45,2,True
6078360,38,72,5,1,False,False,45,2,True
6078360,38,547,6,1,False,False,45,2,True
6078360,38,449,7,2,False,True,45,2,True
6078360,38,417,8,1,False,False,45,2,True
6078360,38,691,9,1,False,False,45,2,True
6078360,38,249,10,1,False,False,45,2,True
6078360,38,430,11,1,False,False,45,2,True
6078360,38,139,12,0,False,False,45,2,False
6078360,38,21,13,0,False,False,45,2,False
6078360,38,411,14,0,False,False,45,2,False
6078360,38,16,15,0,True,False,45,2,False
