id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
337,8285,Sander Berge,14,959,0,0.0266237203031778,0,0.4598392639309168,1,11,2,0,M S,Fulham,0,0.0266237203031778,3.211645506322384,2.7891284339129925
338,8291,Daniel Podence,2,36,0,0.0448911525309085,0,0.0,1,0,0,0,S,Wolverhampton Wanderers,0,0.0448911525309085,0.0448911525309085,0.0
339,8384,Armando Broja,5,151,0,0.1044619902968406,0,0.1268101185560226,4,2,1,0,F S,Everton,0,0.1044619902968406,0.4809071496129036,0.2609364604577422
340,8430,Chris Richards,9,626,0,0.170906227082014,0,0.0,2,0,1,0,D S,Crystal Palace,0,0.170906227082014,1.265176763758063,1.265176763758063
341,8476,Jarrad Branthwaite,12,904,0,0.1163613349199295,0,0.0289231855422258,3,1,3,0,D S,Everton,0,0.1163613349199295,0.9946372341364622,0.9657140430063008
342,8489,Jorge Cuenca,4,93,0,0.0,0,0.0,0,0,0,0,D S,Fulham,0,0.0,0.6392984986305237,0.6392984986305237
343,8496,Tommy Doyle,16,398,0,0.2577824490144849,1,0.3475889293476939,7,7,1,0,M S,Wolverhampton Wanderers,0,0.2577824490144849,1.795129896141589,1.3062399234622717
344,8562,Luke Thomas,2,180,0,0.0337126962840557,0,0.0,1,0,0,0,D,Leicester,0,0.0337126962840557,0.0587538480758667,0.0587538480758667
345,8635,Sven Botman,1,90,0,0.0612529478967189,0,0.0,1,0,1,0,D,Newcastle United,0,0.0612529478967189,0.7234683036804199,0.7234683036804199
346,8666,Cheick Oumar Doucoure,12,368,0,0.3654052410274744,0,0.0139362784102559,7,1,1,0,M S,Crystal Palace,0,0.3654052410274744,3.0822978988289838,2.804858820512891
347,8719,Kalvin Phillips,11,695,0,0.3313258336856961,0,0.0947778727859258,7,2,1,1,M S,Ipswich,0,0.3313258336856961,1.6467431765049696,1.5372132565826178
348,8720,Jack Harrison,17,949,0,2.020585298538208,0,1.489334648475051,15,13,0,0,F M S,Everton,0,2.020585298538208,3.581396754831076,0.4163710866123438
349,8756,Dara O&#039;Shea,17,1509,0,0.8640200681984425,0,0.0,12,0,5,0,D,Ipswich,0,0.8640200681984425,4.47515980899334,4.465509951114655
350,8780,Joël Veltman,14,1216,0,0.1341365072876215,0,0.6578504517674446,3,4,3,0,D,Brighton,0,0.1341365072876215,5.106892930343747,4.366183031350374
351,8786,Stefan Ortega Moreno,7,630,0,0.0,0,0.0,0,0,1,0,GK,Manchester City,0,0.0,1.958579808473587,1.958579808473587
352,8808,Wataru Endo,8,47,0,0.0,0,0.0222582817077636,0,1,0,0,S,Liverpool,0,0.0,0.3969069942831993,0.3969069942831993
353,8831,Iyenoma Destiny Udogie,18,1451,0,0.3497059941291809,1,1.0145757123827934,5,13,2,0,D,Tottenham,0,0.3497059941291809,8.774845769628882,8.270193269476295
354,8852,Konstantinos Tsimikas,8,233,0,0.103669237345457,0,0.831640362739563,2,3,0,0,D S,Liverpool,0,0.103669237345457,1.668687229976058,1.5650180261582136
355,8858,Guglielmo Vicario,12,1080,0,0.0,0,0.0,0,0,1,0,GK,Tottenham,0,0.0,3.497948534786701,3.497948534786701
356,8905,Conor Townsend,1,1,0,0.0,0,0.0300765987485647,0,1,0,0,S,Ipswich,0,0.0,0.0300765987485647,0.0
357,8940,Antonee Robinson,20,1800,0,0.8373028449714184,7,2.9067366644740105,10,25,5,0,D M,Fulham,0,0.8373028449714184,11.045907489955423,9.534923657774923
358,8941,Jacob Ramsey,12,722,0,0.5220721643418074,2,1.8568173432722688,10,9,1,0,M S,Aston Villa,0,0.5220721643418074,5.980045937001705,4.237995717674494
359,8961,Rúben Dias,13,1081,0,0.9409118751063944,0,0.2133867554366588,13,5,3,0,D S,Manchester City,0,0.9409118751063944,7.740066260099411,7.593429416418076
360,8965,Vladimir Coufal,13,563,0,0.148698715493083,0,0.4130915999412536,4,5,2,0,D S,West Ham,0,0.148698715493083,2.399351578205824,2.158656980842352
361,9017,Malo Gusto,17,1246,0,1.408150065690279,1,0.793633196502924,17,12,3,0,D S,Chelsea,0,1.408150065690279,7.132180709391832,5.613626006990671
362,9098,Robert Sánchez,18,1620,0,0.0,0,0.0,0,0,4,0,GK,Chelsea,0,0.0,4.2721401285380125,4.2721401285380125
363,9105,Radu Dragusin,13,1028,0,0.1638362631201744,0,0.0162087045609951,4,1,1,0,D S,Tottenham,0,0.1638362631201744,4.062831653282046,4.046622948721051
364,9154,Elliot Anderson,19,1212,0,1.3789464347064495,5,3.406397287733853,22,27,5,0,M S,Nottingham Forest,0,1.3789464347064495,6.797252312302589,4.12353328615427
365,9251,Christian Walton,3,270,0,0.0,0,0.0168508626520633,0,1,0,0,GK,Ipswich,0,0.0,0.0168508626520633,0.0
366,9272,Filip Jorgensen,2,180,0,0.0,0,0.0,0,0,0,0,GK,Chelsea,0,0.0,0.4593993276357651,0.4593993276357651
367,9284,Jakub Moder,3,3,0,0.0,0,0.2036565337330103,0,3,0,0,S,Brighton,0,0.0,0.1331212073564529,0.0772198848426342
368,9406,Nathan Broadhead,6,208,0,0.3534449357539415,0,0.5587181225419044,5,3,1,0,M S,Ipswich,0,0.3534449357539415,0.9591561052948236,0.4704644242301583
369,9415,Jaden Philogene-Bidace,11,308,0,0.5981500707566738,0,0.0888913124799728,7,1,2,1,M S,Aston Villa,0,0.5981500707566738,1.718831205740571,1.3916381560266018
370,9451,Chimuanya Ugochukwu,10,451,0,0.4843828231096267,0,0.2545429598540067,2,4,2,0,M S,Southampton,0,0.4843828231096267,1.5774707235395908,1.4994380809366703
371,9509,Daniel Jebbison,2,12,0,0.0,0,0.0211734101176261,0,1,0,0,S,Bournemouth,0,0.0,0.0211734101176261,0.0
372,9512,Valentino Livramento,19,1321,0,0.0231022592633962,0,0.5088892746716738,1,8,0,0,D S,Newcastle United,0,0.0231022592633962,6.799759835004807,6.434717774391174
373,9554,Tim Iroegbunam,6,380,0,0.1938968524336815,0,0.0972806364297866,4,2,2,0,M S,Everton,0,0.1938968524336815,1.504760891199112,1.2135834842920303
374,9556,William Osula,6,24,0,0.0,0,0.0802507027983665,0,1,0,0,S,Newcastle United,0,0.0,0.0802507027983665,0.0
375,9630,Kamaldeen Sulemana,9,139,0,0.0694599710404872,0,0.0177782252430915,2,1,0,0,F S,Southampton,0,0.0694599710404872,0.1105222459882497,0.0232840497046709
376,9676,David Raya,20,1800,0,0.0,0,0.0,0,0,2,0,GK,Arsenal,0,0.0,3.3184452280402184,3.3184452280402184
377,9677,Kristoffer Ajer,10,729,0,0.7998774945735931,0,0.8169393986463547,3,4,3,0,D S,Brentford,0,0.7998774945735931,2.9346325956285,1.4071312882006168
378,9681,Frank Onyeka,2,18,0,0.0,0,0.0,0,0,0,0,S,Brentford,0,0.0,0.0,0.0
379,9685,Mads Roerslev,16,811,0,0.1007455354556441,1,1.474800769239664,2,10,1,0,D S,Brentford,0,0.1007455354556441,3.623039837926626,2.32876792922616
380,9739,Kiernan Dewsbury-Hall,5,33,0,0.0,0,0.1097568497061729,0,1,0,0,S,Chelsea,0,0.0,0.2226743251085281,0.1129174754023552
381,9740,José Sá,13,1170,0,0.0,0,0.0241384115070104,0,1,1,0,GK,Wolverhampton Wanderers,0,0.0,0.496204350143671,0.4720659386366606
382,9752,Jesper Lindstrom,15,630,0,1.3704962767660618,0,1.2476792074739933,23,11,0,0,M S,Everton,0,1.3704962767660618,2.295572305098176,1.2180911302566528
383,9958,Yerson Mosquera,5,448,0,0.4660062603652477,0,0.094501007348299,2,2,2,0,D,Wolverhampton Wanderers,0,0.4660062603652477,1.0699441889300942,0.9818695159628988
384,10004,Romeo Lavia,9,502,0,0.081313781440258,1,0.6860748287290335,1,6,3,0,M S,Chelsea,0,0.081313781440258,1.7745675146579742,1.1158712208271029
385,10012,Jakub Kiwior,8,307,0,0.0,0,0.0577365979552269,0,1,0,0,D S,Arsenal,0,0.0,0.1156289763748645,0.0578923784196376
386,10025,Lamare Bogarde,3,222,0,0.0,0,0.1534022986888885,0,1,1,0,D,Aston Villa,0,0.0,1.7147477380931375,1.5613454096019268
387,10036,Jeremy Sarmiento,1,4,0,0.0,0,0.0,0,0,0,0,S,Brighton,0,0.0,0.0974678918719291,0.0974678918719291
388,10050,Micky van de Ven,9,797,0,0.3507599122822284,2,1.1784075498580933,5,2,4,0,D,Tottenham,0,0.3507599122822284,4.654985398054123,3.4765779078006744
389,10053,Paris Maghoma,5,63,0,0.0,0,0.0,0,0,0,0,S,Brentford,0,0.0,0.5889461413025856,0.5889461413025856
390,10072,Samuel Edozie,2,57,0,0.0,0,0.0817131176590919,0,1,1,0,S,Southampton,0,0.0,0.6017810702323914,0.5200679302215576
391,10120,Conor Bradley,8,222,0,0.8963687121868134,0,0.0,6,0,1,0,D S,Liverpool,0,0.8963687121868134,2.760086080059409,1.9060290586203337
392,10126,James McAtee,4,34,0,0.0713835656642913,0,0.0,1,0,0,0,S,Manchester City,0,0.0713835656642913,0.5828315988183022,0.5114480331540108
393,10166,Kasey McAteer,9,334,0,1.094793302938342,1,0.1352837402373552,6,2,0,0,M S,Leicester,0,1.094793302938342,2.018008194863796,0.822363555431366
394,10184,Archie Gray,13,585,0,0.0294456556439399,0,0.0,1,0,0,0,D S,Tottenham,0,0.0294456556439399,1.9386551603674889,1.9092095009982584
395,10187,Jarell Quansah,5,220,0,0.0,0,0.0,0,0,1,0,D S,Liverpool,0,0.0,1.189561054110527,1.189561054110527
396,10216,Lewis Hall,20,1588,0,0.437421016395092,2,3.28200801089406,8,26,3,0,D S,Newcastle United,0,0.437421016395092,11.072141662240028,9.22118653357029
397,10291,Vitalii Mykolenko,17,1465,0,0.4186557461507618,0,0.6152313053607941,10,11,2,0,D,Everton,0,0.4186557461507618,3.4257530700415373,2.6426145024597645
398,10292,Nathan Patterson,4,75,0,0.0711022391915321,0,0.359506081789732,1,2,0,0,S,Everton,0,0.0711022391915321,0.4660251438617706,0.3949229046702385
399,10293,Toti,16,1272,0,0.0476552154868841,1,0.7494171150028706,2,4,4,0,D S,Wolverhampton Wanderers,0,0.0476552154868841,2.7016988713294268,2.554805127903819
400,10301,Jens Cajuste,14,863,0,0.0996339507400989,0,0.2355429194867611,3,5,2,0,M S,Ipswich,0,0.0996339507400989,2.417668852955103,2.1623890437185764
401,10327,Chiquinho,1,5,0,0.0,0,0.0162079948931932,0,1,0,0,S,Wolverhampton Wanderers,0,0.0,0.0610991492867469,0.0610991492867469
402,10564,Leny Yoro,7,238,0,0.9297481179237366,0,0.0,3,0,1,0,D S,Manchester United,0,0.9297481179237366,1.7859377637505531,0.9733273554593324
403,10696,Noussair Mazraoui,20,1540,0,0.4152198014780879,1,0.2685277024284005,9,6,1,0,D S,Manchester United,0,0.4152198014780879,5.390054926276207,4.854259416460991
404,10697,Ryan Gravenberch,19,1659,0,0.939044595696032,2,1.84034660179168,9,16,4,0,M,Liverpool,0,0.939044595696032,11.432605363428593,10.19891307875514
405,10718,Jay Stansfield,1,1,0,0.0,0,0.0,0,0,0,0,S,Fulham,0,0.0,0.0,0.0
406,10721,Sepp van den Berg,16,1351,0,0.6897393986582756,0,0.1345648877322673,8,3,1,0,D S,Brentford,0,0.6897393986582756,5.24179504159838,4.689376019872725
407,10747,James Hill,4,162,0,0.0154579207301139,1,0.3279608786106109,1,2,0,0,D S,Bournemouth,0,0.0154579207301139,1.243359424173832,0.953218400478363
408,10758,Harry Toffolo,3,32,0,0.0225998293608427,0,0.0,1,0,0,0,S,Nottingham Forest,0,0.0225998293608427,0.0225998293608427,0.0
409,10764,Djed Spence,8,406,0,0.0692709982395172,1,0.9972006380558014,2,4,1,1,D S,Tottenham,0,0.0692709982395172,2.213754430413246,2.1058605536818504
410,10803,Tyrell Malacia,2,94,0,0.0,0,0.0620109774172306,0,1,1,0,D,Manchester United,0,0.0,0.0620109774172306,0.0
411,10805,Levi Colwill,19,1710,0,0.6841070055961609,1,0.7882400555536151,4,6,5,0,D,Chelsea,0,0.6841070055961609,9.000855267047882,8.243036061525345
412,10807,Jan Paul van Hecke,18,1522,0,0.4464728459715843,1,0.8989512696862221,9,9,4,0,D S,Brighton,0,0.4464728459715843,7.7947295773774385,7.394734205678105
413,10822,Wilson Odobert,3,167,0,0.7416317705065012,0,0.050035580061376,6,3,0,0,F S,Tottenham,0,0.7416317705065012,1.5612449571490288,0.8033932447433472
414,10864,Marcos Senesi,11,937,0,0.6097416877746582,0,0.2382868472486734,1,5,4,0,D,Bournemouth,0,0.6097416877746582,3.306394062936306,3.126461744308472
415,10913,André Onana,20,1800,0,0.0,0,0.3146860003471374,0,1,0,0,GK,Manchester United,0,0.0,3.610639746300876,3.295953775756061
416,10945,Santiago Bueno,13,1066,0,0.3284060172736645,0,0.0,6,0,0,0,D S,Wolverhampton Wanderers,0,0.3284060172736645,3.376955971121788,3.3574342876672745
417,11000,Matheus Nunes,12,529,0,0.2889446690678596,3,1.6259468756616116,4,13,1,0,D M S,Manchester City,0,0.2889446690678596,3.473604880273342,2.153635583817959
418,11058,Julio Enciso,11,275,0,0.9765057731419802,0,0.3216366823762655,20,5,0,0,M S,Brighton,0,0.9765057731419802,1.9163750130683184,0.956586927175522
419,11094,Antony,6,72,0,0.1277680601924657,0,0.1361095430329442,4,2,0,0,S,Manchester United,0,0.1277680601924657,0.3072548992931843,0.1582768820226192
420,11146,Ryan Trevitt,1,1,0,0.0,0,0.0,0,0,0,0,S,Brentford,0,0.0,0.0,0.0
421,11164,Martial Godo,1,12,0,0.0,0,0.0,0,0,0,0,S,Fulham,0,0.0,0.0,0.0
422,11167,Chadi Riad,1,90,0,0.0,0,0.0,0,0,0,0,D,Crystal Palace,0,0.0,0.3966957628726959,0.3966957628726959
423,11174,Kobbie Mainoo,14,1112,0,0.4083528630435467,0,1.5023156981915236,9,12,5,0,M S,Manchester United,0,0.4083528630435467,4.273955091834068,2.363286525011062
424,11297,Carlos Alcaraz,1,5,0,0.0393431074917316,0,0.0502568297088146,1,1,0,0,S,Southampton,0,0.0393431074917316,0.0720905885100364,0.0327474772930145
425,11305,Mykhailo Mudryk,7,133,0,0.1225307434797287,0,1.0799011290073397,1,2,0,0,M S,Chelsea,0,0.1225307434797287,1.4741904512047768,0.2717585638165474
426,11310,Brajan Gruda,10,330,0,0.2158683538436889,0,0.4573804922401905,3,9,0,0,M S,Brighton,0,0.2158683538436889,1.493221152573824,1.054868882521987
427,11317,Danilo,1,14,0,0.0,0,0.0,0,0,0,0,M,Nottingham Forest,0,0.0,0.0,0.0
428,11359,James Bree,7,308,0,0.037849772721529,0,0.5414044335484505,1,6,0,0,D S,Southampton,0,0.037849772721529,1.03216459043324,0.8796411138027906
429,11360,Paul Onuachu,10,321,0,1.6396595714613795,0,0.1846133284270763,13,3,1,0,F S,Southampton,0,1.6396595714613795,2.045417727902532,0.2621329948306083
430,11367,Victor Kristiansen,17,1498,0,0.0,1,1.3335766643285751,0,13,1,0,D,Leicester,0,0.0,4.57586857303977,4.3678821586072445
431,11383,Renato Veiga,7,143,0,0.1354483440518379,0,0.0,3,0,2,0,M S,Chelsea,0,0.1354483440518379,0.8124905750155449,0.798570029437542
432,11385,Yasin Ayari,17,1029,0,1.4729243963956833,0,1.385751836001873,15,16,3,0,M S,Brighton,0,1.4729243963956833,4.892752707004547,3.5515116788446903
433,11386,Lewis Miley,2,6,0,0.0,0,0.0,0,0,0,0,S,Newcastle United,0,0.0,0.0,0.0
434,11409,Kaelan Casey,1,1,0,0.0,0,0.0,0,0,0,0,S,West Ham,0,0.0,0.0,0.0
435,11486,Illia Zabarnyi,20,1800,0,0.7015157639980316,0,0.4145828243345022,5,9,2,0,D,Bournemouth,0,0.7015157639980316,4.5584532674402,4.349311938509345
436,11618,Samuel Amo-Ameyaw,2,21,0,0.0327474772930145,0,0.0393431074917316,1,1,1,0,S,Southampton,0,0.0327474772930145,0.0720905885100364,0.0
437,11633,Marc Guiu,2,25,0,0.0,0,0.0,0,0,0,0,S,Chelsea,0,0.0,0.0,0.0
438,11711,Bart Verbruggen,18,1620,0,0.0,0,0.0,0,0,2,0,GK,Brighton,0,0.0,2.603173017501831,2.603173017501831
439,11719,Chiedozie Ogbene,5,237,0,0.0,0,0.0733897127211093,0,2,0,0,M S,Ipswich,0,0.0,0.0863979430869221,0.0130082303658127
440,11728,Calvin Bassey,19,1710,0,0.390890727750957,0,0.0593466376885771,8,2,5,0,D,Fulham,0,0.390890727750957,5.414823208935559,5.320438046939671
441,11745,Julián Araujo,8,353,0,0.0,0,0.0,0,0,1,0,D S,Bournemouth,0,0.0,1.139654466882348,1.139654466882348
442,11766,Manuel Ugarte,14,802,0,0.1583591848611831,0,1.0880601955577731,4,6,5,0,M S,Manchester United,0,0.1583591848611831,4.02390614990145,3.968395547941327
443,11772,Yehor Yarmolyuk,15,479,0,0.6245861873030663,0,0.152638778090477,6,4,2,0,M S,Brentford,0,0.6245861873030663,1.72897819429636,1.0701240077614784
444,11807,Ian Maatsen,15,262,0,0.089084337465465,1,1.5999891757965088,4,10,1,0,D S,Aston Villa,0,0.089084337465465,3.772455148398876,3.338880986906588
445,11815,Ben Brereton Díaz,10,438,0,1.3112603276968002,0,0.1556207612156868,11,3,1,0,F M S,Southampton,0,1.3112603276968002,2.001358740031719,0.5646974295377731
446,11926,Edson Álvarez,16,965,0,0.1935031358152628,0,0.4456529235467314,7,9,4,1,D M S,West Ham,0,0.1935031358152628,3.033104158937931,2.540186470374465
447,12014,Jake O&#039;Brien,2,25,0,0.0,0,0.0,0,0,1,0,S,Everton,0,0.0,0.1042647957801818,0.1042647957801818
448,12136,Kim Ji-Soo,2,18,0,0.0,0,0.0,0,0,0,0,S,Brentford,0,0.0,0.0,0.0
449,12149,Alex Scott,8,261,0,0.0798612916842103,0,0.2395208366215229,3,5,0,0,M S,Bournemouth,0,0.0798612916842103,1.694986336864531,1.3756042569875715
450,12193,Alfie Dorrington,1,9,0,0.0,0,0.0,0,0,0,0,S,Tottenham,0,0.0,0.0,0.0
451,12272,Myles Lewis-Skelly,6,242,0,0.0,0,0.1561692170798778,0,3,1,0,D S,Arsenal,0,0.0,1.0222936384379864,0.9865109734237194
452,12358,Oliver Scarles,2,28,0,0.0,0,0.0,0,0,0,0,S,West Ham,0,0.0,0.0,0.0
453,12409,Adam Wharton,8,635,0,0.2038054820150137,0,0.6202060170471668,9,8,0,0,M,Crystal Palace,0,0.2038054820150137,2.200185479596257,1.6853581918403506
454,12410,Joshua King,3,73,0,0.0,0,0.0702220797538757,0,2,0,0,M S,Fulham,0,0.0,0.0871671438217163,0.0169450659304857
455,12461,Toby Collyer,1,39,0,0.0,0,0.0173933897167444,0,1,0,0,S,Manchester United,0,0.0,0.5418434739112854,0.5244500637054443
456,12535,Josh Acheampong,1,90,0,0.1314869672060012,0,0.0,1,0,0,0,D,Chelsea,0,0.1314869672060012,0.3087906539440155,0.3087906539440155
457,12595,Hákon Valdimarsson,1,55,0,0.0,0,0.0,0,0,0,0,S,Brentford,0,0.0,0.2378901988267898,0.2378901988267898
458,12603,Mikey Moore,4,81,0,0.0523733422160148,0,0.0,1,0,0,0,F S,Tottenham,0,0.0523733422160148,0.3548663482069969,0.302493005990982
459,12633,Yunus Konak,5,14,0,0.1090388596057891,0,0.0,1,0,0,0,S,Brentford,0,0.1090388596057891,0.1090388596057891,0.0
460,12745,Jacob Greaves,11,990,0,0.7904482921585441,0,0.0144819160923361,6,1,2,0,D,Ipswich,0,0.7904482921585441,2.0834639221429825,2.0834639221429825
461,12746,Luke Woolfenden,8,639,0,0.0580514557659626,0,0.0,1,0,1,0,D S,Ipswich,0,0.0580514557659626,0.5768084367737174,0.5768084367737174
462,12747,Massimo Luongo,5,147,0,0.0,0,0.0,0,0,0,0,M S,Ipswich,0,0.0,0.0,0.0
463,12749,Wes Burns,16,862,0,0.3216203264892101,1,2.1322796642780304,6,9,1,0,M S,Ipswich,0,0.3216203264892101,2.8386437837034464,0.8844360280781984
464,12751,Ali Al-Hamadi,11,98,0,0.5323996320366859,0,0.0784954708069562,4,2,3,0,S,Ipswich,0,0.5323996320366859,0.6907828329131007,0.2454970953986048
465,12753,Marcus Harness,2,37,0,0.0,0,0.0,0,0,0,0,S,Ipswich,0,0.0,0.0,0.0
466,12755,Cameron Burgess,9,810,0,0.4364328347146511,1,0.1745425090193748,8,3,0,0,D,Ipswich,0,0.4364328347146511,2.678005993366241,2.5034634843468666
467,12757,Harrison Armstrong,3,41,0,0.2571773827075958,0,0.0711022391915321,1,1,1,0,S,Everton,0,0.2571773827075958,0.3282796144485473,0.0
468,12762,Joe Lumley,3,270,0,0.0,0,0.0,0,0,0,0,GK,Southampton,0,0.0,0.1313364058732986,0.1313364058732986
469,12763,Nathan Wood,7,575,0,0.2937855720520019,0,0.0214793030172586,2,1,2,0,D S,Southampton,0,0.2937855720520019,2.343526244163513,2.3220469430089
470,12765,Eric da Silva Moreira,2,27,0,0.0,0,0.0,0,0,0,0,S,Nottingham Forest,0,0.0,0.0,0.0
471,12766,Jota Silva,19,522,0,0.6724009271711111,1,2.3472013156861067,9,11,3,0,M S,Nottingham Forest,0,0.6724009271711111,2.334854608401656,0.354409116320312
472,12774,Andy Irving,6,46,0,0.0210413821041584,0,0.0,1,0,1,0,S,West Ham,0,0.0210413821041584,0.5832629948854446,0.5622216165065765
473,12775,Kosta Nedeljkovic,4,106,0,0.0,0,0.0,0,0,0,0,S,Aston Villa,0,0.0,0.1670051552355289,0.1670051552355289
474,12910,Mads Hermansen,16,1398,0,0.0,0,0.0,0,0,0,0,GK,Leicester,0,0.0,2.122478913515806,2.122478913515806
475,12911,Abdul Fatawu,11,571,0,0.466048689559102,2,1.4724965319037435,13,6,0,0,D F M S,Leicester,0,0.466048689559102,2.3615895370021462,1.3566849753260612
476,12912,Lucas Bergvall,13,263,0,0.1379248462617397,0,0.3721212334930897,2,2,2,0,M S,Tottenham,0,0.1379248462617397,2.5206818096339703,2.3827569633722305
477,12946,Roman Dixon,1,90,0,0.0,0,0.0,0,0,0,0,D,Everton,0,0.0,0.0885984823107719,0.0885984823107719
478,12947,George Edmundson,1,1,0,0.0,0,0.0,0,0,0,0,S,Ipswich,0,0.0,0.0,0.0
479,13019,Jack Clarke,16,504,0,1.0579534322023392,2,1.3333584796637297,11,9,1,0,M S,Ipswich,0,1.0579534322023392,2.515116393566132,0.366534985601902
480,13022,André,15,1005,0,0.053701258264482,0,0.2009645588696003,2,6,2,0,M S,Wolverhampton Wanderers,0,0.053701258264482,4.017958581447601,3.8231965489685535
481,13026,Luis Guilherme,4,30,0,0.0199884455651044,0,0.0302807167172431,1,1,0,0,S,West Ham,0,0.0199884455651044,0.0199884455651044,0.0
482,13039,Asher Agbinone,2,2,0,0.0151914963498711,0,0.0238666459918022,1,1,0,0,S,Crystal Palace,0,0.0151914963498711,0.0369486222043633,0.0130819762125611
483,13060,Ross Stewart,4,120,0,0.1297784633934497,0,0.0,2,0,1,0,F S,Southampton,0,0.1297784633934497,0.1929480768740177,0.1378177404403686
484,13067,Jayden Meghoma,1,3,0,0.0,0,0.0,0,0,0,0,S,Brentford,0,0.0,0.0,0.0
485,13068,Morato,13,369,0,0.0,0,0.0,0,0,0,0,D S,Nottingham Forest,0,0.0,0.6764881927520037,0.6764881927520037
486,13092,Carlos Forbs,9,209,0,0.1455498486757278,0,0.0350774861872196,2,1,2,0,M S,Wolverhampton Wanderers,0,0.1455498486757278,0.4441770389676094,0.2983671277761459
487,13103,Vítezslav Jaros,1,9,0,0.0,0,0.0,0,0,0,0,S,Liverpool,0,0.0,0.0,0.0
488,13117,Alfie Pond,1,1,0,0.0,0,0.0,0,0,0,0,S,Wolverhampton Wanderers,0,0.0,0.0,0.0
489,13127,Will Lankshear,2,5,0,0.0,0,0.0,0,0,0,0,S,Tottenham,0,0.0,0.0,0.0
490,13130,Caleb Kporha,2,5,0,0.0,0,0.0,0,0,0,0,S,Crystal Palace,0,0.0,0.0719930911436677,0.0719930911436677
491,13133,Harry Clarke,7,378,0,0.0565143525600433,0,0.0654058307409286,1,1,1,1,D S,Ipswich,0,0.0565143525600433,1.269033445045352,1.269033445045352
492,13134,Ryan Manning,11,688,0,0.1521907858550548,0,1.2890751957893372,3,13,1,0,D M S,Southampton,0,0.1521907858550548,3.6001353785395622,2.5176867991685867
493,13156,Pedro Lima,1,61,0,0.0,0,0.0718730613589286,0,2,0,0,D,Wolverhampton Wanderers,0,0.0,0.0856276303529739,0.0547929070889949
494,13185,Jahmai Simpson-Pusey,2,94,0,0.0,0,0.0,0,0,1,0,D S,Manchester City,0,0.0,1.0117364432662723,1.0117364432662723
495,13222,Thiago,4,119,0,0.0886685028672218,0,0.1144553758203983,1,2,0,0,F S,Brentford,0,0.0886685028672218,0.6471151188015938,0.4439912438392639
496,13239,Ronnie Edwards,1,7,0,0.0,0,0.0,0,0,0,0,S,Southampton,0,0.0,0.0,0.0
497,13242,Ben Winterburn,1,5,0,0.0,0,0.0,0,0,0,0,S,Bournemouth,0,0.0,0.0,0.0
498,13301,Jakub Stolarczyk,3,270,0,0.0,0,0.0,0,0,0,0,GK,Leicester,0,0.0,0.7009682655334473,0.7009682655334473
499,13302,Will Alves,1,1,0,0.0,0,0.0,0,0,0,0,S,Leicester,0,0.0,0.0,0.0
