assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team
16,0,0,5,0,27.8,560,0.08,0.32,0.24,1.08,194,1,0,6.7,6.0,2025-01-04,90,0,0,0,0,0,0,0,False,7,0,0,0,0,20,0,77544,1,1,1,33.0,2,-4569,3197,7766,62,False,0,0,4,0.3614662587642669,90,AMR,Crystal Palace,Chelsea,1,1,26795,2024,697181,0.1312825232744217,0,2,0,0.3614662587642669,0.4430083036422729,0.1237018480896949,Chelsea
17,0,0,5,0,0.3,560,0.0,0.0,0.0,0.17,208,0,0,0.3,2.4,2025-01-14,9,0,0,0,0,0,0,0,False,3,0,0,0,0,21,0,74452,0,2,2,0.0,1,-3782,2545,6327,62,True,0,0,0,0.0,4,Sub,Chelsea,Bournemouth,2,2,26809,2024,699121,0.0,0,0,0,0.0,0.0411894060671329,0.0411894060671329,Chelsea
18,0,0,8,0,16.6,560,0.08,0.08,0.0,0.63,213,1,0,3.4,5.8,2025-01-20,61,0,0,0,0,0,0,0,False,20,0,0,0,0,22,0,71363,1,1,3,12.0,2,-3408,1235,4643,62,True,0,0,0,0.0,69,AML,Chelsea,Wolverhampton Wanderers,3,1,26814,2024,701009,0.0561528615653514,0,1,0,0.0,0.1428624093532562,0.0867095440626144,Chelsea
19,0,0,3,0,1.3,560,0.01,0.01,0.0,0.25,227,1,0,0.2,0.8,2025-01-25,17,0,0,0,0,0,0,0,False,13,0,0,0,0,23,0,68017,0,1,3,0.0,1,-3788,1118,4906,62,False,0,0,0,0.0,15,Sub,Manchester City,Chelsea,3,1,26828,2024,701675,0.0,0,0,0,0.0,0.0,0.0,Chelsea
20,0,1,26,0,6.8,560,0.08,0.28,0.2,0.93,234,0,1,7.8,38.6,2025-02-03,38,0,0,0,0,0,0,0,False,19,0,0,0,0,24,0,66734,0,1,2,33.0,7,-1818,1259,3077,62,True,0,1,3,0.3636596202850342,35,Sub,Chelsea,West Ham,2,1,26835,2024,704448,0.0,0,0,1,0.3636596202850342,0.3641853630542755,0.0199537090957164,Chelsea
21,0,0,-3,0,14.0,560,0.02,0.19,0.17,0.59,242,3,0,3.6,8.6,2025-02-14,64,0,0,0,0,0,0,0,False,5,0,0,0,0,25,0,68457,1,0,3,13.0,2,802,3355,2553,62,False,0,0,2,0.3167103826999664,69,AML,Brighton,Chelsea,3,0,26843,2024,705897,0.0275193266570568,0,1,0,0.3167103826999664,0.3442297279834747,0.2787913084030151,Chelsea
22,1,0,22,0,47.9,560,0.5,1.05,0.55,2.33,252,2,0,12.7,26.0,2025-02-22,90,0,0,0,0,0,0,0,False,2,0,0,0,0,26,0,69201,1,1,2,53.0,5,463,2722,2259,62,False,0,0,4,0.3958378732204437,90,FW,Aston Villa,Chelsea,2,1,26854,2024,708097,1.1404213905334473,1,4,0,0.3958378732204437,1.6834241151809692,0.1809329539537429,Chelsea
23,1,0,37,1,24.8,560,0.24,0.3,0.06,0.57,268,0,1,9.9,51.4,2025-02-25,67,0,0,0,0,0,0,0,False,17,0,0,0,0,27,0,177479,1,0,4,23.0,11,105665,108890,3225,62,True,0,1,1,0.1034179404377937,70,FW,Chelsea,Southampton,4,0,26869,2024,709004,0.2581562399864197,1,1,1,0.1034179404377937,0.4891659319400787,0.3857479989528656,Chelsea
24,0,0,14,1,53.0,560,0.14,0.21,0.07,0.1,273,0,0,8.1,12.2,2025-03-09,90,0,0,0,0,0,0,0,False,11,0,0,0,0,28,0,281841,1,0,1,16.0,3,99506,109525,10019,63,True,0,0,1,0.067296914756298,90,FW,Chelsea,Leicester,1,0,26874,2024,711976,0.2552497088909149,0,4,0,0.067296914756298,0.4570551216602325,0.1345084905624389,Chelsea
25,0,0,1,0,11.4,560,0.06,0.14,0.08,0.71,281,1,0,2.0,1.2,2025-03-16,90,0,0,0,0,0,0,0,False,1,0,0,0,0,29,0,240769,1,0,1,7.0,1,-17492,14301,31793,63,False,1,0,3,0.0757351890206337,90,FW,Arsenal,Chelsea,1,0,26883,2024,713677,0.0,0,0,0,0.0757351890206337,0.091923214495182,0.0161880310624837,Chelsea
26,0,0,15,1,33.9,560,0.08,0.13,0.05,0.79,296,0,0,5.2,7.6,2025-04-03,90,0,0,0,0,0,0,0,False,18,0,0,0,0,30,0,216418,1,0,1,10.0,2,-44696,8591,53287,63,True,1,0,2,0.0763652846217155,90,AMR,Chelsea,Tottenham,1,0,26897,2024,716272,0.3605043590068817,0,2,0,0.0763652846217155,0.5050815939903259,0.0682119354605674,Chelsea
27,0,0,10,0,28.1,560,0.05,0.27,0.22,0.66,302,0,0,7.6,12.8,2025-04-06,31,0,0,0,0,0,0,0,False,4,0,0,0,0,31,0,187837,0,0,0,35.0,1,-28770,2514,31284,62,False,0,0,4,0.1723901629447937,29,Sub,Brentford,Chelsea,0,0,26903,2024,717473,0.0552441217005252,0,1,0,0.1723901629447937,0.3748111426830292,0.2024209946393966,Chelsea
28,0,1,29,0,94.4,560,0.63,0.78,0.15,1.07,314,2,0,15.4,32.8,2025-04-13,90,0,0,0,0,0,0,0,False,10,0,0,0,0,32,0,169773,1,2,2,27.0,3,-17983,4275,22258,62,True,0,0,5,0.1288903355598449,90,AML,Chelsea,Ipswich,2,2,26915,2024,719222,0.8043406009674072,0,5,0,0.1288903355598449,1.3389794826507568,1.0582504272460938,Chelsea
29,0,3,48,0,37.3,560,0.1,0.39,0.29,0.25,325,1,1,14.1,55.8,2025-04-20,90,0,0,0,0,0,0,0,False,9,0,0,0,0,33,0,132995,1,2,1,48.0,10,-32249,726,32975,61,False,0,1,3,0.2788331806659698,90,AML,Fulham,Chelsea,1,2,26926,2024,720966,0.0197261534631252,0,2,1,0.2788331806659698,0.298559308052063,0.0,Chelsea
30,0,0,11,1,21.0,560,0.05,0.05,0.0,0.44,334,0,0,3.5,11.8,2025-04-26,90,0,0,0,0,0,0,0,False,8,0,0,0,0,34,0,194528,1,0,1,2.0,3,29253,34260,5007,61,True,0,0,0,0.0,90,DMR,Chelsea,Everton,1,0,26935,2024,722370,0.0416592098772525,0,1,0,0.0,0.0970963612198829,0.0970963612198829,Chelsea
31,1,0,19,0,26.8,560,0.41,0.59,0.18,1.05,345,1,0,6.6,22.6,2025-05-04,90,0,0,0,0,0,0,0,False,12,0,0,0,0,35,0,152053,1,1,3,17.0,5,-15927,2643,18570,61,True,0,0,3,0.1947538703680038,90,AMR,Chelsea,Liverpool,3,1,26948,2024,724909,0.435499757528305,1,2,0,0.1947538703680038,0.9183999300003052,0.4312436282634735,Chelsea
32,0,0,16,0,9.3,560,0.06,0.26,0.2,1.57,356,2,0,3.0,6.6,2025-05-11,90,0,0,0,0,0,0,0,False,15,0,0,0,0,36,0,149795,1,0,2,14.0,2,-2545,8616,11161,61,False,0,0,2,0.2132540494203567,90,AMR,Newcastle United,Chelsea,2,0,26957,2024,726470,0.0,0,0,0,0.2132540494203567,0.3012381196022033,0.0879840776324272,Chelsea
33,0,0,5,1,18.5,560,0.05,0.07,0.02,0.29,365,0,0,4.3,5.8,2025-05-16,90,0,0,0,0,0,0,0,False,14,0,0,0,0,37,0,178371,1,0,1,19.0,3,25457,31651,6194,61,True,0,0,1,0.0459916405379772,90,AMR,Chelsea,Manchester United,1,0,26966,2024,727541,0.0207535289227962,0,1,0,0.0459916405379772,0.3512160778045654,0.3052244186401367,Chelsea
34,1,0,10,1,13.4,560,0.01,0.34,0.33,0.74,377,0,0,3.9,12.6,2025-05-25,77,0,0,0,0,0,0,0,False,16,0,0,0,0,38,0,162969,1,1,0,13.0,6,-11775,6306,18081,61,False,0,0,2,0.8272581100463867,79,FW,Nottingham Forest,Chelsea,0,1,26972,2024,729995,0.4844356775283813,1,1,0,0.8272581100463867,0.4927915036678314,0.0,Chelsea
