assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position
10,1,0,16,0,58.9,495,0.17,0.17,0.0,1.74,108,2,0,10.0,37.0,2024-11-10,90,0,0,0,0,0,0,0,False,10,0,0,0,0,11,0,3011411,1,2,1,4.0,4,2005,106969,104964,55,True,0,495,,,0,0,0.0,90,DR,Tottenham,Ipswich,1,2,26709,2024,687283,0.2522985637187958,1,4,0,0.0,0.7188501954078674,0.7188501954078674,6912,Tottenham,Pedro Porro,Pedro Porro,DEF
11,0,2,42,1,6.1,495,0.01,0.32,0.31,2.14,118,0,1,8.3,60.2,2024-11-23,90,0,0,0,0,0,0,0,False,13,0,0,0,0,12,0,2774570,1,4,0,17.0,14,-222922,36674,259596,55,False,0,495,,,1,1,0.449903666973114,90,DR,Manchester City,Tottenham,0,4,26720,2024,688682,0.0,0,0,1,0.449903666973114,0.9486656785011292,0.4987619817256927,6912,Tottenham,Pedro Porro,Pedro Porro,DEF
12,0,0,11,0,19.4,495,0.07,0.14,0.07,1.38,128,1,0,3.2,8.6,2024-12-01,90,0,0,0,0,0,0,0,False,9,0,0,0,0,13,0,3244527,1,1,1,4.0,2,415808,435969,20161,55,True,0,495,,,0,2,0.0486477650701999,90,DR,Tottenham,Fulham,1,1,26729,2024,690612,0.0144567592069506,0,1,0,0.0486477650701999,0.0269283186644315,0.0,6912,Tottenham,Pedro Porro,Pedro Porro,DEF
13,0,0,5,0,1.3,495,0.0,0.06,0.06,2.16,133,0,0,2.0,11.4,2024-12-05,28,0,0,0,0,0,0,0,False,3,0,0,0,0,14,0,3338235,0,0,1,7.0,1,104846,168431,63585,56,False,0,495,,,0,1,0.0399143919348716,27,Sub,Bournemouth,Tottenham,1,0,26732,2024,691659,0.0,0,0,0,0.0399143919348716,0.0,0.0,6912,Tottenham,Pedro Porro,Pedro Porro,DEF
14,1,0,12,0,29.7,495,0.18,0.24,0.06,2.83,149,4,0,7.2,38.0,2024-12-08,90,0,0,0,0,0,0,0,False,6,0,0,0,0,15,0,3206323,1,4,3,4.0,3,-122394,51972,174366,56,True,0,495,,,0,2,0.0736021101474762,90,DR,Tottenham,Chelsea,3,4,26745,2024,693015,0.2159283608198166,1,2,0,0.0736021101474762,0.8585179448127747,0.7589107751846313,6912,Tottenham,Pedro Porro,Pedro Porro,DEF
15,0,0,22,1,13.3,495,0.01,0.01,0.0,0.71,159,0,0,1.8,4.4,2024-12-15,62,0,0,0,0,0,0,0,False,17,0,0,0,0,16,0,3276848,0,5,0,0.0,6,41091,121512,80421,56,False,0,495,,,0,0,0.0,63,Sub,Southampton,Tottenham,0,5,26759,2024,694643,0.0195497367531061,0,1,0,0.0,0.4641807377338409,0.4641807377338409,6912,Tottenham,Pedro Porro,Pedro Porro,DEF
16,0,0,-12,0,31.8,495,0.15,0.15,0.0,4.6,169,6,0,4.9,17.2,2024-12-22,90,0,0,0,0,0,0,0,False,12,0,0,0,0,17,0,3170949,1,6,3,0.0,-1,-103897,54063,157960,56,True,0,495,,,0,0,0.0,90,DR,Tottenham,Liverpool,3,6,26768,2024,695843,0.1124257892370224,0,2,0,0.0,0.7707151174545288,0.7707151174545288,6912,Tottenham,Pedro Porro,Pedro Porro,DEF
17,0,0,4,0,11.8,495,0.06,0.06,0.0,0.03,178,0,0,1.4,2.4,2024-12-26,9,0,0,0,0,0,0,0,False,16,0,0,0,0,18,0,3007698,0,0,1,0.0,1,-168800,49011,217811,55,False,0,495,,,0,0,0.0,8,Sub,Nottingham Forest,Tottenham,1,0,26779,2024,696266,0.0294050015509128,0,1,0,0.0,0.0294050015509128,0.0,6912,Tottenham,Pedro Porro,Pedro Porro,DEF
18,1,0,19,0,34.7,495,0.17,0.17,0.0,0.72,189,2,0,7.6,39.6,2024-12-29,90,0,0,0,0,0,0,0,False,20,0,0,0,0,19,0,2824696,1,2,2,2.0,4,-191799,28186,219985,55,True,0,495,,,0,0,0.0,90,DR,Tottenham,Wolverhampton Wanderers,2,2,26790,2024,696733,0.4643327891826629,1,2,0,0.0,0.2238731831312179,0.2238731831312179,6912,Tottenham,Pedro Porro,Pedro Porro,DEF
19,1,0,27,0,32.3,495,0.25,0.31,0.06,2.53,199,2,0,7.9,41.8,2025-01-04,90,0,0,0,0,0,0,0,False,15,0,0,0,0,20,0,2679060,1,2,1,5.0,4,-151360,36016,187376,55,True,0,495,,,0,2,0.0443154200911521,90,DR,Tottenham,Newcastle United,1,2,26800,2024,697102,0.505996584892273,1,2,0,0.0443154200911521,0.6371233463287354,0.5928078889846802,6912,Tottenham,Pedro Porro,Pedro Porro,DEF
20,0,0,4,0,16.8,495,0.05,0.08,0.03,1.45,201,2,0,3.5,11.6,2025-01-15,90,0,0,0,0,0,0,0,False,1,0,0,0,0,21,0,2597491,1,1,2,7.0,1,-90872,38185,129057,55,False,0,495,,,0,2,0.0527156181633472,90,DR,Arsenal,Tottenham,2,1,26802,2024,699521,0.0479332245886325,0,1,0,0.0527156181633472,0.2857227325439453,0.2077229022979736,6912,Tottenham,Pedro Porro,Pedro Porro,DEF
21,0,0,1,0,5.1,495,0.04,0.04,0.0,1.95,214,3,0,2.1,16.0,2025-01-19,90,0,0,0,0,0,0,0,False,8,0,0,0,0,22,0,2531678,1,2,3,0.0,1,-74172,31883,106055,54,False,0,495,,,0,0,0.0,90,DMR,Everton,Tottenham,3,2,26815,2024,700458,0.0,0,0,0,0.0,0.4507970511913299,0.4507970511913299,6912,Tottenham,Pedro Porro,Pedro Porro,DEF
22,1,2,32,0,40.3,495,0.52,0.69,0.17,1.56,229,2,0,11.1,46.8,2025-01-26,90,0,0,0,0,0,0,0,False,11,0,0,0,0,23,0,2447747,1,2,1,24.0,6,-91358,47911,139269,54,True,0,495,,,0,5,0.2058647572994232,90,DR,Tottenham,Leicester,1,2,26830,2024,702018,0.6035484671592712,1,2,0,0.2058647572994232,0.7643337249755859,0.617801308631897,6912,Tottenham,Pedro Porro,Pedro Porro,DEF
23,0,0,21,1,4.2,495,0.01,0.03,0.02,2.06,233,0,0,3.9,32.0,2025-02-02,90,0,0,0,0,0,0,0,False,4,0,0,0,0,24,0,2321965,1,2,0,3.0,6,-119796,20021,139817,54,False,0,495,,,0,1,0.0177471805363893,90,DR,Brentford,Tottenham,0,2,26834,2024,703931,0.0,0,0,0,0.0177471805363893,0.5519393682479858,0.5341922044754028,6912,Tottenham,Pedro Porro,Pedro Porro,DEF
24,0,0,25,1,50.3,495,0.15,0.15,0.0,1.52,249,0,0,8.0,25.4,2025-02-16,90,0,0,0,0,0,0,0,False,14,0,0,0,0,25,0,2258306,1,0,1,4.0,6,-72987,22193,95180,54,True,0,495,,,0,0,0.0,90,DR,Tottenham,Manchester United,1,0,26850,2024,706983,0.0891898050904274,0,3,0,0.0,0.4932330548763275,0.4932330548763275,6912,Tottenham,Pedro Porro,Pedro Porro,DEF
25,0,0,4,0,0.8,495,0.0,0.0,0.0,0.13,256,0,0,0.8,6.8,2025-02-22,25,0,0,0,0,0,0,0,False,10,0,0,0,0,26,0,2343577,0,4,1,0.0,1,67265,91579,24314,54,False,0,495,,,0,0,0.0,22,Sub,Ipswich,Tottenham,1,4,26857,2024,707818,0.0,0,0,0,0.0,0.0,0.0,6912,Tottenham,Pedro Porro,Pedro Porro,DEF
26,0,0,21,0,63.1,495,0.35,0.35,0.0,2.12,265,1,0,9.2,26.8,2025-02-26,90,0,0,0,0,0,0,0,False,13,0,0,0,0,27,0,2258639,1,1,0,2.0,2,-77872,19456,97328,54,True,0,495,,,0,0,0.0,90,DR,Tottenham,Manchester City,0,1,26865,2024,709174,0.5375030040740967,0,4,0,0.0,0.788366973400116,0.7667722105979919,6912,Tottenham,Pedro Porro,Pedro Porro,DEF
27,0,0,7,0,47.7,495,0.2,0.2,0.0,2.13,278,2,0,7.1,21.0,2025-03-09,86,0,0,0,0,0,0,0,False,3,0,0,0,0,28,0,2230383,1,2,2,2.0,1,-32769,26000,58769,53,True,0,495,,,0,0,0.0,88,DR,Tottenham,Bournemouth,2,2,26879,2024,711936,0.1652068346738815,0,3,0,0.0,0.1380653381347656,0.0895786806941032,6912,Tottenham,Pedro Porro,Pedro Porro,DEF
28,0,0,0,0,0.3,495,0.01,0.01,0.0,0.0,296,0,0,0.0,0.0,2025-04-03,2,0,0,0,0,0,0,0,False,6,0,0,0,0,30,0,2159542,0,0,1,0.0,0,-77462,13647,91109,53,False,1,495,,,0,0,0.0,1,Sub,Chelsea,Tottenham,1,0,26897,2024,716293,0.0,0,0,0,0.0,0.0,0.0,6912,Tottenham,Pedro Porro,Pedro Porro,DEF
