FPL_ID,FPL_Name,Understat_ID,Understat_Name
158,50,Kosta Nedeljković,12775,Kosta Nedeljkovic
159,188,Lesley Ugochukwu,9451,Chimuanya Ugochukwu
166,526,Luis Guilherme Lira dos Santos,13026,Luis Guilherme
168,105,Mads Roerslev Rasmussen,9685,Mads Roerslev
176,163,Marc Cucurella Saseta,12753,Marcus Harness
177,178,Marc Guiu Paz,11633,Marc Guiu
178,200,Marc Guéhi,7603,Marc Guehi
179,396,Martin Dúbravka,6532,Martin Dubravka
180,13,Martin Ødegaard,2517,Martin Odegaard
181,354,Mateo Kovačić,2254,Mateo Kovacic
182,623,Mateus Gonçalo Espanha Fernandes,12948,Mateus Fernandes
184,356,Matheus Luiz Nunes,11000,Matheus Nunes
185,208,Matheus França de Oliveira,12152,Matheus França
186,541,Matheus Santos Carneiro Da Cunha,7080,Matheus Cunha
188,32,Matty Cash,8864,Matthew Cash
189,629,Matt O'Riley,13206,Matt O&#039;Riley
193,391,Miguel Almirón Rejala,7420,Miguel Almirón
195,136,Mitoma Kaoru,10806,Kaoru Mitoma
196,157,Moisés Caicedo Corozo,9453,Moisés Caicedo
197,436,Murillo Santiago Costa dos Santos,12123,Murillo
200,477,Nathan Wood-Gordon,12763,Nathan Wood
201,529,Nayef Aguerd,6935,Naif Aguerd
203,573,Nikola Milenković,6174,Nikola Milenkovic
204,218,Norberto Bercique Gomes Betuncal,9983,Beto
205,73,Norberto Murara Neto,1297,Neto
206,559,Nélson Cabral Semedo,6163,Nélson Semedo
207,412,Odysseas Vlachodimos,375,Odisseas Vlachodimos
209,677,Ollie Scarles,12358,Oliver Scarles
210,274,Omari Giraud-Hutchinson,10348,Omari Hutchinson
212,499,Pape Matar Sarr,9021,Pape Sarr
214,560,Pedro Lomba Neto,6382,Pedro Neto
215,122,Pervis Estupiñán,5136,Estupiñán
216,486,Radu Drăgușin,9105,Radu Dragusin
217,533,Rayan Aït-Nouri,6674,Rayan Ait Nouri
219,184,Renato Palma Veiga,11383,Renato Veiga
221,302,Ricardo Barbosa Pereira,3303,Ricardo Pereira
222,497,Richarlison de Andrade,6026,Richarlison
224,360,Rodrigo 'Rodri' Hernandez,2496,Rodri
225,563,Rodrigo Martins Gomes,12756,Rodrigo Gomes
226,251,Rodrigo Muniz Carvalho,10717,Rodrigo Muniz
228,174,Roméo Lavia,10004,Romeo Lavia
230,361,Rúben Gato Alves Dias,8961,Rúben Dias
235,611,Sam Szmodics,12752,Sammie Szmodics
236,555,Saša Kalajdžić,8812,Sasa Kalajdzic
237,249,Saša Lukić,1537,Sasa Lukic
243,312,Stefan Bajčetić Maquieira,10723,Stefan Bajcetic
245,474,Sugawara Yukinari,12761,Yukinari Sugawara
246,571,Sávio 'Savinho' Moreira de Oliveira,11735,Sávio
247,221,Séamus Coleman,585,Seamus Coleman
250,409,Tino Livramento,9512,Valentino Livramento
251,22,Tomiyasu Takehiro,7931,Takehiro Tomiyasu
253,286,Tom Cannon,11232,Thomas Cannon
257,530,Tomáš Souček,8288,Tomas Soucek
259,567,Toti António Gomes,10293,Toti
264,516,Vladimír Coufal,8965,Vladimir Coufal
267,471,Will Smallbone,8224,William Smallbone
268,111,Yehor Yarmoliuk,11772,Yehor Yarmolyuk
269,237,Youssef Ramalho Chermiti,11984,Youssef Chermiti
270,97,Yunus Emre Konak,12633,Yunus Konak
273,26,Álex Moreno Lopera,4120,Álex Moreno
275,183,Đorđe Petrović,12032,Djordje Petrovic
276,521,Łukasz Fabiański,706,Lukasz Fabianski
