player names,first score,anytime score,last score,two or more,hatrick,contest
Lucas Digne,28/1,12/1,28/1,150/1,500/1,Aston Villa v Crystal Palace
Pau Torres,28/1,12/1,28/1,150/1,500/1,Aston Villa v Crystal Palace
Andres Garcia,28/1,12/1,28/1,150/1,500/1,Aston Villa v Crystal Palace
Lamare Bogarde,33/1,14/1,33/1,200/1,500/1,Aston Villa v Crystal Palace
Jean-Philippe Mateta,6/1,2/1,6/1,11/1,50/1,Aston Villa v Crystal Palace
Odsonne Edouard,15/2,5/2,15/2,14/1,66/1,Aston Villa v Crystal Palace
Ismaila Sarr,9/1,16/5,9/1,20/1,80/1,Aston Villa v Crystal Palace
Justin Devenny,12/1,23/5,12/1,33/1,200/1,Aston Villa v Crystal Palace
Romaine Esse,12/1,9/2,12/1,33/1,150/1,Aston Villa v Crystal Palace
Matheus Franca,12/1,23/5,12/1,33/1,200/1,Aston Villa v Crystal Palace
Daichi Kamada,16/1,6/1,16/1,50/1,300/1,Aston Villa v Crystal Palace
Daniel Munoz,18/1,7/1,18/1,50/1,500/1,Aston Villa v Crystal Palace
Maxence Lacroix,28/1,12/1,28/1,100/1,500/1,Aston Villa v Crystal Palace
Jefferson Lerma,28/1,12/1,28/1,150/1,500/1,Aston Villa v Crystal Palace
Chris Richards,33/1,14/1,33/1,150/1,500/1,Aston Villa v Crystal Palace
Adam Wharton,33/1,14/1,33/1,150/1,500/1,Aston Villa v Crystal Palace
Marc Guehi,33/1,14/1,33/1,200/1,500/1,Aston Villa v Crystal Palace
Will Hughes,40/1,18/1,40/1,250/1,500/1,Aston Villa v Crystal Palace
Tyrick Mitchell,40/1,18/1,40/1,250/1,500/1,Aston Villa v Crystal Palace
Borna Sosa,33/1,14/1,33/1,200/1,500/1,Aston Villa v Crystal Palace
Nathaniel Clyne,50/1,33/1,50/1,300/1,500/1,Aston Villa v Crystal Palace
