player names,first score,anytime score,last score,two or more,hatrick,contest
Lutsharel Geertruida,20/1,9/1,20/1,66/1,500/1,Sunderland v Everton
Granit Xhaka,22/1,9/1,22/1,66/1,500/1,Sunderland v Everton
Nordi Mukiele,25/1,11/1,25/1,80/1,500/1,Sunderland v Everton
Dan Neil,22/1,10/1,22/1,80/1,500/1,Sunderland v Everton
Reinildo Mandava,25/1,11/1,25/1,100/1,500/1,Sunderland v Everton
Luke O'Nien,28/1,12/1,28/1,100/1,500/1,Sunderland v Everton
Noah Sadiki,33/1,14/1,33/1,150/1,500/1,Sunderland v Everton
Arthur Masuaku,33/1,14/1,33/1,150/1,500/1,Sunderland v Everton
Trai Hume,33/1,14/1,33/1,150/1,500/1,Sunderland v Everton
Simon Adingra,10/1,15/4,10/1,28/1,100/1,Sunderland v Everton
Omar Alderete,25/1,11/1,25/1,80/1,500/1,Sunderland v Everton
Beto,11/2,2/1,11/2,11/1,50/1,Sunderland v Everton
Thierno Barry,6/1,11/5,6/1,12/1,50/1,Sunderland v Everton
Iliman Ndiaye,7/1,5/2,7/1,14/1,66/1,Sunderland v Everton
Carlos Alcaraz,10/1,15/4,10/1,28/1,100/1,Sunderland v Everton
Kiernan Dewsbury-Hall,12/1,23/5,12/1,33/1,200/1,Sunderland v Everton
Dwight McNeil,12/1,23/5,12/1,33/1,200/1,Sunderland v Everton
Tyler Dibling,12/1,24/5,12/1,40/1,200/1,Sunderland v Everton
Jack Grealish,12/1,24/5,12/1,40/1,200/1,Sunderland v Everton
Michael Keane,22/1,10/1,22/1,80/1,500/1,Sunderland v Everton
Merlin Rohl,20/1,17/2,20/1,66/1,500/1,Sunderland v Everton
Tim Iroegbunam,22/1,9/1,22/1,66/1,500/1,Sunderland v Everton
Jake O'Brien,22/1,10/1,22/1,80/1,500/1,Sunderland v Everton
James Tarkowski,25/1,10/1,25/1,80/1,500/1,Sunderland v Everton
Idrissa Gueye,25/1,11/1,25/1,100/1,500/1,Sunderland v Everton
James Garner,25/1,11/1,25/1,100/1,500/1,Sunderland v Everton
Adam Aznou,25/1,11/1,25/1,100/1,500/1,Sunderland v Everton
Seamus Coleman,33/1,14/1,33/1,200/1,500/1,Sunderland v Everton
Vitaliy Mykolenko,40/1,18/1,40/1,300/1,500/1,Sunderland v Everton
