player names,first score,anytime score,last score,two or more,hatrick,contest
Cristian Romero,33/1,14/1,33/1,150/1,500/1,Arsenal v Tottenham
Pedro Porro,33/1,16/1,33/1,200/1,500/1,Arsenal v Tottenham
Rodrigo Bentancur,33/1,16/1,33/1,200/1,500/1,Arsenal v Tottenham
Kevin Danso,40/1,18/1,40/1,250/1,500/1,Arsenal v Tottenham
Djed Spence,40/1,20/1,40/1,300/1,500/1,Arsenal v Tottenham
Destiny Udogie,50/1,28/1,50/1,300/1,500/1,Arsenal v Tottenham
Matheus Cunha,11/2,17/10,11/2,9/1,40/1,Man Utd v Everton
Bryan Mbeumo,6/1,19/10,6/1,10/1,40/1,Man Utd v Everton
Joshua Zirkzee,6/1,19/10,6/1,10/1,40/1,Man Utd v Everton
Bruno Fernandes,7/1,9/4,7/1,12/1,50/1,Man Utd v Everton
Amad Diallo,17/2,14/5,17/2,16/1,66/1,Man Utd v Everton
Mason Mount,17/2,14/5,17/2,16/1,66/1,Man Utd v Everton
Casemiro,14/1,11/2,14/1,40/1,250/1,Man Utd v Everton
Kobbie Mainoo,14/1,11/2,14/1,40/1,250/1,Man Utd v Everton
Patrick Dorgu,20/1,7/1,20/1,50/1,500/1,Man Utd v Everton
Matthijs de Ligt,20/1,8/1,20/1,66/1,500/1,Man Utd v Everton
Diogo Dalot,22/1,17/2,22/1,66/1,500/1,Man Utd v Everton
Leny Yoro,25/1,9/1,25/1,66/1,500/1,Man Utd v Everton
Ayden Heaven,25/1,9/1,25/1,66/1,500/1,Man Utd v Everton
Manuel Ugarte,25/1,10/1,25/1,80/1,500/1,Man Utd v Everton
Noussair Mazraoui,28/1,12/1,28/1,100/1,500/1,Man Utd v Everton
Luke Shaw,50/1,25/1,50/1,300/1,500/1,Man Utd v Everton
Beto,7/1,11/5,7/1,12/1,50/1,Man Utd v Everton
Thierno Barry,15/2,23/10,15/2,12/1,50/1,Man Utd v Everton
Iliman Ndiaye,9/1,3/1,9/1,18/1,80/1,Man Utd v Everton
Carlos Alcaraz,12/1,4/1,12/1,33/1,150/1,Man Utd v Everton
Tyler Dibling,14/1,19/4,14/1,33/1,200/1,Man Utd v Everton
Kiernan Dewsbury-Hall,14/1,11/2,14/1,40/1,250/1,Man Utd v Everton
Jack Grealish,14/1,11/2,14/1,40/1,250/1,Man Utd v Everton
Dwight McNeil,14/1,11/2,14/1,40/1,250/1,Man Utd v Everton
Michael Keane,25/1,9/1,25/1,66/1,500/1,Man Utd v Everton
James Tarkowski,25/1,10/1,25/1,80/1,500/1,Man Utd v Everton
Tim Iroegbunam,25/1,10/1,25/1,80/1,500/1,Man Utd v Everton
Jake O'Brien,25/1,10/1,25/1,80/1,500/1,Man Utd v Everton
Idrissa Gueye,33/1,12/1,33/1,100/1,500/1,Man Utd v Everton
James Garner,33/1,12/1,33/1,150/1,500/1,Man Utd v Everton
Adam Aznou,33/1,14/1,33/1,200/1,500/1,Man Utd v Everton
Vitaliy Mykolenko,40/1,20/1,40/1,300/1,500/1,Man Utd v Everton
Seamus Coleman,40/1,20/1,40/1,300/1,500/1,Man Utd v Everton
Lukas Nmecha,11/2,19/10,11/2,11/1,40/1,Leeds v Aston Villa
Dominic Calvert-Lewin,6/1,11/5,6/1,12/1,50/1,Leeds v Aston Villa
Joel Piroe,13/2,23/10,13/2,12/1,50/1,Leeds v Aston Villa
Daniel James,8/1,3/1,8/1,18/1,66/1,Leeds v Aston Villa
Noah Okafor,9/1,10/3,9/1,20/1,80/1,Leeds v Aston Villa
Brenden Aaronson,11/1,17/4,11/1,28/1,100/1,Leeds v Aston Villa
Jack Harrison,12/1,5/1,12/1,40/1,200/1,Leeds v Aston Villa
Sean Longstaff,20/1,8/1,20/1,66/1,500/1,Leeds v Aston Villa
Anton Stach,20/1,8/1,20/1,66/1,500/1,Leeds v Aston Villa
Pascal Struijk,20/1,8/1,20/1,66/1,500/1,Leeds v Aston Villa
Jayden Bogle,22/1,9/1,22/1,66/1,500/1,Leeds v Aston Villa
Joe Rodon,28/1,12/1,28/1,100/1,500/1,Leeds v Aston Villa
Jaka Bijol,28/1,12/1,28/1,100/1,500/1,Leeds v Aston Villa
Gabriel Gudmondsson,28/1,12/1,28/1,100/1,500/1,Leeds v Aston Villa
Ethan Ampadu,33/1,14/1,33/1,150/1,500/1,Leeds v Aston Villa
Ao Tanaka,16/1,13/2,16/1,50/1,400/1,Leeds v Aston Villa
Ollie Watkins,11/2,2/1,11/2,12/1,50/1,Leeds v Aston Villa
Donyell Malen,6/1,9/4,6/1,12/1,50/1,Leeds v Aston Villa
Evann Guessand,7/1,13/5,7/1,14/1,66/1,Leeds v Aston Villa
Emiliano Buendia,17/2,16/5,17/2,18/1,80/1,Leeds v Aston Villa
Morgan Rogers,17/2,16/5,17/2,18/1,80/1,Leeds v Aston Villa
John McGinn,12/1,24/5,12/1,33/1,200/1,Leeds v Aston Villa
Jadon Sancho,12/1,24/5,12/1,33/1,200/1,Leeds v Aston Villa
Ross Barkley,14/1,11/2,14/1,40/1,250/1,Leeds v Aston Villa
Youri Tielemans,14/1,11/2,14/1,40/1,250/1,Leeds v Aston Villa
Amadou Onana,16/1,13/2,16/1,50/1,400/1,Leeds v Aston Villa
Matty Cash,25/1,12/1,25/1,100/1,500/1,Leeds v Aston Villa
Ezri Konsa,28/1,14/1,28/1,150/1,500/1,Leeds v Aston Villa
Pau Torres,28/1,14/1,28/1,150/1,500/1,Leeds v Aston Villa
Boubacar Kamara,28/1,14/1,28/1,150/1,500/1,Leeds v Aston Villa
Lucas Digne,40/1,18/1,40/1,250/1,500/1,Leeds v Aston Villa
Lamare Bogarde,40/1,18/1,40/1,250/1,500/1,Leeds v Aston Villa
