Name,League,Division,Team id,points,OR
Yassir Hassan,9,127,3615419,54,1988247
Amrit Shrestha,9,127,1302062,51,2820477
andrew caddick,9,127,622744,45,3510020
Emma Trip,9,127,745730,45,5437752
Ojewumi Elisha,9,127,4442052,44,5610265
William Lau,9,127,512349,34,5564763
SEROWN JNR.,9,127,4329019,22,9757532
Shakeel Patel,9,128,8368419,84,9938
Gordon Ryan,9,128,905131,81,367492
Archie McDonald,9,128,5362839,79,608971
Dzotsi Fred,9,128,919145,76,1021741
Kate MacGregor,9,128,423039,72,64153
Evan Courtney,9,128,15213,72,150070
Christobal Lawrencium,9,128,8316660,57,2702555
Robert Jones,9,128,1352336,54,325107
Million Dollar Man Curt DiBiase,9,128,3274151,54,2205107
Cika Unge,9,128,4224794,54,3327574
Don Ravneli,9,128,2588721,53,2098283
Ross Wain,9,128,4804098,53,2166274
Jarko Jelinkin,9,128,7347938,51,1607348
Philip Peker,9,128,8554113,49,2298151
Mahmoud Alnashar,9,128,1780979,48,2895588
Dan Green,9,128,5405929,45,2695651
Marco Dinic,9,128,1288472,42,3811696
Partha Barua,9,128,6805730,41,2407373
Harrison Davis,9,128,5497430,41,7202473
Cam Deary,9,128,3998421,28,6058001
Marcus Bæk,9,129,247833,76,775562
Graham Knox,9,129,3651099,74,1071788
Jakub Krzewina,9,129,68919,73,266015
Scott Peterson,9,129,749198,72,422819
Sankalp Arora,9,129,433285,70,128740
Daniel Bean,9,129,290309,69,250303
Thomas Engstrand,9,129,6882545,69,402692
Bishal Rai,9,129,1800173,65,1933984
John Cahill,9,129,4527792,62,1488793
Bivek Pandey,9,129,1973131,55,1303386
Colm Creaven,9,129,515760,54,4444782
Bruno Tomičić,9,129,2104663,52,1562480
Ajayi Babatunde,9,129,3050817,52,1757996
Zishan Shaikh,9,129,915240,52,2258952
Omar Sidani,9,129,5289028,51,5271652
Dave Owens,9,129,1448268,48,3893693
kansai Mwamba,9,129,478579,40,4685547
Robert A.,9,129,5169063,40,5866553
Mohsin Saleem,9,129,6686085,33,6734607
Nathan Bleakley,9,129,6301884,24,7372789
George Hughes,9,130,79396,78,319475
Matteo Cervi,9,130,5931344,74,1070207
Phill Fomoidaden,9,130,32535,73,748840
Victor eno,9,130,171622,67,1617471
Captain Smith,9,130,5037364,66,1472428
George Russell,9,130,2870252,65,788833
CHB Hugills,9,130,5277426,63,296692
Daniel Warland,9,130,1102569,59,3715490
Anguka Nayo,9,130,3173956,57,3292672
Tony Emerton,9,130,1962004,56,4440614
Aladeokin Gbenga,9,130,695719,54,1042083
Farman Warkar,9,130,3486311,54,3442711
Brett Bostwick,9,130,2205453,53,400869
Jamie Armstrong,9,130,337225,52,1048164
Hicham Erraimach,9,130,4964113,49,4788323
Geoffrey Mafuleti,9,130,4373957,49,5369419
Maciej Gąsior,9,130,5126250,45,2572243
Oduro Samuel,9,130,6382268,42,5206042
Kris Neighbour,9,130,458665,39,4471136
Spy Gate,9,130,1892714,36,5357868
Abdelkader Jaber,9,131,8257,81,84181
Mark Stamper,9,131,4987817,78,647154
jonathan morris,9,131,968667,69,378357
Panjasap Sapchotikul,9,131,4998506,67,671514
Brian Ferrasci-O'Malley,9,131,184136,67,740174
James Pate,9,131,1176226,67,970036
Samrakshan Poudel,9,131,4750596,67,1572757
Martin Ross,9,131,2344002,66,144267
Ramy Amin,9,131,1393114,66,2322223
David Lloyd,9,131,1121829,63,1155527
MICHAELA ENRIGHT,9,131,220484,62,1196077
dnc dk,9,131,5434747,54,5242097
Ebubechukwu Okeke,9,131,3843967,49,2915742
Jim Selinus,9,131,1621654,49,4176977
Paul Combey,9,131,6299804,47,2146531
Y Patel,9,131,1002442,45,2341312
Wambugu Githaiga,9,131,3222288,42,5399126
Zlatan Barlabi,9,131,5675711,34,7652403
Milo Connolly,9,131,6130527,30,3267832
Jaga A,9,131,3788637,29,5901758
Yafet Belay,9,132,1952360,85,4055
Cathy Mayor,9,132,1496783,82,443571
Vijay Prasad,9,132,826290,73,2543238
Sarvagya Patel,9,132,2430728,72,136766
Yinka Adedipe,9,132,2618278,70,2946354
Liam Og Flavin,9,132,6619739,69,680533
Rrb 10,9,132,5242210,65,2016611
Obaida Jarrah,9,132,2752979,65,2313431
Mick Hanks,9,132,2655100,63,879102
Kostika Qafzezi,9,132,304555,62,154779
Krzysztof Flis,9,132,5417733,58,963127
Ahmad Homsi,9,132,323368,53,1451496
Adedeji Adegbenro,9,132,7278771,53,1892978
Ankole Pride,9,132,1389385,48,5001551
Phil Jobs,9,132,2220594,43,4891617
JOHN TARIQ,9,132,8138223,39,7044703
jëff Döñäld,9,132,1414928,39,8265806
Ayodele Emmanuel,9,132,3342796,33,6604781
Selena Forget,9,132,4184406,30,6424006
Mohamed Amara,9,132,7932738,30,9730075
Doniyor Abdumutalov,9,133,20746,80,45954
Al Fyfe,9,133,5350,80,141992
Liam Elvidge,9,133,2401587,79,451057
Mohamed Faizal,9,133,8061637,75,365939
Brian Mulligan,9,133,6567391,70,818564
CR7 ⚽️⚽️⚽️,9,133,1646636,67,1152113
Shaun Adonis,9,133,864355,67,1691175
Niall Angus,9,133,1403303,65,83458
Martin Trnka,9,133,5879170,65,1208560
Oliver Digby,9,133,3362307,60,3034508
Ladi Scott,9,133,1625924,54,2885311
Umar Hassan,9,133,7185403,52,4553414
Russell Cardoso,9,133,1724356,49,6155754
Kwame Owusu Asamoah,9,133,4261465,48,4774654
nivo ab,9,133,8162041,47,4681649
Paul Morren,9,133,2203709,45,3733320
Kurt Kwong,9,133,7610721,42,6702950
Bhavik Joshi,9,133,6473496,37,4327879
4D mười nghìn chữ,9,133,3817718,37,7690572
Elson Dias,9,133,2288899,12,10605899
Roar Andreassen,9,134,329336,86,346429
Boharaj Stolichnaya,9,134,3976865,81,346085
Khairul Syazwan,9,134,1454991,69,536274
Simon Maguire,9,134,4573587,69,1448343
Andy Sekyi Yankah,9,134,2360512,67,1378162
Faheem Masood,9,134,6950,65,34000
Abbey Lawal,9,134,6420888,64,948039
Felix Eriksson,9,134,4820107,64,1128437
Carlos Zina,9,134,2062164,63,2093368
Peter Vodrup,9,134,426330,57,3541938
Niall Duff,9,134,2830084,55,2422950
Toni V.,9,134,6247831,54,5253907
Ahmed Muhammad,9,134,830468,51,3986066
Andrew Tweedie,9,134,5122414,48,2961883
маииц мофє,9,134,3880625,48,4130164
Yaseen Ismail,9,134,2467229,46,2723776
Konner Cunningham,9,134,5595395,40,6332099
Byron Morales,9,134,9753141,38,7448703
ME C,9,134,771958,36,5986322
Ryan Edwards,9,134,6695889,33,7074009
Robbie Howe,9,135,4970957,80,152017
Jørgen Schive,9,135,4513429,79,124240
Jamie Osborne,9,135,6129158,75,904254
Salem Talhi,9,135,859856,72,746706
Naru Banerjee,9,135,34524,70,98978
Konstantinos Giouftsidis,9,135,309703,69,100045
Relena Peace,9,135,3778006,63,583066
azad Govender,9,135,825980,60,1258201
Shane Gallagher,9,135,18705,57,836608
Lal P Paul,9,135,6300820,57,1451496
Palto Chandra Das,9,135,2600743,57,3505821
Rawisen Guria,9,135,3712485,54,1904352
Mohd Shaharani Bin Mat Rani,9,135,7502898,51,2507182
Saqlain Kandwal,9,135,5176555,51,5784389
Afam Nwokobia,9,135,675678,49,2040389
Silas Irungu,9,135,205807,48,387721
Sam Gillespie,9,135,495411,47,4645584
Alash K.,9,135,7832494,42,4188926
Jacob Bergström,9,135,4196156,34,3379734
Kelvin Okoye,9,135,1554266,19,8043647
Jamie Harding,9,136,5234,88,11475
Henry Lightfoot,9,136,5134859,80,110594
Samir Chitnavis,9,136,102011,70,22714
Chulzeh Szn,9,136,1909554,70,1394318
Brian Mzobe,9,136,658074,66,631771
Azubuike Ofodile,9,136,404918,65,116488
liam dorrian,9,136,27261,65,1492049
Jordan Woodbridge,9,136,978674,64,1083007
Govind Sunil,9,136,6929349,64,3485929
Luke Elliott,9,136,3912,62,164696
Simon Wall,9,136,4681993,56,1015877
Mark Conway,9,136,6577230,54,4618471
Tomas Miles,9,136,550739,50,817523
Jason Lawrence,9,136,7283037,47,3762620
Alan Crierie,9,136,864110,46,4687559
Big Time Charlie,9,136,1315217,45,4325932
Dean Cook,9,136,6197273,39,5518832
Hadley Gerson Richter,9,136,8688292,37,7901317
dB Ellis,9,136,5617041,32,7060566
Fineface George,9,136,4799545,25,6655087
Arnaud Lev,9,137,9647,90,27184
Daniel Forward,9,137,4201520,78,251566
Billy Lowe,9,137,1886279,69,340732
Rob Foley,9,137,7328,68,1494418
Graham Johnson,9,137,551558,66,1277565
Huat Yong,9,137,754652,63,463747
Stuart Puddy,9,137,3796654,63,873779
Ramesh Rajaram,9,137,2084005,63,1856555
Iman Rusnandi,9,137,5323664,58,1638541
cantona seven,9,137,2694111,57,3088918
Trevor Andrew,9,137,422353,54,5621384
Moses Enoghayin,9,137,1030375,52,2046567
Ollie Hughes,9,137,574254,51,2298151
Jill Whalen,9,137,8089136,49,1356551
Eyasu Demeke,9,137,1530806,46,4338984
ashuja mzii,9,137,915910,45,4267947
FAKER 07,9,137,711555,44,3714015
Drew Goldberg,9,137,7298576,43,4380152
Kittivit Kanokwanvimol,9,137,1816024,42,5304961
Terence Foster,9,137,153905,34,3446991
Gareth Heffron,9,138,276795,80,21883
David N.,9,138,523206,78,18576
Savvas Prodromou,9,138,1837313,78,275950
Cameron McBain,9,138,85964,72,189947
Shuaib Abdulla,9,138,747190,67,909238
olamesh systems,9,138,4417772,64,821773
Tale Ajerio,9,138,6925627,64,1585062
gbajo odedina,9,138,1458750,61,817832
Josh T-Strauss,9,138,4809814,61,1985249
Jacob Severn,9,138,1237708,57,4497659
Mwitari Jr,9,138,3077138,55,2560269
Deleted Player,9,138,273544,54,0
Patrik Longshanks,9,138,866363,54,5357868
Valgeir Krüger,9,138,1026012,49,2074935
Chijindu Nwagha,9,138,140147,44,3848054
Matthew Pflaum,9,138,579947,44,6765850
Anish Sarkar,9,138,5301821,39,4281473
Robert Healey,9,138,938487,39,5337621
Paul Fasoyin,9,138,1524674,35,6163546
Ester Tjavanga,9,138,8571077,34,4511881
Garry Skinner,9,139,377650,81,519448
Gavin Needham,9,139,4508583,70,349030
Spencer Peek,9,139,355243,66,96264
Anurag Bhattacharya,9,139,22063,65,165675
Sean Williams,9,139,539050,65,3305979
Robin Shaw,9,139,6612215,64,1215656
Rigers Keçi,9,139,31743,64,1482115
Finbar Aherne,9,139,57741,58,1691175
Elena Ejenavi,9,139,9818914,57,2428642
Mark Walsh,9,139,557929,56,1029436
Real Samceng,9,139,709485,55,4051505
Monil Gogri,9,139,1443189,54,1284829
Gavin Schwan,9,139,8002573,54,1901922
Louis East,9,139,4196622,54,2874030
Никола Јакимовски,9,139,4106177,52,5519974
Bijaya K C,9,139,4429929,49,3922363
THARUN H,9,139,2948580,48,3766986
Djiokeng Joel,9,139,1991657,46,5700340
nurul iman,9,139,1698703,39,4495923
Hamisi Serown,9,139,6345445,34,7046946
Rowland Ezeani,9,140,3324588,78,1025802
Seán Ó Croidheáin,9,140,521596,72,1612425
Will Newby,9,140,4720605,72,1879560
Sovicheth Keo,9,140,104561,70,720975
Nur Zango,9,140,329063,66,582489
HAKIMI KAZE,9,140,4536500,66,1224400
Humphry Slyd.jnr,9,140,3413286,66,1732206
Limsy Flimsy,9,140,1537152,64,1086321
Ti Ago,9,140,70910,58,911302
Padraig Kelleher,9,140,128922,58,1668751
Adis Hodžić,9,140,2483317,58,3156352
Mark BIRD,9,140,728098,51,1700801
Ben Knowles,9,140,3874121,51,2089867
Ayanokoji kiyotaka,9,140,4536421,49,2190672
Chris Phillips,9,140,6014256,49,2392008
Michael Anokwu,9,140,5499544,45,2340853
HUNTER X HUNTER,9,140,5209553,43,5733060
Dave Pinington,9,140,5602371,42,2725247
Thế Anh Nguyễn,9,140,733609,39,4516876
Dinmukhammed Bekmagambetov,9,140,9580775,39,5798864
Paul 1970,9,141,6296083,81,846691
Alastair McPherson,9,141,2128912,72,584523
Byron Duncan,9,141,2944081,72,1128005
Jordan Harris,9,141,5761812,69,78516
Paul Barber,9,141,1209979,67,849673
John Forrester,9,141,138770,66,190843
Val Freeman,9,141,768431,66,1632000
Mohamed Tazounti,9,141,3432074,64,878616
Danny Whaling,9,141,2705840,63,2593398
Steve Payne,9,141,1611649,61,1170214
L’ A’ D',9,141,2516051,60,2292692
TN Muvingi,9,141,7321408,60,3779191
Aaron Dass,9,141,6677727,53,1881323
Richard Smale,9,141,330401,52,1935235
Antoni Neutron,9,141,1590186,51,2271559
Sreejoy Dey,9,141,6362703,45,3507096
Bhushan Amdekar,9,141,769669,43,6762019
Øyvind Setvik,9,141,4551798,39,7432781
vishal gupta,9,141,3983072,30,8115285
Justin Michael,9,141,5343757,21,10247219
Pawel Klonek,9,142,9582,84,418095
Tatjana Stojkovic,9,142,478136,81,453226
Muhammad Essop,9,142,1247500,74,36035
HD Hào,9,142,13268,67,95991
Nick Toohey,9,142,633091,66,371102
Didrik Jørgensen,9,142,1663745,65,689782
Graham Jones,9,142,1541953,61,1294167
Luda Semjonova,9,142,18751,60,220229
kero sabry,9,142,252562,60,242798
Per Sørensen,9,142,3366643,60,533231
James Holden,9,142,2621845,57,1217550
Dan Strudwick,9,142,1390482,55,949482
Adenuga Raphael A.,9,142,123705,54,600228
faizal beseri,9,142,1193240,49,1400691
Peter Makene,9,142,7541487,48,2127230
All ⭐️,9,142,2308536,45,4552930
Balázs Tőgyi,9,142,5742104,42,3790167
Chris Taylor,9,142,7067570,42,5004022
Oyimaotse john Akiyele shelu,9,142,1979346,39,5729210
Roman Rachko,9,142,4441258,26,6184757
Dan Kelly,9,143,2577561,91,28654
Shounak Bandyopadhyay,9,143,1088382,86,144065
Arif Junaid,9,143,264412,81,40037
Yizhou Situ,9,143,1149305,74,522968
Morgan Byrne,9,143,4569777,74,1048915
ALADDIN kamal,9,143,1564230,67,1143144
victor fresh,9,143,2505633,67,2909172
Triveshkar Poorai,9,143,422500,66,1820694
Respati Katmoyo,9,143,7331025,63,985014
Paul McClure,9,143,3663891,58,1790297
Mansoor Alzaabi,9,143,3886650,55,2334535
Nu Xul,9,143,3897567,53,998445
Femi Alonge,9,143,4417127,53,1312124
DJ Lem,9,143,2877677,48,1554366
Dejan Zivkovic,9,143,5251376,43,6011113
Sangchu Danap,9,143,3380949,42,2651274
Husam ALShadfan,9,143,7363964,34,7782495
Rokib Ahmed,9,143,6535006,33,5063361
Phil Dempsey,9,143,3831702,31,6848769
Luis Arcibia,9,143,4276358,11,9909491
Gary Ramsay,9,144,406049,78,51901
Dan Wilkinson,9,144,9938,78,408093
Messiah Adiela,9,144,9875062,70,2094683
Brad Williams,9,144,72961,69,641807
Aaron O’Leary,9,144,76737,68,871269
Philip Anusionwu,9,144,2128782,67,2328705
ANAND CHETTRI,9,144,5238196,63,3176317
Gauteng 0 GP,9,144,3421935,61,4086639
John Snow,9,144,375884,60,1575311
Jeremy Dewkaran,9,144,1270134,60,4067860
Simon Rackham,9,144,1435555,58,895958
Andoko Ariyanto,9,144,809314,58,2572672
Scott Däll,9,144,1409208,53,4976986
King Tino,9,144,1666106,52,1891913
Oleksandr Stoiko,9,144,2001425,51,912394
Steve Robinson,9,144,143962,44,3253711
Sos Peter ⚽,9,144,1336211,43,5584357
Kidoo K_Njosh,9,144,956440,39,3967177
hussein zrek,9,144,360081,37,4823627
Khaled Ibrahem,9,144,7590385,24,8468504
Apurba Adhikari,9,145,3096983,82,97394
Ross Walker,9,145,5773496,78,427919
Aparajit K R,9,145,38411,73,41101
Jonathan La Porte,9,145,872316,71,689065
Ari Joutsen,9,145,4914454,70,633853
Antonius Ronny S,9,145,3800194,65,529584
ZULJURU BM,9,145,758116,63,1139112
Martyn Symonds,9,145,914983,61,1327467
Chad Nicholson,9,145,2036827,59,3146655
Sean O'Riordan,9,145,2816855,57,440147
Nurudeen Akindele,9,145,4271168,56,2431300
Blessing Chifamba,9,145,2885626,51,4773098
victor oke,9,145,1473217,49,2368947
Lewis Turner,9,145,2871,48,869769
Michael Kraus,9,145,6735260,48,2688239
Sherif ayman,9,145,1903262,48,2853063
Namugera Victor Richard,9,145,765948,45,788833
natinael tarekegn,9,145,8177463,36,7498483
Christos Andreou,9,145,7042103,35,7734456
tanmoy mitra,9,145,561231,32,4311670
Hunter Pardede,9,146,34621,84,136916
Ibrahim Beri,9,146,6534391,81,170865
Michael Beasley,9,146,1311231,72,469304
Abdul Wahid,9,146,151201,70,2329382
Rob Hodgson,9,146,1326456,69,1054192
Milojko Glavonjić,9,146,322462,67,1948900
Adrian Rafferty,9,146,3441449,66,5268227
Samuel Mojola,9,146,5027579,63,3030627
Simon Acton,9,146,2619040,63,3189226
Matthew Shenton,9,146,6139434,61,2042192
Mick Matthews,9,146,457963,60,212527
Sachin Pote,9,146,2147680,54,1183625
Martin Keel,9,146,1095305,51,3503214
Martina Mc Hugh,9,146,3136753,49,4433024
Kevin Lang,9,146,1585511,48,5165244
Miranda Sim,9,146,6341380,48,6358326
S B,9,146,8108876,42,7899026
Mudasir Alhassan,9,146,605867,36,6176130
Lané Oyet,9,146,5545354,33,7914194
Inehibobo Favour,9,146,1217957,21,7336971
Kiri kiri Joe soppy,9,147,715025,78,308752
Tom Henderson,9,147,361103,78,794610
Thomas Docherty,9,147,21486,71,52715
James Lampard,9,147,623769,68,16094
kevin Karlsson dorbegi,9,147,4439286,66,1300238
James Poudel,9,147,4268842,66,2257922
Sion Ffrancon,9,147,424171,65,175565
Mathias Andal,9,147,6044535,64,529393
Marcus Jarman,9,147,1337795,59,810813
Amar Baral,9,147,1211025,59,966095
Marcus Totten,9,147,4365078,55,3369811
Martin Fletcher,9,147,8385769,54,3727682
Jamie Ryan,9,147,957945,50,340979
Usman Jaji,9,147,2987365,49,2991559
Joshua Abiodun,9,147,2305794,49,4664730
Mike Palmer,9,147,7068391,49,5334251
Ikhsan Al Farraby,9,147,7881294,47,1365181
Milan Bača,9,147,5035471,44,3067155
Eugene Amponsah,9,147,7395828,37,5174593
Febisara Fabiyi,9,147,118819,21,7836446
Dani Deasy Aberasturi,9,148,607585,73,395160
Ruben Nilsen,9,148,1129939,72,1487450
Elites FPL,9,148,1801121,72,1641138
Ryan Rojo,9,148,336858,66,996046
David Goodbourn,9,148,123300,61,1336588
Jack Houston,9,148,4094107,61,3181545
salihin Amirul,9,148,31325,60,3000746
Mark Curry,9,148,482308,60,3888320
Abdullah Alanezi,9,148,7548558,58,1899667
Matthew Karugu,9,148,5801432,58,3127383
Jenith Shrestha,9,148,6331364,57,2577449
Robbie Hopsberg,9,148,1891353,55,3623565
Craig Hewitt,9,148,6978626,51,3010686
Gio G,9,148,7816978,51,6435301
Mo Badr,9,148,4993843,49,3970491
Gareth Oakes,9,148,2507,49,5853756
Thapelo Mamabolo,9,148,3249057,48,4585315
James Mahon,9,148,8227851,45,4899032
Siji Onabanjo,9,148,446772,45,5555013
kenny biasi,9,148,1969944,45,6116828
Pedro Ferrer,9,149,1004,74,8777
Blue Way,9,149,2382775,71,974855
Diogo Araujo,9,149,151322,67,267972
Abutalib Adam,9,149,590221,67,377419
steven rhodes,9,149,7879161,67,1193312
Juha K,9,149,1984792,66,143229
Mohammad Alauddin,9,149,2981878,64,834998
Muriz Beciri,9,149,11813,63,1605864
Meng Yeow Chua,9,149,1425900,60,1254295
Helios Hong,9,149,2595,60,2988479
Ben Ten,9,149,1204092,57,1449954
Joshua Bankes,9,149,2080545,56,1249727
Arjun Ravindran,9,149,6396,55,1285191
Sanford Noronha,9,149,9458493,54,4072542
Ali Inwood,9,149,5971083,53,2529074
Osagie Eluojerio,9,149,5440746,50,3105160
Ashley Russell,9,149,2584468,47,4453262
siva subramanian,9,149,9344666,35,5691888
Nathan Mgemezulu,9,149,4692034,33,6312400
Olufolahan Boluwatife,9,149,7781807,29,6079043
Juyma Fernandez Sanchez,9,150,651968,77,40601
Daniel Bolton,9,150,4282034,76,290328
Dániel Bogyó,9,150,2013956,75,237628
Thinesh K,9,150,21565,71,48993
Md Remon Hossain,9,150,163185,68,851230
T Ivesy,9,150,270636,63,794675
Octavio Baralt,9,150,4978556,61,606819
Kahraba El 3alamy,9,150,3453392,59,690382
Patrick O'Rourke,9,150,3032922,58,227356
Marius Abromaitis,9,150,5089716,56,1966571
Andreas Michaelides,9,150,2090865,54,187126
Rajee Skovgaard,9,150,450348,52,542637
Daniel Rapport,9,150,25320,51,723823
Jimmy Awando,9,150,6671036,51,3407548
Khalil Himself,9,150,3776847,50,1635126
Joshua Elvin,9,150,3268695,48,620624
Graham Smith,9,150,2298679,43,5502051
Kazi Zahidul Islam,9,150,4959050,41,4154312
Ramadhan Liyai,9,150,6644869,40,1876793
Cal Godderz,9,150,81367,34,3250614
Jamie Stokes,9,151,4218364,75,340438
Dominic Rust,9,151,13098,73,163065
Jordan Gurr,9,151,1723865,69,658049
Andrew Hurst,9,151,1969640,69,1088422
Adeshina Abiodun,9,151,67434,66,2194517
Abidemi Arotiba,9,151,923669,66,2934539
Quiet Storm,9,151,1051681,65,4096677
Damir Kokic,9,151,2518632,60,3632520
Andrew Holder,9,151,1891175,59,2008897
Sushan Xheetri,9,151,8048597,57,5495748
Paul Reynard,9,151,802943,55,2544516
hilmi fadli,9,151,3332348,55,5664569
Henry ashworth,9,151,1494948,54,2750691
Jonathan Bilson,9,151,507930,52,2893944
Donald Sam,9,151,9419421,52,4663074
Werner Erasmus,9,151,1490836,49,2676569
Benson Kin,9,151,1117953,42,3457926
Prisca Kaumbo,9,151,3658839,40,9294219
Paul Ajayi,9,151,8207249,37,6936191
Paul Goldsmith,9,151,2177272,34,8935950
Baktash Shahrestani,9,152,70708,82,150207
Andrew DePietropaolo,9,152,6181204,69,2096612
Seagulls 77,9,152,19597,67,158983
Benny Hanaphy,9,152,159045,62,1385071
Sailesh Singh,9,152,310549,62,2058671
Jeff Will,9,152,1942824,61,2645601
Stuart F,9,152,4527627,60,545233
Nicholas Lloyd,9,152,3594296,60,1461905
Tony Lewis,9,152,1504085,60,1666517
Steven Wylie,9,152,219785,60,2619386
Nasya Malang,9,152,5827456,57,1638541
Jonathan Taylor,9,152,2729281,54,5341405
_m24s1 .,9,152,1307518,53,2119497
Deleted Player,9,152,360470,52,0
Bill Norris,9,152,41867,52,2412279
Richard Comben,9,152,754203,52,3322641
Anthony Daly,9,152,7339121,49,3650899
Nemanja Maksimovic,9,152,4041596,46,5600598
Chris Egan,9,152,643315,37,6182409
Filip Havojić,9,152,4541168,35,7391853
niven palani,9,153,2958,81,24780
Nemanja Djuric,9,153,1191010,75,725160
Saurabh Pahwa,9,153,7376698,69,3020974
Omar Alattal,9,153,490270,69,3472461
Daniel Reeves,9,153,3913654,68,837508
ODUWAIYE RASAQ ADEBOWALE,9,153,1206616,64,1432049
Anton Pálmarsson,9,153,4534632,64,3327927
john joseph,9,153,746781,62,1260279
Khurshid Khakimjanov,9,153,7582864,57,2739885
Tomek Klepacki,9,153,1976051,55,1003963
Jon Christmas,9,153,8065334,53,6089848
Toni Kroos,9,153,3276452,52,3606949
Jake Brown,9,153,186787,51,2014262
Jason Bryant,9,153,948632,51,3169574
Casper H. Nielsen,9,153,6617779,48,3171540
Yogi Adityanath,9,153,1013245,48,3990735
Chris McSweeney,9,153,740570,48,4169823
mafandizvo emmanuel tinashe,9,153,2803280,42,3758122
ANGO FAMILY,9,153,3022946,39,3259443
Sardor Bekov,9,153,2576515,39,4876247
massi usmk,9,154,2376820,83,216005
Paul Clark,9,154,8063674,80,464140
akshay jha,9,154,5587937,76,664028
Svetly Stankov,9,154,4916440,74,202804
Gurt Bysea,9,154,39208,74,2314112
John Flanagan,9,154,399036,73,854074
Paul O'Donnell,9,154,2790306,70,4922108
Kenny Ham,9,154,1231358,69,786005
Akshat Pardiwala,9,154,4564264,68,1703170
Sturla Zetterlund,9,154,581042,57,2292692
Dan Anderson,9,154,2581457,56,2852199
LUXANDRE WORLD,9,154,5219189,52,3101446
Hari Krishnan,9,154,277718,50,5356492
Mohcin Khan,9,154,4247391,46,3687781
Brandon McBrearty,9,154,2979795,42,6763698
saw zaki,9,154,1799259,41,5703659
Eoin O'Tuairisg,9,154,245908,35,8406336
Richard McGill,9,154,7617268,27,9580714
Okor Harrison,9,154,1902183,27,9981190
Amarillo Maskili,9,154,6761195,24,9809398
John Stapleton,9,155,3343701,78,11475
Carl K,9,155,412866,76,369064
Temitope Mate,9,155,6209858,76,451057
Conor Bell,9,155,7302602,73,451904
Stephen Willis,9,155,4843262,66,190270
Dezzy KE,9,155,34940,66,844388
Adeyinka Adekoya,9,155,3013432,60,798348
George Thompson,9,155,565361,60,1829432
j f,9,155,7335336,57,3433925
Marvin Kihara,9,155,2419766,57,4482508
Ramjug Kunal,9,155,2984859,56,2105899
Jeanlou Verny,9,155,1455825,54,1761264
Neil Darnell,9,155,2468052,54,4060705
Aniket Ranjan,9,155,6012973,52,1847433
Riptantyo Adi,9,155,8130132,48,5382338
Ian Holliday,9,155,49323,42,2620587
Nikolas Bilic,9,155,3832565,42,3682828
Kyle Bennett,9,155,8052145,42,6552219
Mohsen Mohseni,9,155,5514097,40,6659118
Ranvess Reuben,9,155,3581556,37,3656320
Marko Leskovar,9,156,8693,85,6714
Youssef Karray,9,156,138944,75,215795
James Durkin,9,156,5439271,75,610217
Mohd Jamil Ibrahim,9,156,2328836,70,82395
Kevin Prince,9,156,2529633,64,1561317
Sara Liu,9,156,449489,64,1962854
Matt Derry,9,156,2550708,63,778851
Erno Juvonen,9,156,3141088,60,425120
Michael Morrisroe,9,156,3586274,60,1050390
Tom Clark,9,156,1507428,59,1315738
Thomas Trivizas,9,156,8553100,55,415901
Brian Davies,9,156,570272,52,5387363
Mahadeven Amirthasawmy Pather,9,156,227938,51,1784725
Sarjeet Amatya,9,156,3497244,50,1892494
Josue Alves,9,156,5449612,48,4754409
Paul O'Doherty,9,156,686187,45,4863784
Iyke Jonathan,9,156,1492674,42,2852199
Peter Parker,9,156,4737127,39,7502816
Yomi Idua,9,156,1273806,38,3045202
King Milan,9,156,1831363,35,3888977
Luke Froggatt,9,157,692647,75,221327
Prabesh Adhikari,9,157,1261085,75,1446844
D. S.,9,157,557513,72,161941
James Calabro,9,157,2318817,70,658421
Simon Gale,9,157,3339369,69,635917
Jonny Heath,9,157,36951,65,714176
Bharath Kumar,9,157,899971,65,829639
Ilyās Inayat,9,157,2610662,64,1902864
Aaron Kiernan,9,157,3239341,59,485470
Aphisit Phaefuang,9,157,483235,57,652186
shaan amoes,9,157,4192199,55,338916
Ajoy Barua,9,157,4238246,55,1960073
James Poole,9,157,1063622,53,624218
Sabrina Chevannes,9,157,7947142,52,1160012
Lucy Thomas,9,157,3901848,49,4009802
Gwinyai Mubika,9,157,5514061,49,4823331
Manas S,9,157,701081,45,2237456
Borisz Komatina,9,157,1849904,42,6803772
Mikey Clark,9,157,528037,33,5033450
Ibrahim Bello 2,9,157,1295491,27,4590070
Matt Warburton,9,158,40844,83,122872
Adam Hart,9,158,2998969,78,2275
ondrej marhefka,9,158,2887049,78,219501
Tim Hall,9,158,1486801,75,196785
Mehmet Feyzi Ercin,9,158,607702,72,821008
David Ukavbe,9,158,7022189,67,2323478
Muhammad Aqeel Mir,9,158,2017977,66,1945424
Luke J,9,158,3175666,61,1317159
David Mc Geoghan,9,158,151356,57,1603446
Karl Kuuseoja,9,158,6311673,57,4906413
Viktor Kateliev,9,158,7701233,55,4345394
Olajuwon Mubarak,9,158,659524,54,2416500
James Kent,9,158,3912116,52,3452345
David Adamskiy,9,158,256640,51,4695136
Osama Sheha,9,158,1281928,46,6822766
Chris Charles,9,158,2723609,46,7253084
DEAN BOW,9,158,4860141,39,6507558
Oigo Franklin,9,158,4034505,36,8050910
Rob Lucci,9,158,8567049,33,7747775
