Name,League,Division,Team id,points,OR
Paul Swift,8,33,1230072,73,228741
Greg Simpson,8,33,151461,72,241747
Will Ostdiek,8,33,754473,71,133153
James Murray,8,33,238452,61,280055
Paul Dodd,8,33,1373221,58,64153
Marcus Leong,8,33,333452,58,466766
Rob Towers,8,33,178871,56,1547003
Aaron Ball,8,33,250798,55,109732
Stuart Purkiss,8,33,1154113,55,620099
Cullen Wilson,8,33,279414,54,2434384
Jon Peden,8,33,755472,53,1591393
Kevin Mitten,8,33,2415043,52,1430319
Chris Irving,8,33,1734226,49,863881
Moustafa Ashour,8,33,8436232,49,2256143
Jewel Jose,8,33,57877,48,419831
Sanjay Bathija,8,33,3671447,48,1814371
Orn Ulfar Saevarsson,8,33,3522193,47,1437996
Dillon Whyte,8,33,1829730,46,637899
Charlie Weatherill,8,33,643,36,1984778
Tommi Skogberg,8,34,1351566,73,149902
Kuba Büttner,8,34,27578,71,19435
Martin Yates,8,34,166881,68,126931
Steven Goddard,8,34,660638,67,117305
Lucas Johansson,8,34,1046474,66,524281
Stu Neft,8,34,152083,65,12057
John Foreman,8,34,889403,65,1738332
Bobby Digital,8,34,5096,64,485470
Lucas Leiva,8,34,6672541,59,1190923
Bashir Garba,8,34,3252839,58,2078992
Danilo Backović,8,34,163704,57,297140
Kshitiz Basnet,8,34,1502274,57,392209
Mike Parker,8,34,3167263,52,394643
Remy McHennie,8,34,2111592,48,809395
Ewoma Ogidi,8,34,622267,48,856247
Arnie D,8,34,926637,45,2435070
Temitope Odulate,8,34,2720820,44,5107597
DaNo TAi68,8,34,146975,42,1823407
Bertil Evertsson,8,34,22832,42,4586495
Nabi Bana,8,34,4388,39,2741048
Sam Owens,8,35,26873,76,46819
Robert Salisbury,8,35,3814198,74,520243
Chris Jago,8,35,7658,69,153252
Michael Welsh,8,35,4714158,67,291905
David Ross,8,35,311334,67,536817
Dean McDonald,8,35,183765,65,150207
Cameron Boyd Smith,8,35,1475079,65,773726
Ihor Sehinovych,8,35,1596960,63,606819
m an9ari,8,35,250909,60,1351203
Ritesh Nair,8,35,4755892,59,732955
Arthur Gomez,8,35,881722,58,496272
Mark Daniels,8,35,1646039,57,998825
Ventsislav Penev,8,35,1737881,55,942872
Jack Gwynne,8,35,632771,51,1758960
Alan Kan,8,35,5164942,44,1385558
Finlay Taylor,8,35,6435119,43,1302889
Stephen Mansfield,8,35,626410,39,1502453
Pritish Ramu,8,35,972863,39,2632088
Suzanne Ball,8,35,1892091,39,2881606
bilal bouakaz,8,35,7286992,38,4545997
Tony Zelinskiy,8,36,1446383,76,283542
Nicolas Gendron,8,36,3331113,73,140885
Nitin Pandey,8,36,480871,72,451904
Matt Bilton,8,36,286262,70,75874
A Transcended Mother,8,36,18803,64,810710
Steve Darbin,8,36,168327,63,1470596
Ivan Tomašević,8,36,787637,61,943786
Kimmo Nordstrom,8,36,1694792,60,468845
James Bonifacy,8,36,1191136,59,354763
Charles Dove,8,36,578239,58,698030
John Palmer,8,36,6152756,57,871851
Bhasanan Sukanthanak,8,36,213044,55,2222859
Patryk Oszczepalski,8,36,3408400,54,224015
Paul Mann,8,36,5579546,54,1083550
bryan ritchie,8,36,229308,48,2666102
Wiseman Ndakondja,8,36,1908848,46,1483989
Connor Jackson,8,36,5354917,46,2642658
Jon Heron,8,36,340758,46,3809844
David Webb,8,36,1670647,37,723104
Abhijeet Pendyala,8,36,7918109,32,4301328
Graeme MacPhee,8,37,624201,87,148205
Graham Walsh,8,37,683239,79,62516
Kofi Owusu-Kyereko,8,37,1737,78,489463
Moses Samuel,8,37,232444,72,625044
patrick wilson,8,37,327101,69,241997
Andy Clark,8,37,26575,69,332066
Augustas Jakubynas,8,37,3817072,69,1147944
Anh Quân Đinh,8,37,737203,64,338916
Rabin Khadka,8,37,4824917,63,479946
nejc golob,8,37,2411209,60,969483
Jay See,8,37,547556,60,1555872
Adissen Vayavoory,8,37,5465964,58,1997984
Aziz Baccouche,8,37,255232,52,1104622
Andum Nugroho,8,37,2355700,52,3574294
Uzumaki Naruto,8,37,2943982,42,2677174
david hunt,8,37,557788,39,4264672
Dylan Burke,8,37,669544,39,5494990
Sam Spencer,8,37,792766,36,6511227
Evan Donaldson,8,37,1955221,28,5627729
Rob Lonsdale,8,37,6349276,21,6794046
Joe Milnes,8,38,149468,74,178049
Phil Reynolds,8,38,1993658,73,533231
Pa Joy,8,38,3174950,72,695088
Paul De Duonni,8,38,6782032,70,542849
Simon Fox-Mella,8,38,56277,69,342057
Tore Torgersen,8,38,1101513,68,775562
David Hopkins,8,38,3610756,64,123786
Alex Babut,8,38,4406986,58,331713
Jake Wilde,8,38,2214319,58,1062493
Quentin Cruse,8,38,64214,57,281386
Galib Choudhury,8,38,680110,57,970276
Terry Fryer,8,38,298162,55,770948
Brian Doyle,8,38,2983731,55,1069373
Dale Stephens,8,38,547093,49,1116353
Hannu Tapaninen,8,38,6954987,49,1705921
Adam Williams,8,38,7229651,46,2478526
Aniq Najmi,8,38,371349,45,809062
Joseph Janicki,8,38,52749,39,5408342
Bikash Tolange,8,38,2590438,36,2938581
Peter Smith,8,38,1476982,31,4594083
Pakcu Wink,8,39,1505970,76,427919
Jonathan Flay-Petty,8,39,48791,73,110195
Gyles Lawson,8,39,65351,73,127994
Jasen Stipicic,8,39,1462463,67,505711
Matt Calcagno,8,39,641274,66,175968
Sachin Amarasekaran,8,39,5464,62,145526
veteran. nvm,8,39,896884,60,462863
Geoff Graham,8,39,1925852,60,1505535
Martin Dalzell,8,39,9629,59,601724
Karthi Muniandy,8,39,1298899,58,281099
Daniel Pedersen,8,39,2623302,58,1527425
Marek Sulak,8,39,8001237,55,488082
Baron Meyer,8,39,738852,55,1094684
Raz Khan,8,39,3988966,54,2091544
saiful islam,8,39,2336778,51,1150509
Igor Vukmirica,8,39,358414,51,2409254
Niall Herlihy,8,39,2910476,46,2077022
Tim Swingler,8,39,1114259,40,2440604
Shulab Shrestha,8,39,7341991,39,3439504
Lewis Fitzjohn,8,39,1732307,27,10477927
Sreekanth Menon,8,40,16313,79,344981
Saurabh Keni,8,40,3512184,67,906547
Christian Mittelhauser,8,40,4204418,66,140885
Michael Metzger,8,40,334999,64,38112
ade ade,8,40,276926,64,322444
Nicholas Dalfonzo,8,40,111895,63,29327
Piotr Waniurski,8,40,5111542,63,715353
حوار و بن شهرة,8,40,293198,63,890652
Ateker Owane,8,40,347451,62,913881
James Barnes,8,40,970948,61,849673
Kelvin Pang,8,40,6237,60,624091
Russell Owen,8,40,2832741,57,314826
Paul Hallam,8,40,699330,54,1129463
Sreejayanth E S,8,40,4573178,54,3258157
Colin Chapman,8,40,3879911,50,66320
Providence Allen,8,40,473562,50,1149251
Idris Ashimi,8,40,176626,49,4621454
Steve Western,8,40,168434,45,4584433
Nic Bennett,8,40,5229625,31,2562490
Ankit Mathur,8,40,1651463,31,5576590
Peter Willis,8,41,18420,81,20114
Hans Hayrynen,8,41,1975384,70,251566
Fahmi Paham,8,41,2567184,68,253859
Georgi Arnaudov,8,41,759962,67,773726
A Sarhan,8,41,1783228,66,416866
Russell Main,8,41,453719,66,651656
Amaechi M,8,41,2961925,63,440547
Ibrahim Dasuki,8,41,1882172,61,103369
Jeff Tao,8,41,5267249,60,561847
Sucram Neerg,8,41,561583,60,1996894
N Ward,8,41,413379,59,646122
Noctis Robin,8,41,1815425,58,188873
John Keane,8,41,3585750,58,3038726
Udhedhe Orogun,8,41,60781,54,206219
Khun Galee,8,41,1180401,50,809920
Duncan Wise,8,41,154073,48,1856980
James Evans,8,41,1212435,42,2295582
Millie Jayne,8,41,384949,37,4428306
Sonny V,8,41,529556,33,3385510
Stephen Harland,8,41,4770086,31,5607352
Mohsin Rizvi,8,42,2117182,76,87877
Luke Humphrey,8,42,145710,72,152641
Richard Lucas,8,42,303102,66,142137
Scott McCowan,8,42,3731483,66,142974
Evald Khelshtein,8,42,18456,66,257363
Tommy Kevil,8,42,307346,64,284767
Lars Christian Engebretsen,8,42,760526,63,259188
Mark Eastwood,8,42,1101906,61,77523
Jamie Leslie,8,42,4542092,61,140592
Mohamed Naim,8,42,6178467,60,333234
Gareth Yeo,8,42,14164,60,647797
Charlie Price,8,42,4849,60,836725
Lord Quasi,8,42,474153,54,220320
Merah Muda,8,42,7381882,49,706232
Rohit Desai,8,42,5811830,49,1689605
Paul Fox,8,42,24127,47,2105899
Sandeep Reddy,8,42,3484281,45,4571341
Kate Reading,8,42,1893994,42,2495829
Fleming Fillis,8,42,305678,39,2870855
Andy Stanger,8,42,6130578,32,5381165
Milos Zdravkovic,8,43,6046,84,110594
Nishant Bhide,8,43,4608128,80,128475
Johan Balan,8,43,3206528,78,141647
Babatunde Akinola,8,43,2168711,72,536817
John Wray,8,43,254100,69,132704
William Griffin,8,43,1888385,67,92921
roger purvis,8,43,371706,66,119211
Junayed Hasan,8,43,31248,61,214772
Marte Solgård,8,43,2174269,61,805487
Lee Robinson,8,43,326284,57,364833
zethembiso simelane,8,43,5668524,56,674398
Mohammed Sufiyan,8,43,774594,54,637899
Danny Durso,8,43,1056740,51,275132
Francesc Badia,8,43,12975,51,1045454
Mick Atkins,8,43,1369295,51,1503847
Mike Gallagher,8,43,3072638,48,2066971
Linton Joseph,8,43,3685238,46,3111407
Alejo Barboza,8,43,4600616,34,4515966
Frederick Wright,8,43,7647377,27,8792986
ZAKARIA ELRHERRAS,8,43,1778018,19,8385359
Anthony Meneguzzo,8,44,2548156,81,65381
Edward Rooney,8,44,99936,78,7463
Lazar Harizanov,8,44,5310126,69,452948
Ben Z,8,44,450895,69,574305
Jomana alexander,8,44,8346325,65,470795
Tobias SIkström,8,44,2360596,63,1750320
Dmitriy Kulikov,8,44,458072,62,461745
Jessica Kim,8,44,6319633,60,576578
Tim Castle,8,44,3951205,60,949085
Gordon Tyrie,8,44,4518492,60,1391410
G Whizz,8,44,130176,59,20711
Chee Hong Chan,8,44,56058,58,1000997
Andrius Žulpa,8,44,3225238,55,246941
Stefan Forsberg,8,44,17290,54,179511
Tariq Maqsood,8,44,7954860,51,1202221
Filip Molnar,8,44,845684,45,1002613
Anindya Sen,8,44,5833066,44,2556124
robin galan,8,44,4044868,42,4689922
Michael Akinola,8,44,2339158,32,2606106
james orton,8,44,967378,25,4256247
Richard Pearson,8,45,36627,80,9938
Marco Amador,8,45,2865459,76,982824
Rutvik Shukla,8,45,1021440,70,35961
stuart mitchell,8,45,428741,70,317087
Samarth Bhardwaj,8,45,3402843,68,1628423
George Williams,8,45,2152374,62,290514
Ryan Reid,8,45,30255,60,2176
Thom Kerekes,8,45,2473703,60,236287
Ceasar Mawerere,8,45,630897,58,701138
richard davies,8,45,535510,55,374159
Christian Gruehagen,8,45,1412998,55,418716
Sujen Shrestha,8,45,3827540,55,628786
moyosola junior,8,45,28863,53,102312
Matt Hoskins,8,45,272287,51,795627
Sean Nelson,8,45,2406605,51,807841
Marko Drašković,8,45,1842405,49,1746824
Anthony Spellman,8,45,171849,44,1060259
Silje Vo,8,45,1085836,43,1431930
Jay Janicki,8,45,58173,34,2484324
Kirsty A,8,45,3021441,32,3606949
Ragnar Mägi,8,46,2532137,79,60057
Angus Turner,8,46,185315,76,218607
Niall Campbell,8,46,8482224,72,865682
Mekibebe Gebre,8,46,277222,69,653607
Arun Kumar,8,46,9356,67,232894
Duncan Bennett,8,46,13995,66,244864
Wes Mechen,8,46,1265682,64,1321589
Zack Sumendap,8,46,4209869,63,197966
Sean Hinners,8,46,735824,63,961766
B Fernandes,8,46,5677814,61,223531
Arez Razin,8,46,4504268,61,445193
Khalid Ahmad Naina Mohamed,8,46,4757071,61,3376460
moustafa bebo,8,46,7189913,51,3248473
Naman Agarwal,8,46,6725113,49,380520
Salah Mohamed,8,46,384445,49,3914467
Ryuzaki Orenzo,8,46,1715900,45,1842992
"Mr. ""The Bounty Hunter""",8,46,3602276,42,1793499
Rory Savage,8,46,2702540,42,3051256
Alistair Bohm,8,46,2349298,40,3197094
Clas Lindberg Odhner,8,46,7011088,15,8341097
Josh Pauk,8,47,3874675,78,40465
Benjamin Arizaga,8,47,424950,78,113603
Paul Brett,8,47,644429,74,201250
Hamish Paisley,8,47,392719,66,467808
richard rev'es,8,47,2619127,66,515414
Ben Holmes,8,47,839014,64,442200
David Lunt,8,47,4140366,64,627858
Dolapo Olatoye,8,47,7260945,63,1253416
Andy Reeves,8,47,761458,61,1017679
godlytriad Cóbó,8,47,8163006,60,1253147
Bank Nathapol,8,47,6155786,60,2128153
Matthew Hurley,8,47,1359765,57,1312819
Richard Greaves,8,47,6999605,54,530171
Ronan McCaffrey,8,47,4593696,52,1488408
Pritesh Wagjiani,8,47,570,49,820712
Craig Pesce,8,47,1598910,46,4008399
Javier Pabe,8,47,520792,45,2640527
Aleksandar Cvetkovic,8,47,249795,43,3488703
Stano Svetkovský,8,47,3668223,37,2557607
Prathamesh Salunkhe,8,47,156364,18,9228745
Matt Church,8,48,488881,82,13450
Olli Mattila,8,48,3986925,79,955
Alex Garden,8,48,275191,76,351159
Ian Turner,8,48,134681,72,84369
Adryan Fikardillah,8,48,1897849,71,429489
Nairit Sur,8,48,4678492,65,105721
Egert Piip,8,48,326785,64,130672
Arvin Velu,8,48,6440908,62,222301
Muhammad Zaraz Alam,8,48,134294,61,356661
Nikhil Narang,8,48,9433,58,45615
Andrew Murray,8,48,370045,56,507084
Jason O'Donovan,8,48,1144514,55,2243115
Ben Marson,8,48,841855,50,1124851
Håvard Ringen,8,48,337062,49,1580262
Jason Townsend,8,48,147153,48,1411377
Paul Connolly,8,48,2179512,46,1877633
Dean Macriyiannis,8,48,3007407,45,1029203
Atiba Hudlin,8,48,134076,40,2415457
Phil Gardner,8,48,76744,27,5841350
Jaheim Fletcher,8,48,2733483,22,6084385
Arleen O'Rourke,8,49,133900,73,80974
Dane Moody,8,49,8136869,70,318647
German Sanchez,8,49,1713190,69,226919
Dean Fisher,8,49,36304,68,183979
Jaye Tan,8,49,3330600,65,33535
Ahmad Fayyadh,8,49,9167,65,834998
John Henry Owen,8,49,3953092,63,1100010
Bob Bayliss,8,49,54228,63,1540363
Huy Nguyen,8,49,291243,62,38387
Ruairi ODuil,8,49,3793339,60,891411
Saulius Valašinas,8,49,474041,58,872912
Damien C.,8,49,714312,57,677070
Miron W,8,49,2544200,57,1361604
Benjamin Karanja,8,49,196178,54,733584
Philip Bourne,8,49,512789,49,1900994
Darren Hyett,8,49,627568,45,1826809
Paritosh Pandey,8,49,962706,44,3620120
Ini Pirisola,8,49,6257581,41,895292
Emmanuel PengS,8,49,4810161,37,3706147
Nicholas Maitland,8,49,4122225,29,7916077
Eoin Scanlon,8,50,612682,84,2013
Shane Goodwin,8,50,113687,73,335
Simon Humphreys,8,50,612553,71,76565
John-Paul Crofton-Biwer,8,50,546418,67,225048
Colin Elsbury,8,50,17520,66,40353
John Wambua,8,50,42458,66,115882
Panos Ven,8,50,270599,66,208116
Liam Buckley,8,50,852907,62,560294
Todd Parker,8,50,415880,61,211041
Dom Passantino,8,50,36338,61,678439
Greg Morrison,8,50,590546,53,236917
Chris Ng,8,50,2799968,52,376806
Abdallah Mousa,8,50,18912,52,1482781
John Comeau,8,50,7224116,51,586514
Jason Byrne,8,50,1433929,51,682090
Alex Creswick,8,50,2893553,48,1033444
Baidar Kayani,8,50,8426781,41,2060506
Sash Wand,8,50,262983,39,1329999
Didier Miéville,8,50,9468060,39,2857985
Ahmed EL*Banna,8,50,2869448,30,2841403
Ed Christie,8,51,362601,76,181722
dale carter,8,51,1040889,74,90537
Bob Mourinho FC,8,51,2427548,64,302476
Dudson Yip,8,51,258447,63,590788
Hank Papi,8,51,465070,61,84532
Lewis Daly,8,51,391916,61,142912
Nithia Naidoo,8,51,825531,61,642868
Aaron Leggott,8,51,6225678,61,1616830
Rob Fergusson,8,51,1932877,60,483591
philip ocharo,8,51,5124562,58,1081059
Aryan Satwani,8,51,5710255,57,778244
Barry Holloway,8,51,1685404,55,501513
Hordur Gunnarsson,8,51,6859960,55,872912
Dariusz Klukiewicz,8,51,3001043,55,1217157
shane chapman,8,51,2904882,53,605160
Bryce Vella,8,51,1427707,51,415192
Fraser Doig,8,51,3101183,51,675038
Rudi Voetterbachl,8,51,3229761,43,1360403
Paul Cryan,8,51,6677885,38,2344507
mark goodings,8,51,6437087,33,5159730
Les Mcqueen,8,52,600975,81,19367
David Galvez,8,52,3101710,81,25352
Guy Sebastiaan van Manen,8,52,667211,70,295253
Christopher Bench Bradbury,8,52,85339,67,371793
Frank Langat,8,52,294542,66,274488
Radu Paraschiv,8,52,35392,63,56100
Yemz Ofulue,8,52,965472,63,744770
Keegan Furlong,8,52,756257,61,723104
andrew burdett,8,52,1074823,57,173634
Sarah Nzekwe,8,52,7257422,57,2140890
Gerry Fitzgerald,8,52,19606,55,582461
Henry Fosdike,8,52,79734,54,1112823
Sushant Tuladhar,8,52,473660,51,192623
Gerard Murphy,8,52,866139,49,183979
Andre Dickenson,8,52,2590664,49,575683
Sir Ben,8,52,85555,46,2158559
Luigi Pagliara,8,52,1535459,43,302476
WONG S.W.,8,52,1598044,43,1067228
mark crawford,8,52,495976,42,4413479
Christopher Day,8,52,179405,37,2012294
papun Banerjee,8,53,21216,79,20427
Paul Nolan,8,53,38022,76,8777
Matti Kaijomaa,8,53,1881454,73,221011
David Manuel,8,53,209071,66,293916
Milosh Stojkovic,8,53,1466309,64,22939
Cassie Hamman,8,53,5415713,63,743795
Andrew Hughes,8,53,370974,61,171121
Philips Ayoola,8,53,1638120,60,2326273
Matt Hampton,8,53,629289,59,271804
Haroun Turay,8,53,2212659,58,454135
Steven Scouller,8,53,159265,57,1520972
Aditya Phisake,8,53,12285,56,92028
andres h. fernandez,8,53,183011,52,581728
Niklas Björkbacka,8,53,3362938,51,1095833
Faez Barbarossa,8,53,799573,51,1730059
Hamid Adewuyi,8,53,1351786,49,1223532
R U,8,53,609916,45,3051821
Joe Farrier,8,53,1254653,40,2911354
James O Dwyer,8,53,322558,38,1002613
Marcus Ladd,8,53,6085087,31,4191703
Dave Lawrence,8,54,2766838,84,353930
Leonard Leong,8,54,249034,80,2081
Shervin Vencatachellum,8,54,464600,70,125681
Brid Gilhawley,8,54,1142886,70,201954
Yila Daure,8,54,1248214,66,982824
Dave Clarke,8,54,59706,65,297957
Samson Pereira,8,54,5860563,63,777439
Theo Nkopo,8,54,4512007,63,1058603
Eoin Morrissey,8,54,1135412,60,372183
Andre Cooley,8,54,1057268,57,1136649
Brian J,8,54,3745,57,1684665
King Stone,8,54,4059840,52,939821
bernard walsh,8,54,3545112,49,1449954
Raymond Fitzpatrick,8,54,97297,49,2012996
Vibhor Agarwal,8,54,16428,46,1331751
Callum Morton,8,54,5570511,45,3353841
Stephen Radic,8,54,2001850,42,1109987
Sande M,8,54,6220329,40,3190705
Tarauni Abdullahi,8,54,4640655,36,4256577
Sajid Champion of 2011 - 2024,8,54,7623827,35,6855879
Drew Leshko,8,55,289859,83,4317
Phil Higson,8,55,9275,72,85157
Jim Quaid,8,55,221069,71,193490
Nakshatra Mukhopadhyay,8,55,349691,70,483591
Karl Cullen,8,55,3352787,69,902872
Mohamad Haidar,8,55,4306795,66,595827
Derek Kenny,8,55,1270614,63,301684
Tashmid Ahmed,8,55,2486770,58,1320711
Grzegorz Mirek,8,55,7148946,57,843954
Mahmoud Ben youssef,8,55,303735,56,394643
Sam Barber,8,55,3687314,56,4089131
David Brownridge,8,55,199261,55,1081059
Nemanja Arbutina,8,55,790794,55,2213640
Papun Banerjee,8,55,17046,52,138481
Akilesh Radhakrishnan,8,55,17363,51,204855
Zoran Randjelovic,8,55,1934462,49,1971139
Keeren Jaya,8,55,291585,46,1950531
Roger López,8,55,2214678,45,1069373
byron Fegen,8,55,1149017,34,3676799
Sami Saarinen,8,55,388133,23,5820119
Ryan Lee,8,56,8982,78,503220
Aidan Dornan,8,56,209619,75,1042749
Henry Simanjuntak,8,56,344539,73,37522
David Thébaud,8,56,1168714,70,246054
Andrew Ball,8,56,909246,70,349030
Clint Spencer,8,56,22539,69,1453150
Peter Fernandes,8,56,5454140,63,342247
patrick brosnan,8,56,1842089,60,1487098
Richie Tutill,8,56,1232649,58,783844
Simon Duckworth,8,56,1508831,58,1238647
Lee Stevenson,8,56,2111867,58,1493711
Charlie Salah,8,56,322843,57,764922
Joel Saviniemi,8,56,1490677,55,262804
Ingo Weihrauch,8,56,1222608,52,1766823
David Moore,8,56,1559565,51,4200755
Patrick Gill,8,56,5854441,50,1193312
Paul Gibbs,8,56,393490,45,676197
Andrija Bijelic,8,56,710792,38,925030
Nicholas Dolamore,8,56,735193,28,4609029
Rory Conniffe,8,56,2996888,25,6260197
Hne Wilson,8,57,937154,72,357620
Marc Thivessen,8,57,12336,71,176379
Derek Cullen,8,57,1108189,69,558152
Darragh Gilhawley,8,57,1106300,66,41217
Riley Walker,8,57,53107,66,61813
Michael Houbre,8,57,136754,66,186785
Jalal Munasser,8,57,4153665,66,770669
Nikola Milekić,8,57,7778,63,1482115
Paul Camp,8,57,552872,60,500469
Hywel Reeves,8,57,383067,57,440147
Kenneth Hatlevik,8,57,440988,57,490891
Mwai Mashunga,8,57,39465,55,278439
@Expat_Asia .,8,57,2978325,55,4737688
Wayne Jordan,8,57,1305764,53,1607715
Callum George,8,57,7437256,49,1265288
Abiola Samuel,8,57,5046437,43,3804709
Christopher Brena,8,57,1162012,43,3849722
Kofi Appiagyei,8,57,25968,40,2398856
Ademola Abolarin,8,57,1057017,39,4365968
Taidgh Richards,8,57,4510672,36,3745107
Mark Embleton,8,58,2572683,78,144065
Rich Fox,8,58,2030,71,84683
Pat Monahan,8,58,7847,70,173816
Mislav Znidaric,8,58,1638014,69,280785
John Redmond,8,58,4491887,66,495890
Michael B Scofield,8,58,383086,63,227669
Jonas Mueller,8,58,452737,61,694593
Gus Anastasiou,8,58,139903,60,781428
Usman Jaafar Ruma,8,58,223683,59,290820
Matt Bundy,8,58,1921806,57,378844
Yudish Callee,8,58,1367745,54,94914
Lakshay Aggarwal,8,58,6078395,52,200998
Ara Hampy,8,58,359784,52,360479
Bryan Cavanagh,8,58,2470901,52,433596
Joe Evans,8,58,3108915,51,1433528
Milan Nikolic Zloba,8,58,163440,51,3539761
Chris Hames,8,58,3033876,48,1010512
Andrew Harrison,8,58,396105,46,1090062
Baris Sener,8,58,4192513,39,5795205
Liren Xue,8,58,1234084,34,2085538
Gerard Horan,8,59,3662990,70,767041
Ahmed Atteyeh,8,59,3451754,70,1124851
Peter Nowak,8,59,504289,68,249249
Raphael Deinhart,8,59,201530,67,389347
Greg Turville,8,59,5408991,65,621574
Don Glausiño,8,59,4805742,63,231376
Peter Wroe,8,59,1564985,63,532861
Ballack Low,8,59,2931550,63,901005
Owen Underhill,8,59,1430415,61,43778
Fara Akramov,8,59,782272,61,70245
@stephen,8,59,494027,61,885309
Steven Somerville,8,59,1120157,55,672599
Van Petrosyan,8,59,305252,54,3267196
Martin James,8,59,701446,53,303381
Joseph Jreij,8,59,167175,51,824867
Tone Ågedal,8,59,8267129,51,2898370
Anchit Bhagat,8,59,3548107,48,3419325
Shafin Shoaib,8,59,7414,45,2247743
Matthew Phillips,8,59,4790502,40,6860275
Lee McInerney,8,59,1872722,24,8726877
Sidharth Suresh,8,60,139998,76,393002
Steven Fox,8,60,130970,75,234519
Erhan Karahan,8,60,712787,73,244864
Lord's Will,8,60,2947255,72,1167501
Andrew Watson,8,60,19858,68,429775
BRIAN FITZSIMMONS,8,60,1067697,67,1263520
Sandeep Thakur,8,60,2398199,63,1945424
Ade S,8,60,1764020,60,440547
Panayiotis Vassiliades,8,60,240180,60,1509123
Francisco de Borja Laguna,8,60,189,57,2396828
Ferdous Azad Sovon,8,60,7236266,55,284409
MR CARTER,8,60,229822,52,1498822
Kasper Nurmi,8,60,147892,52,1563415
Bruno Costa,8,60,33129,50,1404777
VOSASA 1503,8,60,170446,47,2293550
Z B,8,60,521365,46,1306074
turlough ohanlon,8,60,2961086,46,3021906
Andrew Gray,8,60,1454846,46,4598711
Aleksa Lutrov,8,60,4456111,36,4850610
Paritosh Thapliyal,8,60,4372271,29,8449148
Edwin Tan,8,61,63879,74,61068
Tassanapong Tangpattanasiri,8,61,216769,73,34599
Luis Diogo Corredoura,8,61,32143,65,139155
Robert Field,8,61,4400053,63,596711
Anirban Chakraborty,8,61,3462753,62,959494
Guillaume de Bassompierre,8,61,1913586,62,1538090
David Leahy,8,61,746620,61,359843
Gareth Rees,8,61,6196498,61,574529
James Hitching,8,61,18948,57,1081059
Kevin Ward,8,61,3514430,56,214498
Mehdi Raza,8,61,4445215,56,584523
Khaled Hachem,8,61,2104007,56,1065855
Conor Black,8,61,494477,55,841667
Danila Kasyanov,8,61,588870,55,2235979
Martin Johansen,8,61,346263,51,594847
Siddhartha Mukherjee,8,61,8389217,51,1839714
Henrik Oranen,8,61,1639555,45,1927116
Vikram R,8,61,750371,44,2238375
Ryan McCarthy,8,61,4665299,40,2919194
Hakim Dort,8,61,8275078,39,4922709
Gareth Williams,8,62,563211,76,510370
Christopher Keith,8,62,378346,73,17072
Mohammed Seif Allah Slimani,8,62,23832,72,27712
Francois Remacle,8,62,1973417,70,43651
Sungbo Shim,8,62,2199367,67,189563
Andrew Collins,8,62,1083679,66,183306
Hank D,8,62,8421,66,206219
Sarah Scouten,8,62,4153945,63,680533
Ifedayo Sanni,8,62,6727790,58,1183625
David Shand,8,62,753085,57,1145318
Mark Stamper,8,62,4980600,54,2545074
Epson Eshun,8,62,203583,54,3681340
Joni Perälä,8,62,821852,53,708186
Terry Henderson,8,62,686170,52,586089
Taktiikka Velho,8,62,4017747,46,1701875
Paul Scott,8,62,1128982,46,2460109
Hichem Medboua,8,62,588654,45,2434384
saiful islam,8,62,2045152,45,2746094
Philip Lentern,8,62,963906,39,2874030
Steven Salter,8,62,5736270,33,4979585
Dan Wilbur,8,63,644794,75,107407
Martin Wilsdon,8,63,53431,75,153386
Lluís Peidro,8,63,2838350,72,325107
Bimma Mstm,8,63,179213,72,579770
Vlad K.,8,63,54119,70,171399
John Erik Torsteinsen,8,63,118232,69,131663
aroon zgel,8,63,3964378,66,394643
robert spinosa,8,63,1209382,63,420084
Valerijus Lotovas,8,63,6179999,61,139855
Barry Connor,8,63,4343411,60,766129
Dan B,8,63,2127234,57,896711
Andrew Blackwood,8,63,7311305,57,2194978
Tunde Gafaar,8,63,42119,52,869507
Dr. Peterson,8,63,4384526,51,317087
Hicham Tix,8,63,1909330,51,4741550
Aswin Lau,8,63,5717172,45,1180551
Killian Long,8,63,8273013,42,5110405
Paul Tutty,8,63,1443625,39,1907628
Juan Miguel Umali,8,63,4128681,34,2948252
Blake Kennedy,8,63,230340,27,3496825
Oliver Finney,8,64,1402499,67,4184
Joni Pasanen,8,64,4936611,66,204095
Juan Jose Gonzalez,8,64,107639,64,236287
Erik Bigsten,8,64,7845,63,37637
Piyush Patel,8,64,17642,63,527416
Dan Henwood,8,64,35270,60,744030
Alex Prior,8,64,4871126,60,1204486
Sanimir Bekirov,8,64,117547,59,125922
Dragan Stanacev,8,64,3018118,57,50402
Jared Kubokawa,8,64,4518789,57,782534
David Pham,8,64,2345076,57,821008
hadi slim,8,64,3131808,57,2460109
Alvin Lansana Kargbo,8,64,296672,55,766610
David Harvey,8,64,526777,54,2176697
Aaron Ch'ng Duan Xian,8,64,3606641,51,296284
Creagh Ashton,8,64,562684,51,1203819
Damilare John,8,64,1449984,48,543485
David Deasy,8,64,439904,48,1439345
Tajudeeen Olawale,8,64,7549538,48,2032514
Abdurrachman Ichsan,8,64,245384,48,3228258
Ryan Rdn,8,65,315317,73,7540
Gabriel Martinelli,8,65,8215005,71,216519
Jonne Karvonen,8,65,2327646,70,63211
Victor Sylar,8,65,940154,70,1215049
