,league_id,manager_id,gw,active_chip,automatic_subs,gw_points,total_points,picks,captain,vice_captain,bank
350,2123267,6855632,9,,[],78,548,"(597, 42, 220, 407, 511, 516, 353, 526, 19, 119, 355, 275, 415, 143, 611)",516,355,5
351,2123267,6855632,10,,[],55,603,"(275, 42, 407, 511, 611, 143, 516, 526, 19, 119, 355, 597, 353, 415, 220)",19,355,5
352,2123267,6855632,11,,[],25,628,"(275, 42, 407, 511, 611, 143, 516, 526, 19, 119, 355, 597, 108, 60, 220)",19,355,3
353,2123267,6855632,12,,[],76,704,"(597, 42, 220, 20, 143, 516, 526, 19, 108, 60, 355, 275, 119, 511, 407)",355,143,1
354,2123267,6855632,13,,"[(260, 526)]",49,749,"(275, 220, 42, 20, 260, 216, 19, 516, 108, 60, 355, 597, 526, 119, 407)",355,516,0
355,2123267,6855632,14,,[],63,812,"(597, 42, 20, 260, 216, 516, 19, 108, 526, 60, 355, 275, 119, 220, 407)",355,516,0
356,2123267,6855632,15,,[],36,848,"(275, 220, 20, 419, 216, 516, 19, 108, 526, 60, 355, 597, 119, 112, 260)",516,355,2
357,2123267,6855632,16,,"[(419, 355)]",54,902,"(597, 112, 20, 260, 419, 216, 526, 19, 516, 119, 60, 275, 108, 355, 377)",355,516,0
358,2123267,6855632,17,,[],56,954,"(275, 20, 419, 112, 216, 19, 526, 516, 308, 60, 343, 597, 119, 260, 377)",216,516,7
359,2123267,6855632,18,,"[(260, 112)]",38,992,"(275, 260, 419, 20, 216, 526, 19, 516, 308, 60, 343, 597, 119, 112, 377)",216,516,7
360,2123267,6855632,19,,"[(48, 419)]",36,1028,"(275, 112, 48, 20, 526, 19, 516, 308, 85, 60, 343, 597, 216, 419, 260)",308,85,0
361,2123267,6855632,20,,"[(85, 216)]",70,1098,"(597, 48, 112, 20, 526, 19, 516, 308, 85, 60, 343, 275, 216, 260, 419)",308,216,0
362,2123267,6855632,21,,"[(85, 501)]",38,1136,"(275, 48, 112, 20, 260, 216, 353, 19, 85, 60, 343, 597, 501, 419, 308)",60,216,19
363,2123267,6855632,22,,[],64,1200,"(275, 20, 48, 112, 260, 19, 353, 501, 216, 60, 343, 597, 85, 419, 308)",60,216,19
364,2123267,6855632,23,,[],71,1271,"(275, 48, 427, 260, 19, 353, 501, 362, 85, 60, 343, 597, 308, 20, 112)",362,343,20
365,2123267,6855632,24,,[],69,1340,"(275, 112, 427, 20, 19, 353, 509, 362, 85, 60, 343, 597, 308, 260, 48)",353,343,18
366,2123267,6855632,25,,[],89,1425,"(597, 260, 427, 20, 19, 353, 509, 134, 85, 60, 355, 275, 362, 112, 48)",355,353,8
367,2123267,6855632,26,,[],58,1483,"(597, 260, 427, 20, 19, 353, 557, 134, 85, 60, 355, 275, 362, 112, 48)",355,353,23
368,2123267,6855632,27,,[],81,1564,"(275, 260, 427, 20, 48, 19, 353, 134, 362, 60, 355, 597, 85, 112, 557)",355,353,23
369,2123267,6855632,28,,[],49,1613,"(275, 321, 427, 20, 86, 19, 353, 362, 85, 60, 355, 597, 134, 48, 260)",85,353,22
370,2123267,6855632,29,freehit,"[(283, 437)]",31,1644,"(101, 321, 96, 506, 283, 526, 378, 599, 516, 117, 60, 275, 437, 688, 86)",516,117,22
371,2123267,6855632,30,,"[(86, 260)]",54,1698,"(275, 48, 511, 427, 86, 362, 353, 19, 85, 60, 355, 597, 260, 134, 20)",60,353,18
372,2123267,6855632,31,,"[(86, 19), (260, 355)]",64,1762,"(275, 511, 427, 20, 260, 362, 353, 86, 134, 85, 117, 597, 19, 355, 48)",117,353,23
373,2123267,6855632,32,,"[(86, 353)]",52,1814,"(275, 511, 427, 20, 362, 86, 19, 134, 85, 117, 355, 597, 353, 260, 48)",117,353,23
374,2123267,6855632,33,,"[(260, 353), (48, 117)]",87,1901,"(275, 377, 427, 20, 260, 48, 362, 19, 134, 85, 355, 597, 86, 353, 117)",355,117,22
375,2123267,6855632,34,3xc,"[(353, 362), (48, 117)]",68,1969,"(597, 377, 427, 20, 260, 48, 353, 19, 308, 85, 590, 275, 362, 117, 134)",308,590,26
376,2123267,6855632,35,wildcard,"[(60, 353)]",55,2024,"(520, 511, 427, 290, 362, 412, 14, 516, 60, 85, 232, 263, 353, 220, 29)",362,516,11
377,2123267,6855632,36,,"[(220, 427)]",53,2077,"(520, 511, 220, 290, 362, 353, 412, 14, 516, 85, 232, 263, 60, 427, 29)",362,516,11
378,2123267,6855632,37,,[],92,2165,"(520, 511, 369, 407, 516, 412, 362, 353, 415, 85, 232, 263, 14, 220, 29)",362,516,53
379,2123267,6855632,38,bboost,[],90,2251,"(520, 511, 369, 407, 29, 220, 14, 540, 362, 85, 232, 263, 516, 353, 355)",362,14,1
380,2123269,4911691,1,,"[(195, 350)]",76,76,"(352, 20, 206, 195, 412, 209, 19, 143, 355, 211, 135, 291, 350, 294, 129)",355,352,5
381,2123269,4911691,2,,[],48,124,"(291, 20, 129, 195, 504, 294, 143, 19, 135, 355, 211, 352, 350, 412, 206)",355,211,0
382,2123269,4911691,3,,[],42,166,"(352, 20, 195, 350, 108, 294, 143, 19, 135, 355, 211, 291, 129, 412, 206)",355,211,9
383,2123269,4911691,4,3xc,[],90,252,"(352, 20, 195, 350, 108, 216, 143, 19, 135, 355, 211, 291, 129, 412, 430)",355,211,8
384,2123269,4911691,5,bboost,[],67,315,"(352, 20, 195, 511, 108, 216, 143, 19, 135, 355, 343, 291, 129, 412, 430)",355,343,22
385,2123269,4911691,6,,[],49,364,"(352, 20, 195, 511, 108, 216, 143, 19, 135, 355, 343, 291, 129, 412, 430)",355,343,22
386,2123269,4911691,7,,[],53,417,"(352, 20, 430, 129, 108, 516, 143, 19, 412, 355, 343, 291, 511, 135, 519)",355,343,8
387,2123269,4911691,8,,[],40,445,"(352, 511, 430, 519, 108, 516, 526, 402, 60, 355, 193, 291, 20, 143, 129)",516,193,6
388,2123269,4911691,9,,"[(291, 352)]",87,532,"(291, 430, 511, 519, 402, 216, 516, 526, 143, 355, 60, 352, 20, 193, 129)",516,355,3
389,2123269,4911691,10,,"[(511, 519)]",56,584,"(291, 20, 430, 511, 402, 216, 516, 526, 412, 355, 60, 352, 519, 119, 129)",60,355,2
390,2123269,4911691,11,,[],53,637,"(291, 20, 430, 129, 362, 516, 526, 402, 412, 60, 355, 352, 511, 119, 519)",355,60,22
391,2123269,4911691,12,,[],58,691,"(291, 20, 430, 29, 362, 516, 526, 678, 412, 60, 355, 352, 129, 119, 519)",430,355,10
392,2123269,4911691,13,,[],51,738,"(291, 20, 430, 206, 362, 516, 19, 678, 412, 60, 355, 352, 129, 119, 519)",362,355,3
393,2123269,4911691,14,,[],75,813,"(352, 20, 430, 427, 362, 516, 19, 678, 412, 60, 355, 291, 206, 119, 519)",355,60,1
394,2123269,4911691,15,,[],30,843,"(352, 20, 430, 427, 206, 362, 516, 19, 412, 60, 355, 291, 678, 119, 519)",355,60,1
395,2123269,4911691,16,,"[(519, 355)]",24,867,"(352, 20, 430, 206, 427, 519, 362, 526, 19, 412, 60, 291, 678, 212, 355)",355,60,5
396,2123269,4911691,17,,"[(412, 355)]",87,954,"(291, 20, 519, 427, 501, 362, 526, 19, 412, 212, 60, 352, 355, 430, 206)",362,60,0
397,2123269,4911691,18,,[],43,993,"(291, 20, 5, 430, 362, 526, 19, 501, 539, 212, 60, 352, 355, 519, 427)",60,362,3
398,2123269,4911691,19,,"[(5, 355)]",25,1018,"(291, 20, 430, 519, 5, 501, 526, 19, 539, 212, 60, 352, 362, 355, 427)",212,355,3
399,2123269,4911691,20,,"[(5, 216)]",48,1066,"(291, 20, 519, 131, 5, 362, 526, 19, 355, 212, 60, 352, 539, 216, 430)",212,355,6
400,2123269,4911691,21,,"[(5, 355)]",72,1138,"(291, 20, 519, 131, 5, 216, 362, 526, 19, 85, 60, 352, 539, 355, 430)",362,526,8
401,2123269,4911691,22,,[],47,1185,"(291, 20, 519, 131, 526, 19, 362, 216, 355, 85, 60, 352, 539, 5, 430)",362,526,8
402,2123269,4911691,23,,[],62,1247,"(291, 20, 519, 131, 526, 19, 362, 216, 355, 85, 60, 352, 539, 5, 430)",362,526,8
403,2123269,4911691,24,,"[(352, 291)]",89,1328,"(352, 20, 430, 519, 509, 362, 19, 303, 355, 85, 212, 291, 526, 5, 131)",362,355,1
404,2123269,4911691,25,,"[(352, 291), (5, 519)]",100,1428,"(352, 20, 430, 5, 509, 362, 19, 303, 355, 85, 617, 291, 526, 519, 131)",355,362,5
405,2123269,4911691,26,,[],57,1485,"(352, 20, 5, 430, 131, 19, 526, 678, 355, 85, 617, 291, 362, 519, 509)",355,526,14
406,2123269,4911691,27,,"[(678, 509)]",59,1536,"(352, 20, 430, 36, 678, 362, 526, 19, 355, 211, 60, 291, 509, 5, 131)",355,526,1
407,2123269,4911691,28,,[],41,1573,"(352, 20, 36, 5, 599, 19, 526, 362, 60, 355, 85, 291, 678, 430, 131)",85,526,5
408,2123269,4911691,29,,[],11,1584,"(352, 20, 5, 36, 599, 362, 526, 19, 355, 85, 60, 291, 678, 430, 131)",85,526,5
409,2123269,4911691,30,,"[(131, 36)]",73,1657,"(352, 20, 5, 131, 599, 362, 526, 19, 355, 85, 60, 291, 678, 430, 36)",85,526,5
410,2123269,4911691,31,,"[(678, 19)]",53,1710,"(352, 20, 5, 131, 599, 362, 526, 678, 355, 85, 60, 291, 19, 430, 36)",355,526,5
411,2123269,4911691,32,,"[(131, 203), (60, 353)]",53,1759,"(113, 20, 131, 5, 599, 362, 526, 678, 60, 355, 85, 291, 353, 203, 36)",362,526,39
412,2123269,4911691,33,,"[(131, 526), (599, 353)]",104,1863,"(113, 20, 203, 5, 131, 362, 599, 678, 355, 85, 60, 291, 526, 353, 36)",362,526,39
413,2123269,4911691,34,,"[(36, 203), (599, 362)]",87,1946,"(291, 20, 36, 5, 599, 349, 353, 412, 355, 415, 60, 113, 131, 362, 203)",362,349,8
414,2123269,4911691,35,,[],54,1980,"(113, 20, 290, 427, 373, 349, 362, 14, 60, 232, 415, 291, 220, 599, 36)",362,349,25
415,2123269,4911691,36,,"[(220, 427), (599, 373)]",57,2037,"(113, 20, 290, 220, 362, 349, 599, 14, 232, 415, 60, 291, 427, 373, 36)",362,349,25
416,2123269,4911691,37,,[],120,2141,"(113, 20, 407, 203, 236, 349, 362, 353, 355, 211, 415, 291, 220, 14, 36)",355,349,12
417,2123269,4911691,38,,[],53,2194,"(113, 20, 407, 203, 236, 349, 362, 353, 355, 211, 415, 291, 220, 14, 36)",355,349,12
