player names,first card,anytime card,red_card,contest
Ryan Gravenberch,12/1,18/5,40/1,Liverpool v Leeds
Ibrahima Konate,12/1,17/4,40/1,Liverpool v Leeds
Milos Kerkez,14/1,9/2,40/1,Liverpool v Leeds
Virgil van Dijk,14/1,24/5,40/1,Liverpool v Leeds
Dominik Szoboszlai,16/1,5/1,50/1,Liverpool v Leeds
Curtis Jones,16/1,11/2,50/1,Liverpool v Leeds
Florian Wirtz,18/1,6/1,50/1,Liverpool v Leeds
Hugo Ekitike,20/1,7/1,50/1,Liverpool v Leeds
Cody Gakpo,20/1,7/1,50/1,Liverpool v Leeds
Jeremie Frimpong,18/1,6/1,50/1,Liverpool v Leeds
Andrew Robertson,18/1,6/1,50/1,Liverpool v Leeds
Federico Chiesa,28/1,9/1,66/1,Liverpool v Leeds
Alisson,33/1,11/1,66/1,Liverpool v Leeds
Ethan Ampadu,8/1,21/10,28/1,Liverpool v Leeds
Jayden Bogle,17/2,23/10,28/1,Liverpool v Leeds
Wilfried Gnonto,9/1,5/2,33/1,Liverpool v Leeds
Jaka Bijol,9/1,13/5,33/1,Liverpool v Leeds
Ao Tanaka,12/1,18/5,40/1,Liverpool v Leeds
Anton Stach,12/1,18/5,40/1,Liverpool v Leeds
Sam Byram,11/1,16/5,33/1,Liverpool v Leeds
Sebastiaan Bornauw,11/1,3/1,33/1,Liverpool v Leeds
James Justin,12/1,4/1,40/1,Liverpool v Leeds
Pascal Struijk,14/1,9/2,40/1,Liverpool v Leeds
Noah Okafor,16/1,5/1,50/1,Liverpool v Leeds
Gabriel Gudmondsson,14/1,9/2,40/1,Liverpool v Leeds
Ilia Gruev,12/1,18/5,40/1,Liverpool v Leeds
Dominic Calvert-Lewin,18/1,6/1,50/1,Liverpool v Leeds
Brenden Aaronson,18/1,6/1,50/1,Liverpool v Leeds
Lukas Nmecha,18/1,6/1,50/1,Liverpool v Leeds
Joel Piroe,20/1,7/1,50/1,Liverpool v Leeds
Jack Harrison,20/1,7/1,50/1,Liverpool v Leeds
Lucas Perri,18/1,13/2,50/1,Liverpool v Leeds
Kevin Schade,12/1,16/5,33/1,Brentford v Tottenham
Igor Thiago,12/1,10/3,33/1,Brentford v Tottenham
Aaron Hickey,12/1,10/3,33/1,Brentford v Tottenham
Kristoffer Ajer,12/1,15/4,40/1,Brentford v Tottenham
Yehor Yarmolyuk,12/1,15/4,40/1,Brentford v Tottenham
Jordan Henderson,14/1,15/4,40/1,Brentford v Tottenham
Vitaly Janelt,14/1,4/1,40/1,Brentford v Tottenham
Nathan Collins,14/1,17/4,40/1,Brentford v Tottenham
Mathias Jensen,14/1,23/5,40/1,Brentford v Tottenham
Michael Kayode,14/1,23/5,40/1,Brentford v Tottenham
Rico Henry,18/1,11/2,50/1,Brentford v Tottenham
Keane Lewis-Potter,18/1,6/1,50/1,Brentford v Tottenham
Sepp van den Berg,18/1,6/1,50/1,Brentford v Tottenham
Reiss Nelson,20/1,13/2,50/1,Brentford v Tottenham
Mikkel Damsgaard,25/1,15/2,50/1,Brentford v Tottenham
Ethan Pinnock,28/1,9/1,66/1,Brentford v Tottenham
Caoimhin Kelleher,33/1,10/1,66/1,Brentford v Tottenham
Hakon Valdimarsson,50/1,20/1,100/1,Brentford v Tottenham
Cristian Romero,7/1,8/5,22/1,Brentford v Tottenham
Rodrigo Bentancur,8/1,19/10,28/1,Brentford v Tottenham
Joao Palhinha,17/2,21/10,28/1,Brentford v Tottenham
Richarlison,10/1,13/5,33/1,Brentford v Tottenham
Kevin Danso,11/1,29/10,33/1,Brentford v Tottenham
Micky van de Ven,11/1,29/10,33/1,Brentford v Tottenham
Brennan Johnson,12/1,10/3,40/1,Brentford v Tottenham
Lucas Bergvall,12/1,7/2,40/1,Brentford v Tottenham
Dane Scarlett,12/1,18/5,40/1,Brentford v Tottenham
Pedro Porro,12/1,15/4,40/1,Brentford v Tottenham
Mohammed Kudus,14/1,4/1,40/1,Brentford v Tottenham
Mathys Tel,14/1,17/4,40/1,Brentford v Tottenham
Ben Davies,14/1,17/4,40/1,Brentford v Tottenham
Randal Kolo Muani,16/1,23/5,40/1,Brentford v Tottenham
Archie Gray,16/1,5/1,50/1,Brentford v Tottenham
Radu Dragusin,18/1,11/2,50/1,Brentford v Tottenham
Djed Spence,18/1,6/1,50/1,Brentford v Tottenham
Wilson Odobert,40/1,12/1,80/1,Brentford v Tottenham
Guglielmo Vicario,28/1,8/1,66/1,Brentford v Tottenham
Antonin Kinsky,28/1,8/1,66/1,Brentford v Tottenham
Nordi Mukiele,9/1,11/4,33/1,Sunderland v Man City
Daniel Ballard,10/1,29/10,33/1,Sunderland v Man City
Granit Xhaka,10/1,29/10,33/1,Sunderland v Man City
Dennis Cirkin,10/1,29/10,33/1,Sunderland v Man City
Trai Hume,10/1,29/10,33/1,Sunderland v Man City
Omar Alderete,11/1,3/1,33/1,Sunderland v Man City
Enzo Le Fee,12/1,15/4,40/1,Sunderland v Man City
Brian Brobbey,14/1,17/4,40/1,Sunderland v Man City
Lutsharel Geertruida,14/1,17/4,40/1,Sunderland v Man City
Wilson Isidor,14/1,9/2,40/1,Sunderland v Man City
Chris Rigg,16/1,5/1,50/1,Sunderland v Man City
Romaine Mundle,18/1,6/1,50/1,Sunderland v Man City
Robin Roefs,20/1,13/2,50/1,Sunderland v Man City
Simon Adingra,20/1,7/1,50/1,Sunderland v Man City
Anthony Patterson,20/1,7/1,50/1,Sunderland v Man City
Eliezer Mayenda,33/1,10/1,66/1,Sunderland v Man City
Bernardo Silva,10/1,3/1,33/1,Sunderland v Man City
Rodri,10/1,3/1,33/1,Sunderland v Man City
Nico Gonzalez,10/1,3/1,33/1,Sunderland v Man City
Abdukodir Khusanov,11/1,10/3,33/1,Sunderland v Man City
Nico O'Reilly,14/1,9/2,40/1,Sunderland v Man City
Matheus Nunes,14/1,9/2,40/1,Sunderland v Man City
Savinho,14/1,5/1,40/1,Sunderland v Man City
Josko Gvardiol,16/1,11/2,50/1,Sunderland v Man City
Rico Lewis,16/1,11/2,50/1,Sunderland v Man City
Ruben Dias,16/1,11/2,50/1,Sunderland v Man City
Gianluigi Donnarumma,16/1,11/2,50/1,Sunderland v Man City
Tijjani Reijnders,16/1,11/2,50/1,Sunderland v Man City
Phil Foden,18/1,6/1,50/1,Sunderland v Man City
Nathan Ake,18/1,6/1,50/1,Sunderland v Man City
Rayan Cherki,22/1,15/2,50/1,Sunderland v Man City
Erling Haaland,28/1,9/1,66/1,Sunderland v Man City
James Trafford,28/1,9/1,66/1,Sunderland v Man City
